region_cd,region_nm,research_date,buy_dom_indices,level_no
47000,경북,20200824,95.1515151515152,0
41A05,경원권,20200824,108.636363636364,1
41A04,경의권,20200824,108.900523560209,1
29000,광주,20200824,96.7567567567568,0
27000,대구,20200824,108.12274368231,0
30000,대전,20200824,110.441176470588,0
11A11,도심권,20200824,104.72972972973,2
11A15,동남권,20200824,102.234636871508,2
41A06,동부1권,20200824,107.41935483871,1
41A07,동부2권,20200824,97.6190476190476,1
26A01,동부산권,20200824,84.9137931034483,1
11A12,동북권,20200824,107.058823529412,2
26000,부산,20200824,81.125,0
11A14,서남권,20200824,106.739130434783,2
26A03,서부산권,20200824,62.6086956521739,1
11A13,서북권,20200824,101.111111111111,2
11000,서울,20200824,105.072463768116,0
41A01,서해안권,20200824,104.21686746988,1
36000,세종,20200824,124.107142857143,0
A2000,수도권,20200824,105.274858528698,0
31000,울산,20200824,71.8120805369128,0
28000,인천,20200824,98.1666666666667,0
A1000,전국,20200824,100.579787234043,0
46000,전남,20200824,106.547619047619,0
45000,전북,20200824,95.2173913043478,0
50000,제주,20200824,75,0
26A02,중부산권,20200824,91.1242603550296,1
A2001,지방권,20200824,95.3616352201258,0
44000,충남,20200824,107.516339869281,0
43000,충북,20200824,94.5945945945946,0
A5000,5대광역시,20200817,93.2049110922947,0
A3000,6대광역시,20200817,94.0074274139095,0
A6000,8개도,20200817,96.4610717896865,0
A9000,9개도,20200817,102.355460385439,0
11A02,강남지역,20200817,105.9902200489,1
11A01,강북지역,20200817,104.892601431981,1
42000,강원,20200817,99.3975903614458,0
41000,경기,20200817,106.686478454681,0
48000,경남,20200817,91.468253968254,0
41A02,경부1권,20200817,108.193277310924,1
41A03,경부2권,20200817,106.654676258993,1
47000,경북,20200817,94.5454545454546,0
41A05,경원권,20200817,105.909090909091,1
41A04,경의권,20200817,110.732984293194,1
29000,광주,20200817,95.6756756756757,0
27000,대구,20200817,108.664259927798,0
30000,대전,20200817,111.617647058824,0
11A11,도심권,20200817,102.702702702703,2
11A15,동남권,20200817,103.072625698324,2
41A06,동부1권,20200817,107.41935483871,1
41A07,동부2권,20200817,97.6190476190476,1
26A01,동부산권,20200817,84.9137931034483,1
11A12,동북권,20200817,106.666666666667,2
26000,부산,20200817,81.625,0
11A14,서남권,20200817,108.260869565217,2
26A03,서부산권,20200817,63.0434782608696,1
11A13,서북권,20200817,101.666666666667,2
11000,서울,20200817,105.434782608696,0
41A01,서해안권,20200817,104.367469879518,1
36000,세종,20200817,130.357142857143,0
A2000,수도권,20200817,105.113177041229,0
31000,울산,20200817,71.4765100671141,0
28000,인천,20200817,97.1666666666667,0
A1000,전국,20200817,100.601063829787,0
46000,전남,20200817,106.547619047619,0
45000,전북,20200817,94.3478260869565,0
50000,제주,20200817,76.9230769230769,0
26A02,중부산권,20200817,92.0118343195266,1
A2001,지방권,20200817,95.5862533692723,0
44000,충남,20200817,105.882352941176,0
43000,충북,20200817,94.5945945945946,0
A5000,5대광역시,20200810,93.0355630821338,0
A3000,6대광역시,20200810,93.8723835246455,0
A6000,8개도,20200810,95.7027300303337,0
A9000,9개도,20200810,102.20556745182,0
11A02,강남지역,20200810,107.457212713936,1
11A01,강북지역,20200810,102.983293556086,1
42000,강원,20200810,94.5783132530121,0
41000,경기,20200810,106.983655274889,0
48000,경남,20200810,87.8968253968254,0
41A02,경부1권,20200810,107.142857142857,1
41A03,경부2권,20200810,105.935251798561,1
47000,경북,20200810,95.7575757575758,0
41A05,경원권,20200810,106.818181818182,1
41A04,경의권,20200810,111.256544502618,1
29000,광주,20200810,96.2162162162162,0
27000,대구,20200810,109.205776173285,0
30000,대전,20200810,111.617647058824,0
11A11,도심권,20200810,102.027027027027,2
11A15,동남권,20200810,104.469273743017,2
41A06,동부1권,20200810,110.967741935484,1
41A07,동부2권,20200810,97.6190476190476,1
26A01,동부산권,20200810,83.1896551724138,1
11A12,동북권,20200810,104.117647058824,2
26000,부산,20200810,80.625,0
11A14,서남권,20200810,109.782608695652,2
26A03,서부산권,20200810,63.0434782608696,1
11A13,서북권,20200810,100.555555555556,2
11000,서울,20200810,105.193236714976,0
41A01,서해안권,20200810,104.668674698795,1
36000,세종,20200810,128.571428571429,0
A2000,수도권,20200810,105.194017784964,0
31000,울산,20200810,71.1409395973154,0
28000,인천,20200810,97.1666666666667,0
A1000,전국,20200810,100.420212765957,0
46000,전남,20200810,108.928571428571,0
45000,전북,20200810,93.4782608695652,0
50000,제주,20200810,78.8461538461538,0
26A02,중부산권,20200810,90.8284023668639,1
A2001,지방권,20200810,95.1145552560647,0
44000,충남,20200810,107.18954248366,0
43000,충북,20200810,94.5945945945946,0
A5000,5대광역시,20200803,92.7392040643522,0
A3000,6대광역시,20200803,94.4463200540176,0
A6000,8개도,20200803,95.5005055611729,0
A9000,9개도,20200803,104.507494646681,0
11A02,강남지역,20200803,110.268948655257,1
11A01,강북지역,20200803,111.933174224344,1
42000,강원,20200803,96.9879518072289,0
41000,경기,20200803,111.125557206538,0
48000,경남,20200803,87.5,0
41A02,경부1권,20200803,107.142857142857,1
41A03,경부2권,20200803,115.017985611511,1
47000,경북,20200803,95.1515151515152,0
41A05,경원권,20200803,100,1
41A04,경의권,20200803,114.921465968586,1
29000,광주,20200803,97.027027027027,0
27000,대구,20200803,109.025270758123,0
30000,대전,20200803,110.441176470588,0
11A11,도심권,20200803,108.108108108108,2
11A15,동남권,20200803,108.379888268156,2
41A06,동부1권,20200803,122.58064516129,1
41A07,동부2권,20200803,94.0476190476191,1
26A01,동부산권,20200803,80.1724137931034,1
11A12,동북권,20200803,114.509803921569,2
26000,부산,20200803,79.75,0
11A14,서남권,20200803,111.739130434783,2
26A03,서부산권,20200803,63.0434782608696,1
11A13,서북권,20200803,107.777777777778,2
11000,서울,20200803,111.111111111111,0
41A01,서해안권,20200803,109.036144578313,1
36000,세종,20200803,129.464285714286,0
A2000,수도권,20200803,109.913096200485,0
31000,울산,20200803,71.8120805369127,0
28000,인천,20200803,101.166666666667,0
A1000,전국,20200803,102.797872340426,0
46000,전남,20200803,105.357142857143,0
45000,전북,20200803,92.6086956521739,0
50000,제주,20200803,75,0
26A02,중부산권,20200803,90.8284023668639,1
A2001,지방권,20200803,94.8899371069182,0
44000,충남,20200803,108.169934640523,0
43000,충북,20200803,95.945945945946,0
A5000,5대광역시,20200727,91.2574089754445,0
A3000,6대광역시,20200727,93.2309250506415,0
A6000,8개도,20200727,95.6521739130435,0
A9000,9개도,20200727,105,0
11A02,강남지역,20200727,111.246943765281,1
11A01,강북지역,20200727,111.45584725537,1
42000,강원,20200727,98.7951807228916,0
41000,경기,20200727,111.868499257058,0
48000,경남,20200727,87.5,0
41A02,경부1권,20200727,110.084033613445,1
41A03,경부2권,20200727,115.91726618705,1
47000,경북,20200727,94.8484848484848,0
41A05,경원권,20200727,96.8181818181818,1
41A04,경의권,20200727,115.44502617801,1
29000,광주,20200727,95.4054054054054,0
27000,대구,20200727,107.220216606498,0
30000,대전,20200727,109.264705882353,0
11A11,도심권,20200727,108.783783783784,2
11A15,동남권,20200727,107.541899441341,2
41A06,동부1권,20200727,123.548387096774,1
41A07,동부2권,20200727,92.8571428571429,1
26A01,동부산권,20200727,77.1551724137931,1
11A12,동북권,20200727,113.137254901961,2
26000,부산,20200727,78.375,0
11A14,서남권,20200727,114.130434782609,2
26A03,서부산권,20200727,60.8695652173913,1
11A13,서북권,20200727,108.888888888889,2
11000,서울,20200727,111.352657004831,0
41A01,서해안권,20200727,109.638554216867,1
36000,세종,20200727,127.678571428571,0
A2000,수도권,20200727,110.37793047696,0
31000,울산,20200727,70.4697986577181,0
28000,인천,20200727,101,0
A1000,전국,20200727,102.68085106383,0
46000,전남,20200727,104.761904761905,0
45000,전북,20200727,92.1739130434783,0
50000,제주,20200727,71.1538461538461,0
26A02,중부산권,20200727,91.1242603550296,1
A2001,지방권,20200727,94.1262353998203,0
44000,충남,20200727,109.803921568627,0
43000,충북,20200727,95.945945945946,0
A5000,5대광역시,20200720,91.8924640135479,0
A3000,6대광역시,20200720,94.2775151924375,0
A6000,8개도,20200720,94.6916076845298,0
A9000,9개도,20200720,104.635974304069,0
11A02,강남지역,20200720,110.024449877751,1
11A01,강북지역,20200720,112.291169451074,1
42000,강원,20200720,90.3614457831325,0
41000,경기,20200720,111.94279346211,0
48000,경남,20200720,87.3015873015873,0
41A02,경부1권,20200720,110.924369747899,1
41A03,경부2권,20200720,114.298561151079,1
47000,경북,20200720,95.7575757575758,0
41A05,경원권,20200720,95.9090909090909,1
41A04,경의권,20200720,117.801047120419,1
29000,광주,20200720,97.5675675675676,0
27000,대구,20200720,104.332129963899,0
30000,대전,20200720,110.147058823529,0
11A11,도심권,20200720,110.810810810811,2
11A15,동남권,20200720,107.821229050279,2
41A06,동부1권,20200720,123.870967741935,1
41A07,동부2권,20200720,94.0476190476191,1
26A01,동부산권,20200720,79.3103448275862,1
11A12,동북권,20200720,113.725490196078,2
26000,부산,20200720,78.75,0
11A14,서남권,20200720,111.739130434783,2
26A03,서부산권,20200720,59.5652173913044,1
11A13,서북권,20200720,109.444444444444,2
11000,서울,20200720,111.171497584541,0
41A01,서해안권,20200720,109.33734939759,1
36000,세종,20200720,120.535714285714,0
A2000,수도권,20200720,110.681083265966,0
31000,울산,20200720,76.1744966442953,0
28000,인천,20200720,103.666666666667,0
A1000,전국,20200720,102.712765957447,0
46000,전남,20200720,99.4047619047619,0
45000,전북,20200720,93.0434782608696,0
50000,제주,20200720,71.1538461538461,0
26A02,중부산권,20200720,91.4201183431953,1
A2001,지방권,20200720,93.8566936208446,0
44000,충남,20200720,110.457516339869,0
43000,충북,20200720,95.045045045045,0
A5000,5대광역시,20200713,93.9669771380186,0
A3000,6대광역시,20200713,95.4591492234976,0
A6000,8개도,20200713,94.5399393326592,0
A9000,9개도,20200713,104.079229122056,0
11A02,강남지역,20200713,111.369193154034,1
11A01,강북지역,20200713,114.797136038186,1
42000,강원,20200713,91.566265060241,0
41000,경기,20200713,111.088410104012,0
48000,경남,20200713,87.6984126984127,0
41A02,경부1권,20200713,110.924369747899,1
41A03,경부2권,20200713,114.298561151079,1
47000,경북,20200713,93.9393939393939,0
41A05,경원권,20200713,89.5454545454545,1
41A04,경의권,20200713,114.397905759162,1
29000,광주,20200713,96.2162162162162,0
27000,대구,20200713,102.166064981949,0
30000,대전,20200713,111.323529411765,0
11A11,도심권,20200713,115.540540540541,2
11A15,동남권,20200713,110.055865921788,2
41A06,동부1권,20200713,125.806451612903,1
41A07,동부2권,20200713,94.0476190476191,1
26A01,동부산권,20200713,79.3103448275862,1
11A12,동북권,20200713,116.274509803922,2
26000,부산,20200713,79.75,0
11A14,서남권,20200713,112.391304347826,2
26A03,서부산권,20200713,57.3913043478261,1
11A13,서북권,20200713,110,2
11000,서울,20200713,113.1038647343,0
41A01,서해안권,20200713,109.036144578313,1
36000,세종,20200713,125,0
A2000,수도권,20200713,110.580032336297,0
31000,울산,20200713,94.2953020134228,0
28000,인천,20200713,101.333333333333,0
A1000,전국,20200713,103.202127659574,0
46000,전남,20200713,99.4047619047619,0
45000,전북,20200713,93.0434782608696,0
50000,제주,20200713,71.1538461538461,0
26A02,중부산권,20200713,95.2662721893491,1
A2001,지방권,20200713,95.0022461814915,0
44000,충남,20200713,109.150326797386,0
43000,충북,20200713,96.3963963963964,0
A5000,5대광역시,20200706,92.6545300592718,0
A3000,6대광역시,20200706,94.6488858879136,0
A6000,8개도,20200706,91.2032355915066,0
A9000,9개도,20200706,101.873661670236,0
11A02,강남지역,20200706,110.513447432763,1
11A01,강북지역,20200706,112.410501193317,1
42000,강원,20200706,89.7590361445783,0
41000,경기,20200706,109.71396731055,0
48000,경남,20200706,82.1428571428571,0
41A02,경부1권,20200706,110.924369747899,1
41A03,경부2권,20200706,111.960431654676,1
47000,경북,20200706,86.0606060606061,0
41A05,경원권,20200706,85.9090909090909,1
41A04,경의권,20200706,117.801047120419,1
29000,광주,20200706,94.0540540540541,0
27000,대구,20200706,101.263537906137,0
30000,대전,20200706,110.441176470588,0
11A11,도심권,20200706,108.783783783784,2
11A15,동남권,20200706,109.497206703911,2
41A06,동부1권,20200706,117.41935483871,1
41A07,동부2권,20200706,95.2380952380952,1
26A01,동부산권,20200706,78.0172413793103,1
11A12,동북권,20200706,113.725490196078,2
26000,부산,20200706,78.375,0
11A14,서남권,20200706,111.304347826087,2
26A03,서부산권,20200706,53.9130434782609,1
11A13,서북권,20200706,111.666666666667,2
11000,서울,20200706,111.473429951691,0
41A01,서해안권,20200706,108.433734939759,1
36000,세종,20200706,116.964285714286,0
A2000,수도권,20200706,109.428051738076,0
31000,울산,20200706,92.9530201342282,0
28000,인천,20200706,102.5,0
A1000,전국,20200706,101.468085106383,0
46000,전남,20200706,98.8095238095238,0
45000,전북,20200706,91.7391304347826,0
50000,제주,20200706,73.0769230769231,0
26A02,중부산권,20200706,95.2662721893491,1
A2001,지방권,20200706,92.6212938005391,0
44000,충남,20200706,107.516339869281,0
43000,충북,20200706,95.9459459459459,0
A5000,5대광역시,20200629,91.5713680643795,0
A3000,6대광역시,20200629,93.7183383991895,0
A6000,8개도,20200629,90.6976744186046,0
A9000,9개도,20200629,100.267665952891,0
11A02,강남지역,20200629,109.779951100245,1
11A01,강북지역,20200629,109.785202863962,1
42000,강원,20200629,87.3493975903615,0
41000,경기,20200629,107.29940564636,0
48000,경남,20200629,80.9523809523809,0
41A02,경부1권,20200629,107.142857142857,1
41A03,경부2권,20200629,110.521582733813,1
47000,경북,20200629,86.3636363636364,0
41A05,경원권,20200629,80,1
41A04,경의권,20200629,115.44502617801,1
29000,광주,20200629,92.1621621621622,0
27000,대구,20200629,100.902527075812,0
30000,대전,20200629,109.852941176471,0
11A11,도심권,20200629,109.459459459459,2
11A15,동남권,20200629,105.027932960894,2
41A06,동부1권,20200629,116.129032258065,1
41A07,동부2권,20200629,94.0476190476191,1
26A01,동부산권,20200629,74.1379310344828,1
11A12,동북권,20200629,110.196078431373,2
26000,부산,20200629,76.6583229036295,0
11A14,서남권,20200629,113.478260869565,2
26A03,서부산권,20200629,53.4934497816594,1
11A13,서북권,20200629,108.888888888889,2
11000,서울,20200629,109.782608695652,0
41A01,서해안권,20200629,106.626506024096,1
36000,세종,20200629,116.071428571429,0
A2000,수도권,20200629,107.508084074373,0
31000,울산,20200629,92.6174496644295,0
28000,인천,20200629,102.166666666667,0
A1000,전국,20200629,100.069156293223,0
46000,전남,20200629,101.190476190476,0
45000,전북,20200629,92.1739130434783,0
50000,제주,20200629,73.0769230769231,0
26A02,중부산권,20200629,94.0828402366864,1
A2001,지방권,20200629,91.7995955964952,0
44000,충남,20200629,105.228758169935,0
43000,충북,20200629,96.3963963963964,0
A5000,5대광역시,20200622,92.5878864887759,0
A3000,6대광역시,20200622,95.4407294832827,0
A6000,8개도,20200622,89.8382204246714,0
A9000,9개도,20200622,99.9785867237687,0
11A02,강남지역,20200622,107.21271393643,1
11A01,강북지역,20200622,106.563245823389,1
42000,강원,20200622,85.5421686746988,0
41000,경기,20200622,107.429420505201,0
48000,경남,20200622,78.968253968254,0
41A02,경부1권,20200622,107.142857142857,1
41A03,경부2권,20200622,109.532374100719,1
47000,경북,20200622,84.2424242424242,0
41A05,경원권,20200622,78.6363636363636,1
41A04,경의권,20200622,114.13612565445,1
29000,광주,20200622,92.1621621621622,0
27000,대구,20200622,102.346570397112,0
30000,대전,20200622,117.205882352941,0
11A11,도심권,20200622,102.702702702703,2
11A15,동남권,20200622,100.558659217877,2
41A06,동부1권,20200622,120,1
41A07,동부2권,20200622,94.0476190476191,1
26A01,동부산권,20200622,73.2758620689655,1
11A12,동북권,20200622,108.039215686275,2
26000,부산,20200622,75.657071339174,0
11A14,서남권,20200622,112.391304347826,2
26A03,서부산권,20200622,51.3100436681223,1
11A13,서북권,20200622,105.555555555556,2
11000,서울,20200622,106.884057971014,0
41A01,서해안권,20200622,107.379518072289,1
36000,세종,20200622,108.928571428571,0
A2000,수도권,20200622,107.154405820534,0
31000,울산,20200622,92.2818791946309,0
28000,인천,20200622,106.666666666667,0
A1000,전국,20200622,99.8723268432812,0
46000,전남,20200622,101.190476190476,0
45000,전북,20200622,92.6086956521739,0
50000,제주,20200622,73.0769230769231,0
26A02,중부산권,20200622,93.7869822485207,1
A2001,지방권,20200622,91.7771287351157,0
44000,충남,20200622,103.267973856209,0
43000,충북,20200622,100,0
A5000,5대광역시,20200615,91.4866581956798,0
A3000,6대광역시,20200615,94.2080378250591,0
A6000,8개도,20200615,87.8159757330637,0
A9000,9개도,20200615,97.8693790149893,0
11A02,강남지역,20200615,105.012224938875,1
11A01,강북지역,20200615,105.131264916468,1
42000,강원,20200615,81.9277108433735,0
41000,경기,20200615,105.256315007429,0
48000,경남,20200615,76.7857142857143,0
41A02,경부1권,20200615,106.302521008403,1
41A03,경부2권,20200615,108.003597122302,1
47000,경북,20200615,82.4242424242424,0
41A05,경원권,20200615,82.7272727272727,1
41A04,경의권,20200615,102.879581151832,1
29000,광주,20200615,92.4324324324324,0
27000,대구,20200615,101.4440433213,0
30000,대전,20200615,119.558823529412,0
11A11,도심권,20200615,103.378378378378,2
11A15,동남권,20200615,100,2
41A06,동부1권,20200615,116.451612903226,1
41A07,동부2권,20200615,95.2380952380952,1
26A01,동부산권,20200615,65.0862068965517,1
11A12,동북권,20200615,105.490196078431,2
26000,부산,20200615,71.7772215269086,0
11A14,서남권,20200615,108.913043478261,2
26A03,서부산권,20200615,50.8733624454148,1
11A13,서북권,20200615,105.555555555556,2
11000,서울,20200615,105.072463768116,0
41A01,서해안권,20200615,107.078313253012,1
36000,세종,20200615,108.928571428571,0
A2000,수도권,20200615,105.153597413096,0
31000,울산,20200615,92.6174496644295,0
28000,인천,20200615,104.916666666667,0
A1000,전국,20200615,98.1168209383977,0
46000,전남,20200615,100.595238095238,0
45000,전북,20200615,90,0
50000,제주,20200615,73.0769230769231,0
26A02,중부산권,20200615,90.5325443786982,1
A2001,지방권,20200615,90.294315884071,0
44000,충남,20200615,97.7124183006536,0
43000,충북,20200615,103.153153153153,0
A5000,5대광역시,20200608,89.6653960186362,0
A3000,6대광역시,20200608,92.8571428571428,0
A6000,8개도,20200608,87.8159757330637,0
A9000,9개도,20200608,96.4453961456103,0
11A02,강남지역,20200608,100.611246943765,1
11A01,강북지역,20200608,101.073985680191,1
42000,강원,20200608,82.5301204819277,0
41000,경기,20200608,102.78603268945,0
48000,경남,20200608,76.7857142857143,0
41A02,경부1권,20200608,104.411764705882,1
41A03,경부2권,20200608,105.755395683453,1
47000,경북,20200608,82.4242424242424,0
41A05,경원권,20200608,83.6363636363636,1
41A04,경의권,20200608,102.356020942408,1
29000,광주,20200608,92.1621621621622,0
27000,대구,20200608,100.180505415162,0
30000,대전,20200608,111.617647058824,0
11A11,도심권,20200608,96.6216216216216,2
11A15,동남권,20200608,94.9720670391061,2
41A06,동부1권,20200608,115.161290322581,1
41A07,동부2권,20200608,94.0476190476191,1
26A01,동부산권,20200608,63.7931034482759,1
11A12,동북권,20200608,101.372549019608,2
26000,부산,20200608,71.2765957446808,0
11A14,서남권,20200608,105,2
26A03,서부산권,20200608,50.8733624454148,1
11A13,서북권,20200608,103.888888888889,2
11000,서울,20200608,100.845410628019,0
41A01,서해안권,20200608,101.05421686747,1
36000,세종,20200608,103.571428571429,0
A2000,수도권,20200608,102.455537590946,0
31000,울산,20200608,91.2751677852349,0
28000,인천,20200608,105.416666666667,0
A1000,전국,20200608,96.1751250132993,0
46000,전남,20200608,100,0
45000,전북,20200608,91.7391304347826,0
50000,제주,20200608,73.0769230769231,0
26A02,중부산권,20200608,90.2366863905325,1
A2001,지방권,20200608,89.1934396764772,0
44000,충남,20200608,98.3660130718954,0
43000,충북,20200608,100.45045045045,0
A5000,5대광역시,20200601,89.4536213468869,0
A3000,6대광역시,20200601,92.9584599797366,0
A6000,8개도,20200601,86.1981799797775,0
A9000,9개도,20200601,94.5824411134904,0
11A02,강남지역,20200601,96.6992665036675,1
11A01,강북지역,20200601,97.3747016706444,1
42000,강원,20200601,78.9156626506024,0
41000,경기,20200601,100.74294205052,0
48000,경남,20200601,74.6031746031746,0
41A02,경부1권,20200601,103.781512605042,1
41A03,경부2권,20200601,98.9208633093525,1
47000,경북,20200601,82.4242424242424,0
41A05,경원권,20200601,81.8181818181818,1
41A04,경의권,20200601,101.832460732984,1
29000,광주,20200601,92.4324324324324,0
27000,대구,20200601,100.180505415162,0
30000,대전,20200601,111.617647058824,0
11A11,도심권,20200601,96.6216216216216,2
11A15,동남권,20200601,87.7094972067039,2
41A06,동부1권,20200601,114.838709677419,1
41A07,동부2권,20200601,92.8571428571429,1
26A01,동부산권,20200601,62.5,1
11A12,동북권,20200601,97.6470588235294,2
26000,부산,20200601,70.7759699624531,0
11A14,서남권,20200601,103.695652173913,2
26A03,서부산권,20200601,51.3100436681223,1
11A13,서북권,20200601,97.2222222222222,2
11000,서울,20200601,97.0410628019324,0
41A01,서해안권,20200601,100.150602409639,1
36000,세종,20200601,102.678571428571,0
A2000,수도권,20200601,100.232417138238,0
31000,울산,20200601,90.6040268456376,0
28000,인천,20200601,106.75,0
A1000,전국,20200601,94.6004894137674,0
46000,전남,20200601,97.0238095238095,0
45000,전북,20200601,89.5652173913044,0
50000,제주,20200601,73.0769230769231,0
26A02,중부산권,20200601,89.6449704142012,1
A2001,지방권,20200601,88.3396989440575,0
44000,충남,20200601,98.0392156862745,0
43000,충북,20200601,98.6486486486487,0
A5000,5대광역시,20200525,88.7335874629394,0
A3000,6대광역시,20200525,92.2492401215806,0
A6000,8개도,20200525,85.3892821031345,0
A9000,9개도,20200525,94.06852248394,0
11A02,강남지역,20200525,95.9657701711491,1
11A01,강북지역,20200525,96.4200477326969,1
42000,강원,20200525,78.9156626506024,0
41000,경기,20200525,100.445765230312,0
48000,경남,20200525,73.015873015873,0
41A02,경부1권,20200525,104.201680672269,1
41A03,경부2권,20200525,99.4604316546762,1
47000,경북,20200525,81.8181818181818,0
41A05,경원권,20200525,80,1
41A04,경의권,20200525,101.047120418848,1
29000,광주,20200525,92.972972972973,0
27000,대구,20200525,98.3754512635379,0
30000,대전,20200525,109.264705882353,0
11A11,도심권,20200525,96.6216216216216,2
11A15,동남권,20200525,86.0335195530726,2
41A06,동부1권,20200525,113.548387096774,1
41A07,동부2권,20200525,90.4761904761905,1
26A01,동부산권,20200525,63.3620689655172,1
11A12,동북권,20200525,96.2745098039216,2
26000,부산,20200525,70.6508135168961,0
11A14,서남권,20200525,103.695652173913,2
26A03,서부산권,20200525,50,1
11A13,서북권,20200525,96.6666666666667,2
11000,서울,20200525,96.195652173913,0
41A01,서해안권,20200525,100.150602409639,1
36000,세종,20200525,102.678571428571,0
A2000,수도권,20200525,99.7069523039612,0
31000,울산,20200525,90.6040268456376,0
28000,인천,20200525,106.083333333333,0
A1000,전국,20200525,93.9727630599,0
46000,전남,20200525,98.8095238095238,0
45000,전북,20200525,89.1304347826087,0
50000,제주,20200525,75,0
26A02,중부산권,20200525,89.6449704142012,1
A2001,지방권,20200525,87.5982925185351,0
44000,충남,20200525,95.7516339869281,0
43000,충북,20200525,97.7477477477477,0
A5000,5대광역시,20200518,88.5218127911902,0
A3000,6대광역시,20200518,92.0128335021952,0
A6000,8개도,20200518,84.6309403437816,0
A9000,9개도,20200518,93.576017130621,0
11A02,강남지역,20200518,94.8655256723716,1
11A01,강북지역,20200518,96.18138424821,1
42000,강원,20200518,79.5180722891566,0
41000,경기,20200518,100.148588410104,0
48000,경남,20200518,72.6190476190476,0
41A02,경부1권,20200518,104.411764705882,1
41A03,경부2권,20200518,99.6402877697842,1
47000,경북,20200518,82.1212121212121,0
41A05,경원권,20200518,79.0909090909091,1
41A04,경의권,20200518,100.523560209424,1
29000,광주,20200518,91.8918918918919,0
27000,대구,20200518,99.0974729241877,0
30000,대전,20200518,107.205882352941,0
11A11,도심권,20200518,93.2432432432432,2
11A15,동남권,20200518,86.0335195530726,2
41A06,동부1권,20200518,110.322580645161,1
41A07,동부2권,20200518,95.2380952380952,1
26A01,동부산권,20200518,65.5172413793103,1
11A12,동북권,20200518,97.2549019607843,2
26000,부산,20200518,71.7772215269086,0
11A14,서남권,20200518,101.739130434783,2
26A03,서부산권,20200518,50.4366812227074,1
11A13,서북권,20200518,95.5555555555556,2
11000,서울,20200518,95.5314009661836,0
41A01,서해안권,20200518,100.150602409639,1
36000,세종,20200518,102.678571428571,0
A2000,수도권,20200518,99.2825383993533,0
31000,울산,20200518,88.255033557047,0
28000,인천,20200518,105.75,0
A1000,전국,20200518,93.5365464411107,0
46000,전남,20200518,96.4285714285714,0
45000,전북,20200518,86.5217391304348,0
50000,제주,20200518,75,0
26A02,중부산권,20200518,90.5325443786982,1
A2001,지방권,20200518,87.1489552909458,0
44000,충남,20200518,95.4248366013072,0
43000,충북,20200518,95.945945945946,0
A5000,5대광역시,20200511,86.4464210080474,0
A3000,6대광역시,20200511,90.661938534279,0
A6000,8개도,20200511,82.4064711830131,0
A9000,9개도,20200511,92.2269807280514,0
11A02,강남지역,20200511,93.8875305623472,1
11A01,강북지역,20200511,95.8233890214797,1
42000,강원,20200511,79.5180722891566,0
41000,경기,20200511,99.44279346211,0
48000,경남,20200511,72.6190476190476,0
41A02,경부1권,20200511,104.621848739496,1
41A03,경부2권,20200511,98.3812949640288,1
47000,경북,20200511,80,0
41A05,경원권,20200511,77.2727272727273,1
41A04,경의권,20200511,100.261780104712,1
29000,광주,20200511,92.1621621621622,0
27000,대구,20200511,96.3898916967509,0
30000,대전,20200511,106.029411764706,0
11A11,도심권,20200511,93.9189189189189,2
11A15,동남권,20200511,86.5921787709497,2
41A06,동부1권,20200511,108.709677419355,1
41A07,동부2권,20200511,94.047619047619,1
26A01,동부산권,20200511,53.0172413793103,1
11A12,동북권,20200511,96.4705882352941,2
26000,부산,20200511,67.8973717146433,0
11A14,서남권,20200511,99.5652173913043,2
26A03,서부산권,20200511,50,1
11A13,서북권,20200511,95.5555555555556,2
11000,서울,20200511,94.8671497584541,0
41A01,서해안권,20200511,99.8493975903614,1
36000,세종,20200511,102.678571428571,0
A2000,수도권,20200511,98.8581244947454,0
31000,울산,20200511,88.255033557047,0
28000,인천,20200511,107.25,0
A1000,전국,20200511,92.3236514522821,0
46000,전남,20200511,96.4285714285714,0
45000,전북,20200511,86.5217391304348,0
50000,제주,20200511,75,0
26A02,중부산권,20200511,90.2366863905325,1
A2001,지방권,20200511,85.0595371826556,0
44000,충남,20200511,94.4444444444445,0
43000,충북,20200511,80.6306306306306,0
A5000,5대광역시,20200504,85.9381617958492,0
A3000,6대광역시,20200504,90.290442418102,0
A6000,8개도,20200504,82.3053589484328,0
A9000,9개도,20200504,92.4197002141328,0
11A02,강남지역,20200504,96.0880195599022,1
11A01,강북지역,20200504,97.0167064439141,1
42000,강원,20200504,77.1084337349398,0
41000,경기,20200504,99.851411589896,0
48000,경남,20200504,72.2222222222222,0
41A02,경부1권,20200504,104.411764705882,1
41A03,경부2권,20200504,98.3812949640288,1
47000,경북,20200504,80.3030303030303,0
41A05,경원권,20200504,77.2727272727273,1
41A04,경의권,20200504,101.047120418848,1
29000,광주,20200504,92.4324324324324,0
27000,대구,20200504,94.9458483754513,0
30000,대전,20200504,105.147058823529,0
11A11,도심권,20200504,93.9189189189189,2
11A15,동남권,20200504,87.4301675977654,2
41A06,동부1권,20200504,113.548387096774,1
41A07,동부2권,20200504,92.8571428571428,1
26A01,동부산권,20200504,53.448275862069,1
11A12,동북권,20200504,98.6274509803922,2
26000,부산,20200504,68.1476846057572,0
11A14,서남권,20200504,102.826086956522,2
26A03,서부산권,20200504,50.4366812227074,1
11A13,서북권,20200504,95,2
11000,서울,20200504,96.5579710144928,0
