region_cd,region_nm,research_date,apt_type,price_gbn,rate,level_no
A3000,6대광역시,202111,3,AD,16.505720249147107,0
41A01,서해안권,202111,1,AD,14.30384237056605,1
45180,정읍시,202111,1,AD,19.552630858351765,1
41A07,동부2권,202111,0,AD,17.79123512768246,1
11680,강남구,202111,1,AD,30.310619958376,3
27710,달성군,202111,1,AD,8.61602488295022,1
48000,경남,202111,0,AD,23.140979259334845,0
11215,광진구,202111,1,AD,22.855534561974885,3
A1000,전국,202111,1,AD,17.191862445342196,0
36000,세종,202111,7,AD,16.184172387324196,0
28110,중구,202111,1,AD,8.612524511593868,1
27000,대구,202111,3,AD,12.923435327056291,0
11000,서울,202111,3,AD,22.04846178577875,0
11380,은평구,202111,1,AD,33.84452433480746,3
11590,동작구,202111,1,AD,38.681226860197896,3
41A03,경부2권,202111,7,AD,24.027260868201683,1
11000,서울,202111,0,AD,26.90540159928482,0
45111,완산구,202107,1,AD,25.66663706244564,2
41A05,경원권,202107,3,AD,19.201832838988597,1
41270,안산시,202107,1,AD,12.965132065003292,2
11A11,도심권,202107,3,AD,25.515346102895908,2
41A04,경의권,202107,7,AD,22.589614537112805,1
47000,경북,202107,0,AD,13.092180658676808,0
41220,평택시,202107,1,AD,8.785945038028512,2
45140,익산시,202107,1,AD,18.29094878606395,1
41190,부천시,202107,1,AD,22.305806805260083,2
11A12,동북권,202107,0,AD,22.339921004001837,2
47190,구미시,202107,1,AD,10.49296651153391,1
41670,여주시,202107,1,AD,13.64361729947057,2
47210,영주시,202111,1,AD,12.180072981524422,1
41A01,서해안권,202111,0,AD,16.417866698446588,1
42000,강원,202111,7,AD,15.835391014175293,0
11A11,도심권,202111,7,AD,36.43678877548048,2
41A05,경원권,202111,1,MD,10.692673655976845,1
28110,중구,202111,1,MD,8.19672131147541,1
41A03,경부2권,202111,0,MD,13.680816332328105,1
43113,흥덕구,202111,1,MD,7.653061224489796,2
45000,전북,202111,7,MD,19.591836734693878,0
27200,남구,202111,1,MD,7.371007371007371,1
44180,보령시,202111,1,MD,6.369426751592357,1
47250,상주시,202111,1,MD,8.771929824561402,1
41410,군포시,202111,1,MD,15.515913139775627,2
50000,제주,202111,1,MD,4.386366053480938,0
A3000,6대광역시,202111,0,MD,13.916960426915034,0
41190,부천시,202111,1,MD,12.82051282051282,2
26A01,동부산권,202111,1,MD,13.568285182613987,1
46000,전남,202111,7,MD,21.875,0
42170,동해시,202111,1,MD,13.043478260869565,1
41171,만안구,202107,1,AD,21.286840154934396,3
41A06,동부1권,202107,0,AD,20.001377150473733,1
41287,일산서구,202107,1,AD,10.829388933178832,3
11A02,강남지역,202107,7,AD,31.17647948293667,1
A5000,5대광역시,202107,0,AD,17.46717543440888,0
27000,대구,202107,1,AD,10.567675899455358,0
28260,서구,202107,1,MD,8.849557522123893,1
42230,삼척시,202107,1,MD,15.625,1
46110,목포시,202107,1,MD,9.04995904995905,1
41290,과천시,202111,1,MD,50.49288396387301,2
46840,무안군,202111,1,MD,9.216589861751153,1
41A04,경의권,202111,1,MD,10.47850477929094,1
29200,광산구,202111,1,MD,13.761467889908257,1
26440,강서구,202111,1,MD,7.947368421052631,2
41A03,경부2권,202111,1,MD,11.304484923365795,1
46000,전남,202111,0,MD,17.16018355882416,0
11A15,동남권,202111,0,MD,32.5636023615469,2
31200,북구,202111,1,MD,7.968127490039841,1
11A11,도심권,202111,3,MD,22.727272727272727,2
41110,수원시,202111,1,MD,10.45011248134284,2
11A15,동남권,202111,3,MD,22.22222222222222,2
47110,포항시,202111,1,MD,9.051498691045493,1
36000,세종,202111,7,MD,16,0
A2000,수도권,202111,0,MD,18.124433175913605,0
26A02,중부산권,202111,1,MD,16.15975686238237,1
26410,금정구,202111,1,MD,20.74688796680498,2
A2001,지방권,202111,1,MD,12.248613551202334,0
27710,달성군,202111,1,MD,9.448818897637794,1
41113,권선구,202111,1,MD,10,3
A2001,지방권,202107,1,MD,12.550003840640276,0
31110,중구,202107,1,MD,16.260162601626014,1
41A02,경부1권,202107,3,MD,19.473684210526315,1
30000,대전,202107,1,MD,13.815938825500258,0
27710,달성군,202107,1,MD,9.67741935483871,1
A3000,6대광역시,202107,7,MD,23.27297141768359,0
48000,경남,202107,3,MD,24,0
41A06,동부1권,202107,3,MD,19,1
42190,태백시,202107,1,MD,20,1
48129,진해구,202107,1,MD,13.333333333333334,2
44180,보령시,202107,1,MD,6.666666666666667,1
41117,영통구,202107,1,MD,8.525204953776383,3
29170,북구,202107,1,MD,14.652211249463287,1
28110,중구,202107,1,A,70.90064967696497,1
41480,파주시,202107,1,A,75.57081619995728,2
42230,삼척시,202107,1,A,72.83862120195997,1
41A05,경원권,202107,3,A,68.73496876915065,1
A9000,9개도,202107,0,A,65.07321579512517,0
41550,안성시,202107,1,A,77.20082252596775,2
46230,광양시,202107,1,A,84.25314157701555,1
41171,만안구,202107,1,A,66.83613451429272,3
41130,성남시,202107,1,A,56.09922363612041,2
44000,충남,202111,3,MD,15,0
11A12,동북권,202111,1,MD,14.268257480833743,2
A2001,지방권,202111,7,MD,20.408592825237655,0
41170,안양시,202111,1,MD,17.273637594488164,2
47113,북구,202111,1,MD,8.19672131147541,2
41A07,동부2권,202111,7,MD,22.715677179962896,1
28177,미추홀구,202111,1,MD,9.00900900900901,1
41A01,서해안권,202111,1,MD,9.897969925869566,1
41270,안산시,202107,1,A,61.86944094088893,2
11530,구로구,202107,1,A,64.96910130121793,3
48000,경남,202107,0,A,65.22598636730089,0
31140,남구,202107,1,A,70.97233463455402,1
26000,부산,202107,3,A,61.521033748722054,0
26A02,중부산권,202107,1,A,65.69076974971972,1
48310,거제시,202107,1,A,71.46418769348733,1
A3000,6대광역시,202107,0,A,66.2756988645592,0
30000,대전,202107,0,A,66.21665525639499,0
27260,수성구,202107,1,A,62.69933257658645,1
48127,마산회원구,202107,1,A,82.44823936972594,2
46230,광양시,202108,1,MD,11.317135549872123,1
48170,진주시,202108,1,MD,22.988505747126435,1
A9000,9개도,202108,3,MD,16.852990250926375,0
31000,울산,202108,3,MD,16.990291262135923,0
41A07,동부2권,202109,0,A,65.63907111729706,1
41A02,경부1권,202109,3,A,65.54381181891613,1
41000,경기,202109,3,A,66.55504274789132,0
43110,청주시,202109,1,A,79.31088810517943,1
29000,광주,202109,0,A,70.45695829147469,0
47290,경산시,202109,1,A,78.20982043025592,1
47000,경북,202109,1,A,78.37331032879023,0
A6000,8개도,202109,7,A,47.190133944499344,0
48170,진주시,202109,1,A,78.46883134639528,1
46000,전남,202109,0,A,61.53252276465334,0
31170,동구,202109,1,A,77.66417348256556,1
26A03,서부산권,202109,3,A,60.73812094168023,1
31710,울주군,202109,1,A,74.98193052506194,1
11A13,서북권,202109,1,A,59.14370409008978,2
42130,원주시,202109,1,A,77.27527042549553,1
A5000,5대광역시,202109,0,A,65.26944327868567,0
41590,화성시,202109,1,A,63.62841409987168,2
41170,안양시,202109,1,A,60.94985518777668,2
11560,영등포구,202109,1,A,53.49269591311322,3
41630,양주시,202109,1,A,72.35199947597356,2
41130,성남시,202109,1,A,55.12810369491551,2
11380,은평구,202109,1,A,59.738878267411685,3
41465,수지구,202109,1,A,65.94890243510194,3
41A05,경원권,202109,1,A,72.54973255457958,1
44133,서북구,202109,1,A,79.95959998249808,2
A1000,전국,202109,1,A,69.20175299041713,0
41A01,서해안권,202109,0,A,63.55654327552399,1
41A07,동부2권,202109,7,A,53.52851738444699,1
A2001,지방권,202109,1,A,73.85406889548261,0
41A04,경의권,202109,1,A,71.20385467679459,1
11200,성동구,202109,1,A,54.50570204858217,3
50130,서귀포시,202109,1,A,67.81708835454094,1
11A15,동남권,202109,7,A,43.385443465190384,2
48120,창원시,202109,1,A,74.3586457740891,1
41000,경기,202109,7,A,50.9231844892154,0
26A03,서부산권,202109,0,A,66.3468127408535,1
43150,제천시,202109,1,A,74.25023834738133,1
45000,전북,202109,3,A,64.31270404465546,0
44230,논산시,202109,1,A,75.40644445012472,1
26A01,동부산권,202109,7,A,41.49060508310926,1
41570,김포시,202109,1,A,67.31824568426153,2
11170,용산구,202109,1,A,50.89818559174526,3
27110,중구,202109,1,A,70.50076716457093,1
28140,동구,202109,1,A,75.30365723102344,1
27000,대구,202109,0,A,65.62400031452407,0
11710,송파구,202109,1,A,52.35999200096523,3
41480,파주시,202109,1,A,75.0534996057128,2
48127,마산회원구,202109,1,A,82.0232245377874,2
28000,인천,202109,3,A,68.58180598283639,0
30170,서구,202109,1,M,71.38888888888889,1
41670,여주시,202109,1,M,85.24590163934425,2
41135,분당구,202109,1,M,55.17898880007076,3
28245,계양구,202109,1,M,72.37718743411344,1
A1000,전국,202109,7,M,46.6737030354105,0
27000,대구,202109,7,M,40.285714285714285,0
41570,김포시,202109,1,M,66.25836883749238,2
11740,강동구,202109,1,M,58.533977926768685,3
41A04,경의권,202109,0,M,68.56494101591774,1
46000,전남,202109,1,M,77.31514132902197,0
26A01,동부산권,202109,0,M,59.68491401415399,1
29155,남구,202109,1,M,71.23287671232876,1
31140,남구,202109,1,M,72.02380952380952,1
41430,의왕시,202109,1,M,59.90384615384615,2
29200,광산구,202109,1,M,76.9012258368694,1
27170,서구,202109,1,M,65.4194086929513,1
44800,홍성군,202109,1,M,74.54263565891472,1
43000,충북,202109,0,M,66.1021755437534,0
42150,강릉시,202109,1,M,80.28571428571428,1
A3000,6대광역시,202109,7,M,45.23179592611341,0
42230,삼척시,202109,1,M,70.83333333333334,1
44000,충남,202109,7,M,45.45454545454545,0
41113,권선구,202109,1,M,69.35483870967742,3
41A04,경의권,202109,7,M,50.839694656488554,1
26410,금정구,202109,1,M,67.62295081967213,2
41480,파주시,202109,1,M,74.97347775125553,2
26200,영도구,202109,1,M,66.10157469144559,2
11A11,도심권,202109,3,M,70.36649523276206,2
31000,울산,202109,7,M,50,0
48123,성산구,202109,1,M,75.80174927113703,2
A2001,지방권,202109,0,M,65.08082070034622,0
48170,진주시,202109,1,M,78.94736842105263,1
41630,양주시,202109,1,M,72.22222222222221,2
11A14,서남권,202109,3,M,70.2127659574468,2
47000,경북,202109,0,M,62.91498013817506,0
26000,부산,202109,3,AD,22.302377806210107,0
26320,북구,202109,1,AD,15.948678460864619,2
43114,청원구,202109,1,AD,9.962857359382957,2
48220,통영시,202109,1,AD,22.25649260847668,1
27110,중구,202109,1,AD,8.997133853418495,1
A2001,지방권,202109,1,AD,15.298811709141654,0
27200,남구,202109,1,AD,13.582450599798898,1
11A12,동북권,202109,7,AD,28.200447034301618,2
26260,동래구,202109,1,AD,24.57692128578729,2
41A03,경부2권,202109,3,AD,17.42347282855641,1
26A02,중부산권,202109,7,AD,26.598236680954024,1
41610,광주시,202109,1,AD,18.602895155734338,2
11230,동대문구,202109,1,AD,23.70727934139884,3
31000,울산,202109,1,AD,13.413619850828148,0
50000,제주,202109,0,AD,6.482505670735257,0
26A01,동부산권,202109,0,AD,19.368598494346188,1
42000,강원,202109,1,AD,11.550366883316375,0
41290,과천시,202109,1,AD,48.13380146302367,2
31000,울산,202109,3,AD,16.430336653825865,0
47130,경주시,202109,1,AD,12.045440177061323,1
26500,수영구,202109,1,AD,13.83506730582694,2
26350,해운대구,202109,1,AD,13.124674433825753,2
41A02,경부1권,202109,7,AD,30.81466718209644,1
50000,제주,202109,1,AD,7.533938915746507,0
11A01,강북지역,202109,3,AD,22.144933799961276,1
44210,서산시,202109,1,AD,11.146604674864303,1
41A04,경의권,202109,1,AD,13.275770191871075,1
41250,동두천시,202109,1,AD,9.707482788432872,2
41360,남양주시,202109,1,AD,15.649016157269003,2
11A01,강북지역,202109,7,AD,29.910225128480107,1
45190,남원시,202109,1,AD,23.00127874009229,1
36000,세종,202109,0,AD,14.389360064681334,0
43112,서원구,202109,1,AD,13.025990246783367,2
42000,강원,202109,7,AD,15.899289275347625,0
11A11,도심권,202109,3,AD,25.41537499633036,2
47111,남구,202109,1,AD,11.692468713383262,2
41A05,경원권,202109,1,MD,10.80446841584181,1
11000,서울,202109,3,MD,22.46401007847974,0
48125,마산합포구,202109,1,MD,33.33333333333333,2
47000,경북,202109,3,MD,12.5,0
47250,상주시,202109,1,MD,8.771929824561402,1
11A02,강남지역,202109,0,MD,30.35785238915492,1
26A03,서부산권,202109,7,MD,28.692493946731233,1
A9000,9개도,202109,0,MD,15.21318874017436,0
26A01,동부산권,202109,1,MD,13.767105271673097,1
41550,안성시,202109,1,MD,8.403361344537815,2
48240,사천시,202109,1,MD,15.957446808510639,1
41670,여주시,202109,1,MD,10.582010582010582,2
11A02,강남지역,202111,3,M,69.90208223210959,1
11305,강북구,202111,1,M,62.52465483234714,3
41A04,경의권,202111,1,M,70.50629269631146,1
48000,경남,202111,0,M,65.34781548162508,0
43000,충북,202111,3,M,68.33333333333333,0
44000,충남,202111,0,M,67.39297588120637,0
30140,중구,202111,1,M,71.34615384615385,1
11A13,서북권,202111,0,M,61.88835774546091,2
11A15,동남권,202111,3,M,69.97518610421837,2
43114,청원구,202111,1,M,79.09270216962526,2
41170,안양시,202111,1,M,60.52156020554641,2
41A01,서해안권,202111,0,M,63.2964261365148,1
11A11,도심권,202111,0,M,58.74744895677342,2
28140,동구,202111,1,M,77.60617760617761,1
36000,세종,202111,7,M,40.038910505836576,0
31710,울주군,202111,1,M,76.2548004675238,1
43110,청주시,202111,1,M,80.47007168321576,1
41590,화성시,202111,1,M,61.1904761904762,2
26710,기장군,202111,1,M,73.61563517915309,2
46000,전남,202109,7,MD,21.978021978021978,0
30000,대전,202109,7,MD,22.058823529411764,0
48121,의창구,202109,1,MD,16.483516483516482,2
41A07,동부2권,202109,3,MD,16.129032258064516,1
A1000,전국,202109,0,MD,16.613072948471107,0
45110,전주시,202109,1,MD,22.68304765803749,1
41630,양주시,202109,1,MD,12.121212121212121,2
46000,전남,202109,0,MD,17.219704454339908,0
26710,기장군,202109,1,MD,9.30232558139535,2
11A15,동남권,202109,0,MD,32.94211817972405,2
41133,중원구,202109,1,MD,19.1939286766873,3
26350,해운대구,202109,1,MD,8.424599831508003,2
A1000,전국,202109,7,MD,21.543963510306757,0
47290,경산시,202109,1,MD,7.751937984496124,1
31200,북구,202109,1,MD,7.905138339920949,1
47130,경주시,202109,1,MD,9.523809523809524,1
46150,순천시,202109,1,MD,17.543859649122805,1
41360,남양주시,202109,1,MD,14.084507042253522,2
A2000,수도권,202109,0,MD,18.31326673026366,0
42110,춘천시,202109,1,MD,8.097165991902834,1
47850,칠곡군,202109,1,MD,10,1
46170,나주시,202109,1,MD,8.51063829787234,1
41460,용인시,202109,1,MD,12.81728961750687,2
26A02,중부산권,202111,3,M,61.42857142857143,1
41131,수정구,202111,1,M,59.44055944055944,3
28110,중구,202111,1,M,68.97058823529412,1
46110,목포시,202111,1,M,83.82167986675277,1
27170,서구,202111,1,M,66.40457524346175,1
44800,홍성군,202111,1,M,75.37141018892204,1
44150,공주시,202111,1,M,71.71717171717171,1
42150,강릉시,202111,1,M,80.08658008658008,1
11A13,서북권,202111,1,M,58.04240599543422,2
44180,보령시,202111,1,M,72.12588672446796,1
41370,오산시,202111,1,M,68.96551724137932,2
41A01,서해안권,202111,7,M,49.90004905090394,1
44250,계룡시,202111,1,M,74.37742430451648,1
A9000,9개도,202111,1,M,72.42085876414701,0
26200,영도구,202111,1,M,65.9515602322206,2
47190,구미시,202111,1,M,83.1858407079646,1
43770,음성군,202111,1,M,69.1358024691358,1
29110,동구,202111,1,M,71.39644457291516,1
11A15,동남권,202111,1,M,54.90526932515054,2
42130,원주시,202111,1,M,78.04714989444054,1
42210,속초시,202111,1,M,75.79617834394905,1
11350,노원구,202111,1,M,51.760558223226525,3
11A02,강남지역,202111,1,M,57.07201952638062,1
28000,인천,202111,3,M,66.66666666666666,0
41A06,동부1권,202111,0,M,66.0925452576625,1
44270,당진시,202111,1,M,86.83269124931205,1
11440,마포구,202109,1,MD,28.436018957345972,3
36000,세종,202109,1,MD,7.8431372549019605,0
47230,영천시,202109,1,MD,11.494252873563218,1
41610,광주시,202109,1,MD,10.309278350515463,2
28177,미추홀구,202109,1,MD,9.25925925925926,1
41A05,경원권,202111,3,A,69.09626273438332,1
A2000,수도권,202111,1,A,63.78132575880626,0
46000,전남,202111,7,A,48.77222568168882,0
26440,강서구,202111,1,A,65.66210375572726,2
26530,사상구,202111,1,A,72.45801246308245,2
11A14,서남권,202111,3,A,70.23454971657007,2
45110,전주시,202111,1,A,79.33330296668258,1
46150,순천시,202111,1,A,79.82444576029621,1
43110,청주시,202111,1,A,79.59671014162764,1
29140,서구,202111,1,A,75.76987073731242,1
30230,대덕구,202111,1,A,71.19359891049663,1
A1000,전국,202111,7,A,47.08407437159832,0
41250,동두천시,202111,1,A,69.65184378524218,2
29200,광산구,202111,1,A,75.59431394896285,1
A6000,8개도,202111,3,A,65.8039038168553,0
47850,칠곡군,202111,1,A,77.89587788665897,1
41460,용인시,202111,1,A,68.76902309275901,2
11A12,동북권,202111,7,A,46.35276043373623,2
27200,남구,202111,1,A,70.82086041613456,1
30170,서구,202111,1,A,71.6552661776075,1
46000,전남,202103,7,A,44.33811796904611,0
48129,진해구,202103,1,A,73.79940804444391,2
27170,서구,202103,1,A,64.50308804421194,1
26530,사상구,202103,1,A,76.5867704715457,2
50110,제주시,202103,1,A,67.41119215373512,1
26A01,동부산권,202103,1,A,65.07141942056866,1
26350,해운대구,202103,1,A,60.42136264503476,2
11A01,강북지역,202103,7,A,47.81359636233846,1
A5000,5대광역시,202103,3,A,68.38882172834809,0
46000,전남,202103,0,A,61.18528670534184,0
44180,보령시,202103,1,A,83.93829719422553,1
44210,서산시,202103,1,A,79.87584347224946,1
50000,제주,202103,3,A,66.82088330576252,0
42150,강릉시,202103,1,A,86.21247528551139,1
42170,동해시,202103,1,A,75.5777639503955,1
31000,울산,202103,0,A,67.78971515472819,0
41630,양주시,202103,1,A,69.68578484744964,2
11A15,동남권,202103,1,A,52.46517513689999,2
48000,경남,202103,0,A,63.610541003185574,0
41A05,경원권,202103,1,A,75.6535558288066,1
41A03,경부2권,202103,0,A,67.79037133694894,1
46130,여수시,202103,1,A,72.8136645885358,1
47280,문경시,202103,1,A,68.51891664946356,1
41A02,경부1권,202103,0,A,61.90602766474578,1
50000,제주,202103,7,M,56.00000000000001,0
11A02,강남지역,202103,3,M,75.3594597682349,1
11A01,강북지역,202103,3,M,72.01926440896293,1
31110,중구,202103,1,M,73.83220872694557,1
26000,부산,202103,3,M,69.93581621494964,0
41115,팔달구,202103,1,M,61.50166797488226,3
48000,경남,202103,7,M,42.3444976076555,0
41A05,경원권,202103,1,M,75.601823024063,1
26260,동래구,202103,1,M,68.78360215053763,2
28200,남동구,202103,1,M,76.83363148479427,1
11590,동작구,202103,1,M,60.12684852951461,3
47150,김천시,202103,1,M,81.62172878667724,1
26230,부산진구,202103,1,M,77.09205324962214,2
27000,대구,202103,0,M,66.03728847087976,0
11A12,동북권,202103,3,M,72.37569060773481,2
41A06,동부1권,202103,3,M,70.79637096774194,1
26290,남구,202103,1,M,71.1644804526749,2
26140,서구,202103,1,M,73.14754019214986,2
36000,세종,202103,1,M,59.52620967741935,0
41281,덕양구,202103,1,M,68.28208556149733,3
11740,강동구,202103,1,M,56.05297458505287,3
31200,북구,202103,1,M,69.59742351046698,1
