region_cd,region_nm,research_date,apt_type,age_gbn,tr_gbn,indices,level_no
47000,경북,202306,1,15,D,101.51823226338922,0
48000,경남,202306,1,15,D,100.4509112576346,0
50000,제주,202306,1,15,D,100.80065882734414,0
A1000,전국,202306,1,15,D,90.06532010706294,0
A2000,수도권,202306,1,15,D,83.98706752225988,0
A2001,지방권,202306,1,15,D,95.66079119730313,0
A3000,6대광역시,202306,1,15,D,88.72041776485585,0
A5000,5대광역시,202306,1,15,D,89.31973855892433,0
A6000,8개도,202306,1,15,D,101.44215401951847,0
A9000,9개도,202306,1,15,D,93.63411923141868,0
11000,서울,202306,1,15,R,100.36311143418214,0
11A01,강북지역,202306,1,15,R,102.08745768625431,1
11A02,강남지역,202306,1,15,R,98.81558417265964,1
11A11,도심권,202306,1,15,R,100.77688083038797,2
11A12,동북권,202306,1,15,R,102.43679936988833,2
11A13,서북권,202306,1,15,R,100.78975190588582,2
11A14,서남권,202306,1,15,R,99.8279219129704,2
11A15,동남권,202306,1,15,R,97.44889417088812,2
26000,부산,202306,1,15,R,102.79646663369972,0
26A01,동부산권,202306,1,15,R,102.39263478423827,1
26A02,중부산권,202306,1,15,R,102.26691807825017,1
26A03,서부산권,202306,1,15,R,103.75000316590896,1
27000,대구,202306,1,15,R,95.20770681644477,0
28000,인천,202306,1,15,R,103.09724734953235,0
29000,광주,202306,1,15,R,100.32617110940332,0
30000,대전,202306,1,15,R,102.3103691744457,0
31000,울산,202306,1,15,R,109.15730216895969,0
36000,세종,202306,1,15,R,99.43360186748083,0
41000,경기,202306,1,15,R,102.37983411980451,0
41A01,서해안권,202306,1,15,R,105.27327565770548,1
41A02,경부1권,202306,1,15,R,100.27561617016849,1
41A03,경부2권,202306,1,15,R,102.90748244918724,1
41A04,경의권,202306,1,15,R,100.71146339757146,1
41A05,경원권,202306,1,15,R,101.05286343587875,1
41A06,동부1권,202306,1,15,R,101.26754780539387,1
41A07,동부2권,202306,1,15,R,104.42600895584576,1
42000,강원,202306,1,15,R,103.30776647106477,0
43000,충북,202306,1,15,R,107.19912456101935,0
44000,충남,202306,1,15,R,104.28989378553686,0
45000,전북,202306,1,15,R,103.44499867407674,0
46000,전남,202306,1,15,R,99.99468499785839,0
47000,경북,202306,1,15,R,105.51459738027415,0
48000,경남,202306,1,15,R,104.98393934585239,0
50000,제주,202306,1,15,R,104.72580853475124,0
A1000,전국,202306,1,15,R,102.37230040984096,0
A2000,수도권,202306,1,15,R,101.75652205718447,0
A2001,지방권,202306,1,15,R,102.92312127003527,0
A3000,6대광역시,202306,1,15,R,101.65838691189926,0
A5000,5대광역시,202306,1,15,R,101.27652677613202,0
A6000,8개도,202306,1,15,R,104.36128019865619,0
A9000,9개도,202306,1,15,R,103.44345976185272,0
11000,서울,202306,1,15,S,92.15386418825936,0
11A01,강북지역,202306,1,15,S,89.25205994920321,1
11A02,강남지역,202306,1,15,S,94.79970993110001,1
11A11,도심권,202306,1,15,S,93.78056992448464,2
11A12,동북권,202306,1,15,S,88.61483953397986,2
11A13,서북권,202306,1,15,S,90.49081514824819,2
11A14,서남권,202306,1,15,S,92.57918259603996,2
11A15,동남권,202306,1,15,S,97.64799290692898,2
26000,부산,202306,1,15,S,93.33740923966265,0
26A01,동부산권,202306,1,15,S,90.70929419438384,1
26A02,중부산권,202306,1,15,S,91.93270712556159,1
26A03,서부산권,202306,1,15,S,97.4901388883746,1
27000,대구,202306,1,15,S,82.61855803344501,0
28000,인천,202306,1,15,S,94.16180012848962,0
29000,광주,202306,1,15,S,97.5107866956384,0
30000,대전,202306,1,15,S,91.855749625477,0
31000,울산,202306,1,15,S,95.32778326437548,0
36000,세종,202306,1,15,S,84.41564334796414,0
41000,경기,202306,1,15,S,93.8715577355739,0
41A01,서해안권,202306,1,15,S,96.8811599696354,1
41A02,경부1권,202306,1,15,S,91.99958189916202,1
41A03,경부2권,202306,1,15,S,92.14590716071247,1
41A04,경의권,202306,1,15,S,93.00495261372551,1
41A05,경원권,202306,1,15,S,91.8325045864284,1
41A06,동부1권,202306,1,15,S,92.39178441537152,1
41A07,동부2권,202306,1,15,S,107.49956661395726,1
42000,강원,202306,1,15,S,104.16562144428715,0
43000,충북,202306,1,15,S,105.90717528090693,0
44000,충남,202306,1,15,S,104.79273761141354,0
45000,전북,202306,1,15,S,104.32807512832413,0
46000,전남,202306,1,15,S,94.86618631846703,0
47000,경북,202306,1,15,S,100.58299908049577,0
48000,경남,202306,1,15,S,97.97913421551304,0
50000,제주,202306,1,15,S,106.45809751811814,0
A1000,전국,202306,1,15,S,95.13348912396303,0
A2000,수도권,202306,1,15,S,93.28930320841863,0
A2001,지방권,202306,1,15,S,96.75741629151949,0
A3000,6대광역시,202306,1,15,S,92.06022712656203,0
A5000,5대광역시,202306,1,15,S,91.50457915458303,0
A6000,8개도,202306,1,15,S,101.53653204027047,0
A9000,9개도,202306,1,15,S,97.99608543998662,0
11000,서울,202306,3,31,D,96.97672586898832,0
11A01,강북지역,202306,3,31,D,98.24222316585472,1
11A02,강남지역,202306,3,31,D,95.88052730793606,1
11A11,도심권,202306,3,31,D,96.4019976911099,2
11A12,동북권,202306,3,31,D,98.11424112330633,2
11A13,서북권,202306,3,31,D,98.89351033039019,2
11A14,서남권,202306,3,31,D,94.74477631584303,2
11A15,동남권,202306,3,31,D,97.61676719727704,2
26000,부산,202306,3,31,D,101.46091406422973,0
26A01,동부산권,202306,3,31,D,98.9920258758486,1
26A02,중부산권,202306,3,31,D,102.45745716029947,1
26A03,서부산권,202306,3,31,D,102.01763074995209,1
27000,대구,202306,3,31,D,97.29481256339709,0
28000,인천,202306,3,31,D,97.69868157136898,0
29000,광주,202306,3,31,D,100.15117800534023,0
30000,대전,202306,3,31,D,98.05112233132868,0
31000,울산,202306,3,31,D,97.56430633564898,0
36000,세종,202306,3,31,D,96.57077810364157,0
41000,경기,202306,3,31,D,99.51873025350032,0
41A01,서해안권,202306,3,31,D,99.33712727578119,1
41A02,경부1권,202306,3,31,D,97.64844395780543,1
41A03,경부2권,202306,3,31,D,102.32220632536578,1
41A04,경의권,202306,3,31,D,98.82890159013947,1
41A05,경원권,202306,3,31,D,98.98368732824304,1
41A06,동부1권,202306,3,31,D,97.8866775536401,1
41A07,동부2권,202306,3,31,D,102.95207078517724,1
42000,강원,202306,3,31,D,101.74238737655376,0
43000,충북,202306,3,31,D,100.39037389528369,0
44000,충남,202306,3,31,D,98.35098228657318,0
45000,전북,202306,3,31,D,99.41408810538323,0
46000,전남,202306,3,31,D,100.25775603695708,0
47000,경북,202306,3,31,D,100.22499644303825,0
48000,경남,202306,3,31,D,100.5252554069158,0
50000,제주,202306,3,31,D,101.3387067051964,0
A1000,전국,202306,3,31,D,98.66986160440476,0
A2000,수도권,202306,3,31,D,98.16537401899048,0
A2001,지방권,202306,3,31,D,100.42751788955859,0
A3000,6대광역시,202306,3,31,D,99.53819787702487,0
A5000,5대광역시,202306,3,31,D,100.6608957574378,0
A6000,8개도,202306,3,31,D,100.30142685060808,0
A9000,9개도,202306,3,31,D,99.71849350263221,0
11000,서울,202306,3,31,R,101.29467031493986,0
11A01,강북지역,202306,3,31,R,101.46163652373984,1
11A02,강남지역,202306,3,31,R,101.14828654280461,1
11A11,도심권,202306,3,31,R,101.59705056079636,2
11A12,동북권,202306,3,31,R,101.82910101907471,2
11A13,서북권,202306,3,31,R,100.76277304057105,2
11A14,서남권,202306,3,31,R,100.55847666904518,2
11A15,동남권,202306,3,31,R,102.04290948848733,2
26000,부산,202306,3,31,R,100.75814179192093,0
26A01,동부산권,202306,3,31,R,100.21348855460127,1
26A02,중부산권,202306,3,31,R,100.86898558435124,1
26A03,서부산권,202306,3,31,R,101.27448541955697,1
27000,대구,202306,3,31,R,99.61251573378368,0
28000,인천,202306,3,31,R,99.63967705014363,0
29000,광주,202306,3,31,R,100.28968847202064,0
30000,대전,202306,3,31,R,99.48090368732535,0
31000,울산,202306,3,31,R,102.06750032572818,0
36000,세종,202306,3,31,R,96.81153823956156,0
41000,경기,202306,3,31,R,100.64445155155097,0
41A01,서해안권,202306,3,31,R,101.58583828431215,1
41A02,경부1권,202306,3,31,R,99.41902786961778,1
41A03,경부2권,202306,3,31,R,101.32549609005677,1
41A04,경의권,202306,3,31,R,98.78867459048402,1
41A05,경원권,202306,3,31,R,99.96670539269034,1
41A06,동부1권,202306,3,31,R,100.23806784120798,1
41A07,동부2권,202306,3,31,R,100.96743047999612,1
42000,강원,202306,3,31,R,100.31790103749368,0
43000,충북,202306,3,31,R,101.34981572355207,0
44000,충남,202306,3,31,R,99.72352436908469,0
45000,전북,202306,3,31,R,100.2246585301171,0
46000,전남,202306,3,31,R,101.08022868982121,0
47000,경북,202306,3,31,R,99.80846984517223,0
48000,경남,202306,3,31,R,101.03040074425866,0
50000,제주,202306,3,31,R,103.45353344724977,0
A1000,전국,202306,3,31,R,100.8864957973691,0
A2000,수도권,202306,3,31,R,100.86428211106251,0
A2001,지방권,202306,3,31,R,100.96571543959395,0
A3000,6대광역시,202306,3,31,R,100.25629111683031,0
A5000,5대광역시,202306,3,31,R,100.64615421209686,0
A6000,8개도,202306,3,31,R,101.25823368113944,0
A9000,9개도,202306,3,31,R,100.80698793498368,0
11000,서울,202306,3,31,S,97.6056610184497,0
11A01,강북지역,202306,3,31,S,98.08465269450654,1
11A02,강남지역,202306,3,31,S,97.18709465194951,1
11A11,도심권,202306,3,31,S,98.72860380323107,2
11A12,동북권,202306,3,31,S,98.1067283587721,2
11A13,서북권,202306,3,31,S,97.98542039947846,2
11A14,서남권,202306,3,31,S,95.89614274954012,2
11A15,동남권,202306,3,31,S,99.16374770296625,2
26000,부산,202306,3,31,S,98.9016061146946,0
26A01,동부산권,202306,3,31,S,97.62281878620381,1
26A02,중부산권,202306,3,31,S,99.43018395612866,1
26A03,서부산권,202306,3,31,S,99.20897772944144,1
27000,대구,202306,3,31,S,96.44854852676903,0
28000,인천,202306,3,31,S,95.82966053128973,0
29000,광주,202306,3,31,S,98.72759009338785,0
30000,대전,202306,3,31,S,100.13874669559367,0
31000,울산,202306,3,31,S,94.46592580567025,0
36000,세종,202306,3,31,S,96.55877120835652,0
41000,경기,202306,3,31,S,98.04064777364218,0
41A01,서해안권,202306,3,31,S,98.59677993362804,1
41A02,경부1권,202306,3,31,S,96.38735035898164,1
41A03,경부2권,202306,3,31,S,98.4619030631513,1
41A04,경의권,202306,3,31,S,97.4869833949036,1
41A05,경원권,202306,3,31,S,97.40001694343592,1
41A06,동부1권,202306,3,31,S,97.84860203164637,1
41A07,동부2권,202306,3,31,S,98.16871413330176,1
42000,강원,202306,3,31,S,102.06239369534214,0
43000,충북,202306,3,31,S,101.46996373503589,0
44000,충남,202306,3,31,S,95.19576968095163,0
45000,전북,202306,3,31,S,97.62473837216959,0
46000,전남,202306,3,31,S,98.15288250495249,0
47000,경북,202306,3,31,S,98.82419384059423,0
48000,경남,202306,3,31,S,99.47947990055016,0
50000,제주,202306,3,31,S,99.57745244459007,0
A1000,전국,202306,3,31,S,97.87217335378769,0
A2000,수도권,202306,3,31,S,97.65290030160308,0
A2001,지방권,202306,3,31,S,98.64131659009745,0
A3000,6대광역시,202306,3,31,S,97.50032096042236,0
A5000,5대광역시,202306,3,31,S,98.49441706678857,0
A6000,8개도,202306,3,31,S,98.78520344377348,0
A9000,9개도,202306,3,31,S,98.23320139499616,0
11000,서울,202306,3,32,D,96.49837834862893,0
11A01,강북지역,202306,3,32,D,97.3102374648594,1
11A02,강남지역,202306,3,32,D,95.83844169223308,1
11A11,도심권,202306,3,32,D,97.26662921535555,2
11A12,동북권,202306,3,32,D,97.6960892813042,2
11A13,서북권,202306,3,32,D,96.81048123233306,2
11A14,서남권,202306,3,32,D,93.43730612864178,2
11A15,동남권,202306,3,32,D,98.75128218506174,2
26000,부산,202306,3,32,D,100.25088147022872,0
26A01,동부산권,202306,3,32,D,97.57236551963462,1
26A02,중부산권,202306,3,32,D,101.70505371689568,1
26A03,서부산권,202306,3,32,D,99.3782502391369,1
27000,대구,202306,3,32,D,98.63704635116893,0
28000,인천,202306,3,32,D,99.04754865843306,0
29000,광주,202306,3,32,D,98.8286370082432,0
30000,대전,202306,3,32,D,98.67567130745292,0
31000,울산,202306,3,32,D,98.59519624983503,0
36000,세종,202306,3,32,D,96.6854749509736,0
41000,경기,202306,3,32,D,101.77074147806971,0
41A01,서해안권,202306,3,32,D,104.26323738484727,1
41A02,경부1권,202306,3,32,D,96.37607691563491,1
41A03,경부2권,202306,3,32,D,101.48478305802422,1
41A04,경의권,202306,3,32,D,96.01993589583253,1
41A05,경원권,202306,3,32,D,100.86318690637816,1
41A06,동부1권,202306,3,32,D,99.701453183942,1
41A07,동부2권,202306,3,32,D,98.57733273770258,1
42000,강원,202306,3,32,D,98.48277912399055,0
43000,충북,202306,3,32,D,99.01481440064266,0
44000,충남,202306,3,32,D,98.6730171228355,0
45000,전북,202306,3,32,D,100.02609883242737,0
46000,전남,202306,3,32,D,98.9562805935833,0
47000,경북,202306,3,32,D,100.1196591173546,0
48000,경남,202306,3,32,D,100.70004227627574,0
50000,제주,202306,3,32,D,104.20589641789527,0
A1000,전국,202306,3,32,D,98.97834963231954,0
A2000,수도권,202306,3,32,D,98.64404023338295,0
A2001,지방권,202306,3,32,D,100.00148727450531,0
A3000,6대광역시,202306,3,32,D,99.3401780530453,0
A5000,5대광역시,202306,3,32,D,99.56277843072796,0
A6000,8개도,202306,3,32,D,100.55371650590709,0
A9000,9개도,202306,3,32,D,101.40849291172766,0
11000,서울,202306,3,32,R,100.59309423220097,0
11A01,강북지역,202306,3,32,R,100.48510437893066,1
11A02,강남지역,202306,3,32,R,100.6756899433308,1
11A11,도심권,202306,3,32,R,100.13563905444738,2
11A12,동북권,202306,3,32,R,100.42892591484386,2
11A13,서북권,202306,3,32,R,100.65400424925976,2
11A14,서남권,202306,3,32,R,99.86022257149331,2
11A15,동남권,202306,3,32,R,101.64615926849807,2
26000,부산,202306,3,32,R,99.88905266018854,0
26A01,동부산권,202306,3,32,R,100.27939471330696,1
26A02,중부산권,202306,3,32,R,99.84632056512335,1
26A03,서부산권,202306,3,32,R,99.45843106952385,1
27000,대구,202306,3,32,R,99.18818877714322,0
28000,인천,202306,3,32,R,100.49923490370102,0
29000,광주,202306,3,32,R,98.95112662353762,0
30000,대전,202306,3,32,R,99.3271371417482,0
31000,울산,202306,3,32,R,101.51312810401011,0
36000,세종,202306,3,32,R,99.11119230361739,0
41000,경기,202306,3,32,R,102.43717217520016,0
41A01,서해안권,202306,3,32,R,104.07658090318446,1
41A02,경부1권,202306,3,32,R,99.98944497070802,1
41A03,경부2권,202306,3,32,R,100.96842462221353,1
41A04,경의권,202306,3,32,R,99.53508381799028,1
41A05,경원권,202306,3,32,R,100.58590941514933,1
41A06,동부1권,202306,3,32,R,102.31021787296015,1
41A07,동부2권,202306,3,32,R,99.89188034463874,1
42000,강원,202306,3,32,R,99.27865200665609,0
43000,충북,202306,3,32,R,100.76111809694008,0
44000,충남,202306,3,32,R,99.02929068845764,0
45000,전북,202306,3,32,R,100.23247080114533,0
46000,전남,202306,3,32,R,99.44956827751787,0
47000,경북,202306,3,32,R,100.75792397509699,0
48000,경남,202306,3,32,R,100.08281811737704,0
50000,제주,202306,3,32,R,105.56355264620716,0
A1000,전국,202306,3,32,R,100.98496587510141,0
A2000,수도권,202306,3,32,R,101.19893964041104,0
A2001,지방권,202306,3,32,R,100.33306785011311,0
A3000,6대광역시,202306,3,32,R,100.13141219630683,0
A5000,5대광역시,202306,3,32,R,99.81562278952728,0
A6000,8개도,202306,3,32,R,100.98769236278687,0
A9000,9개도,202306,3,32,R,101.99887386012878,0
11000,서울,202306,3,32,S,98.94807503219018,0
11A01,강북지역,202306,3,32,S,98.63596090893915,1
11A02,강남지역,202306,3,32,S,99.19196403576657,1
11A11,도심권,202306,3,32,S,99.67714145941959,2
11A12,동북권,202306,3,32,S,97.89585497434753,2
11A13,서북권,202306,3,32,S,99.34111923439639,2
11A14,서남권,202306,3,32,S,96.75405855180632,2
11A15,동남권,202306,3,32,S,102.14943389396727,2
26000,부산,202306,3,32,S,99.67000113867176,0
26A01,동부산권,202306,3,32,S,97.18463387363016,1
26A02,중부산권,202306,3,32,S,101.28441135026515,1
26A03,서부산권,202306,3,32,S,98.36385908325536,1
27000,대구,202306,3,32,S,96.30225824925566,0
28000,인천,202306,3,32,S,99.58259959382666,0
29000,광주,202306,3,32,S,97.98326058516432,0
30000,대전,202306,3,32,S,99.09386258824337,0
31000,울산,202306,3,32,S,97.02949099901635,0
36000,세종,202306,3,32,S,95.45900799639705,0
41000,경기,202306,3,32,S,99.52255903300264,0
41A01,서해안권,202306,3,32,S,98.95196119929386,1
41A02,경부1권,202306,3,32,S,97.8598970112165,1
41A03,경부2권,202306,3,32,S,102.82940547189897,1
41A04,경의권,202306,3,32,S,98.67801011282954,1
41A05,경원권,202306,3,32,S,98.52184317080217,1
41A06,동부1권,202306,3,32,S,100.16420377080652,1
41A07,동부2권,202306,3,32,S,98.1709761378561,1
42000,강원,202306,3,32,S,97.0223589314554,0
43000,충북,202306,3,32,S,99.7626264538142,0
44000,충남,202306,3,32,S,97.72979925604042,0
45000,전북,202306,3,32,S,98.69428246810503,0
46000,전남,202306,3,32,S,99.03567138648961,0
47000,경북,202306,3,32,S,101.95779926608456,0
48000,경남,202306,3,32,S,95.49569222412279,0
50000,제주,202306,3,32,S,103.1871107037401,0
A1000,전국,202306,3,32,S,99.16280542314908,0
A2000,수도권,202306,3,32,S,99.25293626597588,0
A2001,지방권,202306,3,32,S,98.885388248681,0
A3000,6대광역시,202306,3,32,S,98.97487324013755,0
A5000,5대광역시,202306,3,32,S,98.45965003871264,0
A6000,8개도,202306,3,32,S,99.43501687372496,0
A9000,9개도,202306,3,32,S,99.50201807753503,0
11000,서울,202306,3,33,D,94.90481212174343,0
11A01,강북지역,202306,3,33,D,94.83413240590318,1
11A02,강남지역,202306,3,33,D,95.0117562080485,1
11A11,도심권,202306,3,33,D,95.60524877880894,2
11A12,동북권,202306,3,33,D,94.5838643142222,2
11A13,서북권,202306,3,33,D,94.88638270628287,2
11A14,서남권,202306,3,33,D,95.04176980193722,2
11A15,동남권,202306,3,33,D,94.94529256155771,2
26000,부산,202306,3,33,D,97.89299716240552,0
26A01,동부산권,202306,3,33,D,95.1159140583401,1
26A02,중부산권,202306,3,33,D,98.9087293267392,1
26A03,서부산권,202306,3,33,D,99.94844557484139,1
27000,대구,202306,3,33,D,97.74605905051055,0
28000,인천,202306,3,33,D,100.17192622320468,0
29000,광주,202306,3,33,D,104.22301083352741,0
30000,대전,202306,3,33,D,98.03769559683889,0
31000,울산,202306,3,33,D,100.85200319251796,0
36000,세종,202306,3,33,D,98.33028211415584,0
41000,경기,202306,3,33,D,99.19757303289595,0
41A01,서해안권,202306,3,33,D,100.95568959434806,1
41A02,경부1권,202306,3,33,D,95.43046392261571,1
41A03,경부2권,202306,3,33,D,100.80309815082006,1
41A04,경의권,202306,3,33,D,95.17243089067388,1
41A05,경원권,202306,3,33,D,100.83808862244192,1
41A06,동부1권,202306,3,33,D,99.88932669663602,1
41A07,동부2권,202306,3,33,D,101.16610826934335,1
42000,강원,202306,3,33,D,100.67178698910057,0
43000,충북,202306,3,33,D,101.4595144682992,0
44000,충남,202306,3,33,D,100.36917786340953,0
45000,전북,202306,3,33,D,98.5298232568094,0
46000,전남,202306,3,33,D,98.81329943149689,0
47000,경북,202306,3,33,D,101.07157178166334,0
48000,경남,202306,3,33,D,100.42216559571976,0
50000,제주,202306,3,33,D,103.26160809519935,0
A1000,전국,202306,3,33,D,98.26800419807729,0
A2000,수도권,202306,3,33,D,97.5958492036417,0
A2001,지방권,202306,3,33,D,99.58345496702445,0
A3000,6대광역시,202306,3,33,D,99.14920222863657,0
A5000,5대광역시,202306,3,33,D,98.39556913278699,0
A6000,8개도,202306,3,33,D,100.67019983082068,0
A9000,9개도,202306,3,33,D,99.77841355289495,0
11000,서울,202306,3,33,R,100.11155923427103,0
11A01,강북지역,202306,3,33,R,100.07434416112686,1
11A02,강남지역,202306,3,33,R,100.15993904019967,1
11A11,도심권,202306,3,33,R,100.52939126776211,2
11A12,동북권,202306,3,33,R,99.80958650773772,2
11A13,서북권,202306,3,33,R,100.28748799951478,2
