region_cd,region_nm,research_date,apt_type,buy_dom_indices,level_no
11A12,동북권,202103,7,118.33333333333333,2
11A13,서북권,202103,7,112.77777777777777,2
11A14,서남권,202103,7,117.27272727272728,2
11A15,동남권,202103,7,114.61538461538461,2
26000,부산,202103,7,100.61538461538461,0
26A01,동부산권,202103,7,115,1
26A02,중부산권,202103,7,98.46153846153845,1
26A03,서부산권,202103,7,94.8,1
27000,대구,202103,7,126.66666666666667,0
28000,인천,202103,7,111.3157894736842,0
29000,광주,202103,7,114.28571428571428,0
30000,대전,202103,7,118.4375,0
31000,울산,202103,7,85.8974358974359,0
36000,세종,202103,7,119.2,0
41000,경기,202103,7,123.93034825870647,0
41A01,서해안권,202103,7,114.64285714285714,1
41A02,경부1권,202103,7,126.15384615384615,1
41A03,경부2권,202103,7,120.30303030303031,1
41A04,경의권,202103,7,121,1
41A05,경원권,202103,7,156.2962962962963,1
41A06,동부1권,202103,7,133.00000000000003,1
41A07,동부2권,202103,7,96.66666666666667,1
42000,강원,202103,7,110.6,0
43000,충북,202103,7,101.25,0
44000,충남,202103,7,112.2,0
45000,전북,202103,7,113.33333333333334,0
46000,전남,202103,7,114.48275862068965,0
47000,경북,202103,7,110.64516129032259,0
48000,경남,202103,7,99.84126984126985,0
50000,제주,202103,7,75.86206896551725,0
A1000,전국,202103,7,111.90871369294607,0
A2000,수도권,202103,7,120.81570996978853,0
A2001,지방권,202103,7,107.25118483412322,0
A3000,6대광역시,202103,7,108.09128630705395,0
A5000,5대광역시,202103,7,107.48768472906406,0
A6000,8개도,202103,7,106.39506172839506,0
A9000,9개도,202103,7,112.2112211221122,0
11000,서울,202102,0,117.34511517077046,0
11A01,강북지역,202102,0,118.77159309021113,1
11A02,강남지역,202102,0,115.81653640477171,1
11A11,도심권,202102,0,118.54508196721311,2
11A12,동북권,202102,0,123.32613390928726,2
11A13,서북권,202102,0,110.23351648351648,2
11A14,서남권,202102,0,115.24614254224834,2
11A15,동남권,202102,0,116.54205607476636,2
26000,부산,202102,0,107.77460770328102,0
26A01,동부산권,202102,0,116.24365482233502,1
26A02,중부산권,202102,0,106.77382319173364,1
26A03,서부산권,202102,0,101.32605304212169,1
27000,대구,202102,0,129.16,0
28000,인천,202102,0,115.50131926121372,0
29000,광주,202102,0,109.96621621621622,0
30000,대전,202102,0,123.14316469321852,0
31000,울산,202102,0,100.33594624860022,0
36000,세종,202102,0,111.44578313253012,0
41000,경기,202102,0,124.66694135420958,0
41A01,서해안권,202102,0,118.63151658767774,1
41A02,경부1권,202102,0,131.4523184601925,1
41A03,경부2권,202102,0,125.31227038941954,1
41A04,경의권,202102,0,132.64223722275796,1
41A05,경원권,202102,0,128.06539509536785,1
41A06,동부1권,202102,0,126.37969094922735,1
41A07,동부2권,202102,0,98.54368932038835,1
42000,강원,202102,0,106.78524374176547,0
43000,충북,202102,0,99.67069154774971,0
44000,충남,202102,0,112.40376390076987,0
45000,전북,202102,0,101.95402298850574,0
46000,전남,202102,0,109.21198668146505,0
47000,경북,202102,0,105.53343949044586,0
48000,경남,202102,0,96.38009049773754,0
50000,제주,202102,0,76.50602409638556,0
A1000,전국,202102,0,114.0620592383639,0
A2000,수도권,202102,0,120.99689149136124,0
A2001,지방권,202102,0,107.4585255042335,0
A3000,6대광역시,202102,0,114.11136033777544,0
A5000,5대광역시,202102,0,113.76381329374898,0
A6000,8개도,202102,0,102.5034165734874,0
A9000,9개도,202102,0,113.03000652315721,0
11000,서울,202102,1,123.42505430847213,0
11A01,강북지역,202102,1,127.4264705882353,1
11A02,강남지역,202102,1,119.54350927246789,1
11A11,도심권,202102,1,126.78571428571428,2
11A12,동북권,202102,1,128.02850356294536,2
11A13,서북권,202102,1,126.19047619047618,2
11A14,서남권,202102,1,118.54219948849105,2
11A15,동남권,202102,1,120.80645161290322,2
26000,부산,202102,1,118.89400921658985,0
26A01,동부산권,202102,1,129.1237113402062,1
26A02,중부산권,202102,1,118.21561338289965,1
26A03,서부산권,202102,1,109.30851063829788,1
27000,대구,202102,1,131.9383259911894,0
28000,인천,202102,1,119.74459724950884,0
29000,광주,202102,1,109.59119496855345,0
30000,대전,202102,1,129.5053003533569,0
31000,울산,202102,1,116.80327868852459,0
36000,세종,202102,1,114.58333333333334,0
41000,경기,202102,1,132.2801590808661,0
41A01,서해안권,202102,1,124.25569176882661,1
41A02,경부1권,202102,1,136.84895833333334,1
41A03,경부2권,202102,1,130.4301075268817,1
41A04,경의권,202102,1,145.1219512195122,1
41A05,경원권,202102,1,138.8586956521739,1
41A06,동부1권,202102,1,132.81853281853282,1
41A07,동부2권,202102,1,106.25000000000001,1
42000,강원,202102,1,108.66336633663366,0
43000,충북,202102,1,105.1526717557252,0
44000,충남,202102,1,117.74611398963731,0
45000,전북,202102,1,101.85185185185185,0
46000,전남,202102,1,107.34597156398104,0
47000,경북,202102,1,108.48329048843188,0
48000,경남,202102,1,98.46278317152105,0
50000,제주,202102,1,87.9310344827586,0
A1000,전국,202102,1,120.10471204188481,0
A2000,수도권,202102,1,127.79918131471226,0
A2001,지방권,202102,1,112.9108509680324,0
A3000,6대광역시,202102,1,121.28914192761286,0
A5000,5대광역시,202102,1,121.69230769230768,0
A6000,8개도,202102,1,105.69699499165274,0
A9000,9개도,202102,1,118.60914359304573,0
11000,서울,202102,3,107.5523704520397,0
11A01,강북지역,202102,3,106.14583333333334,1
11A02,강남지역,202102,3,109.13348946135832,1
11A11,도심권,202102,3,105.29100529100529,2
11A12,동북권,202102,3,114.98829039812647,2
11A13,서북권,202102,3,95.63953488372094,2
11A14,서남권,202102,3,108.63539445628997,2
11A15,동남권,202102,3,109.74025974025973,2
26000,부산,202102,3,81.9327731092437,0
26A01,동부산권,202102,3,78.57142857142858,1
26A02,중부산권,202102,3,81.2807881773399,1
26A03,서부산권,202102,3,86.07142857142857,1
27000,대구,202102,3,113.60544217687075,0
28000,인천,202102,3,102.27272727272727,0
29000,광주,202102,3,106.69642857142858,0
30000,대전,202102,3,106.4039408866995,0
31000,울산,202102,3,76.66666666666667,0
36000,세종,202102,3,103.06122448979592,0
41000,경기,202102,3,105.42857142857143,0
41A01,서해안권,202102,3,104.1871921182266,1
41A02,경부1권,202102,3,118.77551020408163,1
41A03,경부2권,202102,3,108.27067669172932,1
41A04,경의권,202102,3,104.32900432900433,1
41A05,경원권,202102,3,93.93939393939394,1
41A06,동부1권,202102,3,109.66386554621847,1
41A07,동부2권,202102,3,93.23308270676692,1
42000,강원,202102,3,91.42857142857143,0
43000,충북,202102,3,76.53061224489797,0
44000,충남,202102,3,88.0952380952381,0
45000,전북,202102,3,79.04761904761905,0
46000,전남,202102,3,102.38095238095238,0
47000,경북,202102,3,81.8452380952381,0
48000,경남,202102,3,86.40552995391705,0
50000,제주,202102,3,69.48051948051949,0
A1000,전국,202102,3,99.4015748031496,0
A2000,수도권,202102,3,106.17252066115702,0
A2001,지방권,202102,3,88.82163034705408,0
A3000,6대광역시,202102,3,93.99038461538463,0
A5000,5대광역시,202102,3,91.76829268292684,0
A6000,8개도,202102,3,84.94318181818181,0
A9000,9개도,202102,3,96.96512407780014,0
11000,서울,202102,7,119.45652173913042,0
11A01,강북지역,202102,7,120,1
11A02,강남지역,202102,7,118.57142857142857,1
11A11,도심권,202102,7,127.33333333333333,2
11A12,동북권,202102,7,120,2
11A13,서북권,202102,7,113.88888888888889,2
11A14,서남권,202102,7,120,2
11A15,동남권,202102,7,116.15384615384616,2
26000,부산,202102,7,101.07692307692308,0
26A01,동부산권,202102,7,116.42857142857143,1
26A02,중부산권,202102,7,99.23076923076923,1
26A03,서부산권,202102,7,94.39999999999999,1
27000,대구,202102,7,127.94871794871796,0
28000,인천,202102,7,114.21052631578948,0
29000,광주,202102,7,114.28571428571428,0
30000,대전,202102,7,121.875,0
31000,울산,202102,7,84.61538461538461,0
36000,세종,202102,7,113.2,0
41000,경기,202102,7,123.88059701492537,0
41A01,서해안권,202102,7,114.64285714285714,1
41A02,경부1권,202102,7,123.46153846153847,1
41A03,경부2권,202102,7,123.93939393939394,1
41A04,경의권,202102,7,121.66666666666667,1
41A05,경원권,202102,7,157.03703703703704,1
41A06,동부1권,202102,7,130.66666666666669,1
41A07,동부2권,202102,7,95.55555555555557,1
42000,강원,202102,7,110.19999999999999,0
43000,충북,202102,7,101.875,0
44000,충남,202102,7,110.2,0
45000,전북,202102,7,112.88888888888889,0
46000,전남,202102,7,116.37931034482759,0
47000,경북,202102,7,110.96774193548387,0
48000,경남,202102,7,95.07936507936509,0
50000,제주,202102,7,74.82758620689656,0
A1000,전국,202102,7,111.82572614107886,0
A2000,수도권,202102,7,121.54078549848941,0
A2001,지방권,202102,7,106.74565560821485,0
A3000,6대광역시,202102,7,109.12863070539419,0
A5000,5대광역시,202102,7,108.17733990147784,0
A6000,8개도,202102,7,105.62962962962963,0
A9000,9개도,202102,7,111.68316831683168,0
11000,서울,202101,0,116.49126290706911,0
11A01,강북지역,202101,0,118.09980806142035,1
11A02,강남지역,202101,0,114.76758535582064,1
11A11,도심권,202101,0,117.21311475409836,2
11A12,동북권,202101,0,122.2822174226062,2
11A13,서북권,202101,0,110.71428571428572,2
11A14,서남권,202101,0,114.25422483468037,2
11A15,동남권,202101,0,115.42056074766356,2
26000,부산,202101,0,108.10746552543985,0
26A01,동부산권,202101,0,116.751269035533,1
26A02,중부산권,202101,0,106.25717566016073,1
26A03,서부산권,202101,0,102.65210608424337,1
27000,대구,202101,0,126.4,0
28000,인천,202101,0,109.63060686015832,0
29000,광주,202101,0,113.23198198198199,0
30000,대전,202101,0,118.72981700753499,0
31000,울산,202101,0,100.61590145576706,0
36000,세종,202101,0,114.6987951807229,0
41000,경기,202101,0,121.29515176486746,0
41A01,서해안권,202101,0,114.42535545023696,1
41A02,경부1권,202101,0,125.8092738407699,1
41A03,경부2권,202101,0,122.11609110947832,1
41A04,경의권,202101,0,131.82256509161041,1
41A05,경원권,202101,0,124.52316076294278,1
41A06,동부1권,202101,0,123.62030905077262,1
41A07,동부2권,202101,0,96.84466019417476,1
42000,강원,202101,0,105.86297760210803,0
43000,충북,202101,0,99.23161361141602,0
44000,충남,202101,0,112.87425149700599,0
45000,전북,202101,0,102.58620689655172,0
46000,전남,202101,0,107.99112097669256,0
47000,경북,202101,0,104.77707006369427,0
48000,경남,202101,0,99.46266968325793,0
50000,제주,202101,0,74.93975903614457,0
A1000,전국,202101,0,112.7450634696756,0
A2000,수도권,202101,0,118.26791007012218,0
A2001,지방권,202101,0,107.48606043918221,0
A3000,6대광역시,202101,0,112.44887188283413,0
A5000,5대광역시,202101,0,113.1535543460333,0
A6000,8개도,202101,0,102.84507392222636,0
A9000,9개도,202101,0,111.60795825179386,0
11000,서울,202101,1,121.68718320057928,0
11A01,강북지역,202101,1,126.10294117647058,1
11A02,강남지역,202101,1,117.40370898716121,1
11A11,도심권,202101,1,125,2
11A12,동북권,202101,1,126.60332541567695,2
11A13,서북권,202101,1,125.51020408163264,2
11A14,서남권,202101,1,117.0076726342711,2
11A15,동남권,202101,1,117.90322580645162,2
26000,부산,202101,1,120.35330261136711,0
26A01,동부산권,202101,1,130.41237113402062,1
26A02,중부산권,202101,1,118.95910780669146,1
26A03,서부산권,202101,1,111.96808510638299,1
27000,대구,202101,1,127.97356828193831,0
28000,인천,202101,1,111.8860510805501,0
29000,광주,202101,1,113.52201257861635,0
30000,대전,202101,1,123.4982332155477,0
31000,울산,202101,1,118.44262295081968,0
36000,세종,202101,1,117.70833333333334,0
41000,경기,202101,1,128.50198851082632,0
41A01,서해안권,202101,1,118.38879159369527,1
41A02,경부1권,202101,1,132.68229166666666,1
41A03,경부2권,202101,1,127.20430107526883,1
41A04,경의권,202101,1,144.8170731707317,1
41A05,경원권,202101,1,133.42391304347828,1
41A06,동부1권,202101,1,130.3088803088803,1
41A07,동부2권,202101,1,101.38888888888889,1
42000,강원,202101,1,107.42574257425743,0
43000,충북,202101,1,104.00763358778626,0
44000,충남,202101,1,119.30051813471503,0
45000,전북,202101,1,102.40740740740739,0
46000,전남,202101,1,103.31753554502369,0
47000,경북,202101,1,107.19794344473007,0
48000,경남,202101,1,103.39805825242718,0
50000,제주,202101,1,87.93103448275862,0
A1000,전국,202101,1,118.51657940663176,0
A2000,수도권,202101,1,124.19937394654465,0
A2001,지방권,202101,1,113.20351193156236,0
A3000,6대광역시,202101,1,119.29646197641317,0
A5000,5대광역시,202101,1,121.23076923076923,0
A6000,8개도,202101,1,106.48998330550918,0
A9000,9개도,202101,1,117.18179866924233,0
11000,서울,202101,3,107.57993384785006,0
11A01,강북지역,202101,3,105.72916666666667,1
11A02,강남지역,202101,3,109.66042154566743,1
11A11,도심권,202101,3,104.23280423280423,2
11A12,동북권,202101,3,113.70023419203748,2
11A13,서북권,202101,3,96.65697674418605,2
11A14,서남권,202101,3,108.52878464818762,2
11A15,동남권,202101,3,111.03896103896103,2
26000,부산,202101,3,79.51680672268907,0
26A01,동부산권,202101,3,77.06766917293234,1
26A02,중부산권,202101,3,78.07881773399015,1
26A03,서부산권,202101,3,83.92857142857144,1
27000,대구,202101,3,112.58503401360545,0
28000,인천,202101,3,100.64935064935065,0
29000,광주,202101,3,107.58928571428572,0
30000,대전,202101,3,106.89655172413794,0
31000,울산,202101,3,74.52380952380953,0
36000,세종,202101,3,94.89795918367348,0
41000,경기,202101,3,102.4,0
41A01,서해안권,202101,3,104.55665024630541,1
41A02,경부1권,202101,3,107.3469387755102,1
41A03,경부2권,202101,3,106.57894736842105,1
41A04,경의권,202101,3,102.81385281385282,1
41A05,경원권,202101,3,91.34199134199133,1
41A06,동부1권,202101,3,104.41176470588236,1
41A07,동부2권,202101,3,93.23308270676692,1
42000,강원,202101,3,92.85714285714286,0
43000,충북,202101,3,77.89115646258503,0
44000,충남,202101,3,86.73469387755102,0
45000,전북,202101,3,81.42857142857143,0
46000,전남,202101,3,107.93650793650794,0
47000,경북,202101,3,83.03571428571429,0
48000,경남,202101,3,85.71428571428571,0
50000,제주,202101,3,67.85714285714286,0
A1000,전국,202101,3,98.32283464566929,0
A2000,수도권,202101,3,104.6875,0
A2001,지방권,202101,3,88.37772397094432,0
A3000,6대광역시,202101,3,92.58241758241759,0
A5000,5대광역시,202101,3,90.41811846689896,0
A6000,8개도,202101,3,85.9577922077922,0
A9000,9개도,202101,3,95.60697518443997,0
11000,서울,202101,7,120.43478260869566,0
11A01,강북지역,202101,7,121.57894736842105,1
11A02,강남지역,202101,7,118.57142857142857,1
11A11,도심권,202101,7,126.66666666666667,2
11A12,동북권,202101,7,122.50000000000001,2
11A13,서북권,202101,7,116.1111111111111,2
11A14,서남권,202101,7,119.0909090909091,2
11A15,동남권,202101,7,117.6923076923077,2
26000,부산,202101,7,100.92307692307692,0
26A01,동부산권,202101,7,116.42857142857142,1
26A02,중부산권,202101,7,97.69230769230768,1
26A03,서부산권,202101,7,95.60000000000001,1
27000,대구,202101,7,129.4871794871795,0
28000,인천,202101,7,112.10526315789474,0
29000,광주,202101,7,116.42857142857143,0
30000,대전,202101,7,116.875,0
31000,울산,202101,7,84.1025641025641,0
36000,세종,202101,7,125.60000000000001,0
41000,경기,202101,7,121.74129353233832,0
41A01,서해안권,202101,7,110.71428571428571,1
41A02,경부1권,202101,7,120,1
41A03,경부2권,202101,7,118.48484848484848,1
41A04,경의권,202101,7,119.66666666666666,1
41A05,경원권,202101,7,157.03703703703704,1
41A06,동부1권,202101,7,131,1
41A07,동부2권,202101,7,95.55555555555557,1
42000,강원,202101,7,108.79999999999998,0
43000,충북,202101,7,101.875,0
44000,충남,202101,7,108.39999999999999,0
45000,전북,202101,7,112.88888888888889,0
46000,전남,202101,7,114.82758620689654,0
47000,경북,202101,7,110.48387096774194,0
48000,경남,202101,7,93.4920634920635,0
50000,제주,202101,7,72.06896551724138,0
A1000,전국,202101,7,111.16182572614107,0
A2000,수도권,202101,7,120.27190332326283,0
A2001,지방권,202101,7,106.39810426540284,0
A3000,6대광역시,202101,7,108.50622406639003,0
A5000,5대광역시,202101,7,107.83251231527093,0
A6000,8개도,202101,7,104.49382716049382,0
A9000,9개도,202101,7,110.21452145214522,0
11000,서울,202012,0,113.31413820492453,0
11A01,강북지역,202012,0,115.08637236084452,1
11A02,강남지역,202012,0,111.4150555327026,1
11A11,도심권,202012,0,114.24180327868852,2
11A12,동북권,202012,0,118.61051115910728,2
11A13,서북권,202012,0,108.92857142857144,2
11A14,서남권,202012,0,111.09478324761204,2
11A15,동남권,202012,0,111.82242990654206,2
26000,부산,202012,0,107.06134094151213,0
26A01,동부산권,202012,0,114.3824027072758,1
26A02,중부산권,202012,0,106.42939150401837,1
26A03,서부산권,202012,0,101.17004680187209,1
27000,대구,202012,0,127.32,0
28000,인천,202012,0,109.33377308707125,0
29000,광주,202012,0,116.89189189189189,0
30000,대전,202012,0,120.72120559741657,0
31000,울산,202012,0,99.72004479283315,0
36000,세종,202012,0,118.3132530120482,0
41000,경기,202012,0,118.42466694135422,0
41A01,서해안권,202012,0,112.4111374407583,1
41A02,경부1권,202012,0,121.5223097112861,1
41A03,경부2권,202012,0,119.80161645848642,1
41A04,경의권,202012,0,129.70106075216972,1
41A05,경원권,202012,0,117.98365122615803,1
41A06,동부1권,202012,0,121.52317880794702,1
41A07,동부2권,202012,0,95.50970873786409,1
42000,강원,202012,0,104.28194993412384,0
43000,충북,202012,0,99.01207464324916,0
44000,충남,202012,0,110.94952951240377,0
45000,전북,202012,0,103.33333333333334,0
46000,전남,202012,0,110.09988901220868,0
47000,경북,202012,0,100.39808917197453,0
48000,경남,202012,0,99.03846153846152,0
50000,제주,202012,0,72.04819277108435,0
A1000,전국,202012,0,111.29407616361071,0
A2000,수도권,202012,0,115.56784500831345,0
A2001,지방권,202012,0,107.2244785571694,0
A3000,6대광역시,202012,0,112.81831376170999,0
A5000,5대광역시,202012,0,113.68959261091868,0
A6000,8개도,202012,0,101.78283016523793,0
A9000,9개도,202012,0,109.68688845401174,0
11000,서울,202012,1,117.3062997827661,0
11A01,강북지역,202012,1,121.1029411764706,1
11A02,강남지역,202012,1,113.62339514978602,1
11A11,도심권,202012,1,120.53571428571428,2
11A12,동북권,202012,1,120.42755344418052,2
11A13,서북권,202012,1,123.46938775510203,2
11A14,서남권,202012,1,113.55498721227622,2
11A15,동남권,202012,1,113.70967741935485,2
26000,부산,202012,1,118.58678955453149,0
26A01,동부산권,202012,1,125.77319587628865,1
26A02,중부산권,202012,1,118.95910780669146,1
26A03,서부산권,202012,1,110.63829787234042,1
27000,대구,202012,1,128.9647577092511,0
28000,인천,202012,1,110.41257367387036,0
29000,광주,202012,1,117.61006289308176,0
30000,대전,202012,1,124.91166077738515,0
31000,울산,202012,1,117.41803278688525,0
36000,세종,202012,1,121.87500000000001,0
41000,경기,202012,1,124.54706142288997,0
41A01,서해안권,202012,1,115.41155866900175,1
41A02,경부1권,202012,1,126.171875,1
41A03,경부2권,202012,1,124.08602150537635,1
41A04,경의권,202012,1,142.22560975609755,1
41A05,경원권,202012,1,125,1
41A06,동부1권,202012,1,127.7992277992278,1
41A07,동부2권,202012,1,97.91666666666666,1
42000,강원,202012,1,104.45544554455445,0
43000,충북,202012,1,103.43511450381679,0
44000,충남,202012,1,116.96891191709845,0
45000,전북,202012,1,103.33333333333333,0
46000,전남,202012,1,106.87203791469194,0
47000,경북,202012,1,100.25706940874035,0
48000,경남,202012,1,104.93527508090614,0
50000,제주,202012,1,81.0344827586207,0
A1000,전국,202012,1,116.49214659685865,0
A2000,수도권,202012,1,120.40693474596678,0
A2001,지방권,202012,1,112.83205763169742,0
A3000,6대광역시,202012,1,119.29646197641318,0
A5000,5대광역시,202012,1,121.61538461538461,0
A6000,8개도,202012,1,105.32136894824707,0
A9000,9개도,202012,1,114.65979823996565,0
11000,서울,202012,3,105.81587651598677,0
11A01,강북지역,202012,3,104.89583333333333,1
11A02,강남지역,202012,3,106.85011709601872,1
11A11,도심권,202012,3,101.85185185185185,2
11A12,동북권,202012,3,113.81733021077284,2
11A13,서북권,202012,3,95.49418604651163,2
11A14,서남권,202012,3,106.28997867803838,2
11A15,동남권,202012,3,107.53246753246754,2
26000,부산,202012,3,79.30672268907563,0
26A01,동부산권,202012,3,80.07518796992481,1
26A02,중부산권,202012,3,77.33990147783251,1
26A03,서부산권,202012,3,81.42857142857144,1
27000,대구,202012,3,113.26530612244899,0
28000,인천,202012,3,100.97402597402598,0
29000,광주,202012,3,107.58928571428572,0
30000,대전,202012,3,107.38916256157636,0
31000,울산,202012,3,74.04761904761905,0
36000,세종,202012,3,95.9183673469388,0
41000,경기,202012,3,101.82857142857144,0
41A01,서해안권,202012,3,104.064039408867,1
41A02,경부1권,202012,3,109.18367346938774,1
41A03,경부2권,202012,3,106.9548872180451,1
41A04,경의권,202012,3,103.8961038961039,1
41A05,경원권,202012,3,84.41558441558442,1
41A06,동부1권,202012,3,104.20168067226892,1
41A07,동부2권,202012,3,93.60902255639098,1
42000,강원,202012,3,93.80952380952381,0
43000,충북,202012,3,77.89115646258503,0
44000,충남,202012,3,84.01360544217688,0
45000,전북,202012,3,80.47619047619048,0
46000,전남,202012,3,102.91005291005291,0
47000,경북,202012,3,80.35714285714286,0
48000,경남,202012,3,83.41013824884793,0
50000,제주,202012,3,66.55844155844156,0
A1000,전국,202012,3,97.29921259842521,0
A2000,수도권,202012,3,103.62861570247934,0
A2001,지방권,202012,3,87.409200968523,0
A3000,6대광역시,202012,3,92.65109890109892,0
A5000,5대광역시,202012,3,90.41811846689896,0
A6000,8개도,202012,3,83.92857142857142,0
A9000,9개도,202012,3,94.43326626425218,0
11000,서울,202012,7,118.91304347826086,0
11A01,강북지역,202012,7,120.70175438596492,1
11A02,강남지역,202012,7,116,1
11A11,도심권,202012,7,126.66666666666667,2
11A12,동북권,202012,7,122.91666666666667,2
11A13,서북권,202012,7,112.77777777777777,2
11A14,서남권,202012,7,114.0909090909091,2
11A15,동남권,202012,7,119.23076923076923,2
26000,부산,202012,7,101.53846153846153,0
26A01,동부산권,202012,7,116.42857142857143,1
26A02,중부산권,202012,7,100,1
26A03,서부산권,202012,7,94.8,1
27000,대구,202012,7,130.25641025641025,0
28000,인천,202012,7,117.10526315789474,0
29000,광주,202012,7,121.07142857142857,0
30000,대전,202012,7,122.8125,0
31000,울산,202012,7,83.07692307692308,0
36000,세종,202012,7,130.4,0
41000,경기,202012,7,119.75124378109453,0
41A01,서해안권,202012,7,112.14285714285714,1
41A02,경부1권,202012,7,117.3076923076923,1
41A03,경부2권,202012,7,116.36363636363636,1
41A04,경의권,202012,7,114.66666666666667,1
41A05,경원권,202012,7,156.2962962962963,1
41A06,동부1권,202012,7,127.33333333333334,1
41A07,동부2권,202012,7,94.81481481481482,1
42000,강원,202012,7,108.39999999999999,0
43000,충북,202012,7,102.29166666666667,0
44000,충남,202012,7,108.2,0
45000,전북,202012,7,114,0
46000,전남,202012,7,119.48275862068965,0
47000,경북,202012,7,111.61290322580645,0
48000,경남,202012,7,86.66666666666666,0
50000,제주,202012,7,70.6896551724138,0
A1000,전국,202012,7,111.1929460580913,0
A2000,수도권,202012,7,119.21450151057401,0
A2001,지방권,202012,7,106.99842022116904,0
A3000,6대광역시,202012,7,110.74688796680498,0
A5000,5대광역시,202012,7,109.55665024630541,0
A6000,8개도,202012,7,104.27160493827161,0
A9000,9개도,202012,7,109.40594059405942,0
11000,서울,202011,0,109.87887212073075,0
11A01,강북지역,202011,0,111.07485604606526,1
11A02,강남지역,202011,0,108.5972850678733,1
11A11,도심권,202011,0,110.65573770491804,2
11A12,동북권,202011,0,113.39092872570195,2
11A13,서북권,202011,0,106.93681318681318,2
11A14,서남권,202011,0,109.7722263041881,2
11A15,동남권,202011,0,107.10280373831776,2
26000,부산,202011,0,99.33428435568236,0
26A01,동부산권,202011,0,106.51438240270728,1
26A02,중부산권,202011,0,102.8702640642939,1
26A03,서부산권,202011,0,87.90951638065522,1
27000,대구,202011,0,120.91999999999999,0
28000,인천,202011,0,107.91556728232192,0
29000,광주,202011,0,104.5045045045045,0
30000,대전,202011,0,117.33046286329386,0
31000,울산,202011,0,97.48040313549832,0
36000,세종,202011,0,118.67469879518073,0
41000,경기,202011,0,114.52410383189121,0
41A01,서해안권,202011,0,110.15995260663506,1
41A02,경부1권,202011,0,115.35433070866141,1
41A03,경부2권,202011,0,116.64217487141808,1
41A04,경의권,202011,0,123.72227579556412,1
41A05,경원권,202011,0,114.9182561307902,1
41A06,동부1권,202011,0,118.10154525386312,1
41A07,동부2권,202011,0,91.38349514563106,1
42000,강원,202011,0,99.34123847167326,0
43000,충북,202011,0,95.11525795828759,0
44000,충남,202011,0,109.28143712574851,0
45000,전북,202011,0,98.16091954022988,0
46000,전남,202011,0,109.32297447280799,0
47000,경북,202011,0,95.30254777070063,0
48000,경남,202011,0,94.23076923076923,0
50000,제주,202011,0,68.43373493975903,0
A1000,전국,202011,0,107.09978843441466,0
A2000,수도권,202011,0,112.1087255114581,0
A2001,지방권,202011,0,102.33014387003512,0
A3000,6대광역시,202011,0,107.20411663807892,0
A5000,5대광역시,202011,0,107.0262246412667,0
A6000,8개도,202011,0,97.95005590756617,0
A9000,9개도,202011,0,105.82191780821918,0
11000,서울,202011,1,111.40477914554671,0
11A01,강북지역,202011,1,114.77941176470588,1
11A02,강남지역,202011,1,108.13124108416547,1
11A11,도심권,202011,1,113.83928571428571,2
11A12,동북권,202011,1,114.13301662707836,2
11A13,서북권,202011,1,117.3469387755102,2
11A14,서남권,202011,1,110.61381074168798,2
11A15,동남권,202011,1,105.00000000000001,2
26000,부산,202011,1,106.98924731182797,0
26A01,동부산권,202011,1,113.65979381443297,1
26A02,중부산권,202011,1,113.56877323420076,1
26A03,서부산권,202011,1,90.69148936170212,1
27000,대구,202011,1,121.36563876651982,0
28000,인천,202011,1,108.05500982318271,0
29000,광주,202011,1,102.20125786163521,0
30000,대전,202011,1,120.84805653710247,0
31000,울산,202011,1,117.62295081967213,0
36000,세종,202011,1,124.47916666666667,0
41000,경기,202011,1,118.95713654441008,0
41A01,서해안권,202011,1,112.17162872154115,1
41A02,경부1권,202011,1,118.22916666666666,1
41A03,경부2권,202011,1,119.78494623655914,1
41A04,경의권,202011,1,133.53658536585368,1
41A05,경원권,202011,1,120.10869565217392,1
41A06,동부1권,202011,1,122.97297297297297,1
41A07,동부2권,202011,1,87.50000000000001,1
42000,강원,202011,1,97.27722772277228,0
43000,충북,202011,1,96.94656488549619,0
44000,충남,202011,1,113.60103626943005,0
45000,전북,202011,1,95.55555555555556,0
46000,전남,202011,1,107.34597156398104,0
47000,경북,202011,1,93.70179948586119,0
48000,경남,202011,1,98.70550161812298,0
50000,제주,202011,1,67.24137931034483,0
A1000,전국,202011,1,110.39557882489821,0
A2000,수도권,202011,1,115.10955935468336,0
A2001,지방권,202011,1,105.98829356145882,0
A3000,6대광역시,202011,1,111.89507930052868,0
A5000,5대광역시,202011,1,112.8974358974359,0
A6000,8개도,202011,1,99.62437395659433,0
A9000,9개도,202011,1,109.01481004507406,0
11000,서울,202011,3,104.96141124586549,0
11A01,강북지역,202011,3,103.02083333333333,1
11A02,강남지역,202011,3,107.14285714285714,1
11A11,도심권,202011,3,101.05820105820105,2
11A12,동북권,202011,3,109.36768149882904,2
11A13,서북권,202011,3,96.22093023255813,2
11A14,서남권,202011,3,106.82302771855011,2
11A15,동남권,202011,3,107.53246753246754,2
26000,부산,202011,3,78.36134453781513,0
26A01,동부산권,202011,3,82.70676691729324,1
26A02,중부산권,202011,3,76.60098522167488,1
26A03,서부산권,202011,3,76.78571428571429,1
27000,대구,202011,3,109.18367346938776,0
28000,인천,202011,3,101.78571428571429,0
29000,광주,202011,3,103.57142857142857,0
30000,대전,202011,3,106.89655172413794,0
31000,울산,202011,3,67.61904761904762,0
