region_cd,region_nm,research_date,tr_gbn,indices,level_no
46110,목포시,20220307,S,102.018187609051,1
46130,여수시,20220307,S,102.024332525472,1
46150,순천시,20220307,S,101.829810045998,1
46170,나주시,20220307,S,106.74523735218,1
46230,광양시,20220307,S,100.236010659984,1
46840,무안군,20220307,S,106.215234530515,1
47000,경북,20220307,S,104.217174519592,0
47110,포항시,20220307,S,103.609324234416,1
47111,남구,20220307,S,103.32446974571,2
47113,북구,20220307,S,103.79801905099,2
47130,경주시,20220307,S,104.03873772536,1
47150,김천시,20220307,S,105.528549887331,1
47170,안동시,20220307,S,109.140189518864,1
47190,구미시,20220307,S,107.232539118114,1
47210,영주시,20220307,S,99.833491384719,1
47230,영천시,20220307,S,99.5741955077904,1
47250,상주시,20220307,S,99.9209071374647,1
47280,문경시,20220307,S,104.237714064636,1
47290,경산시,20220307,S,100.890686851126,1
47850,칠곡군,20220307,S,103.05168979668,1
48000,경남,20220307,S,106.202107357909,0
48120,창원시,20220307,S,109.04668608813,1
48121,의창구,20220307,S,105.17979137628,2
48123,성산구,20220307,S,112.083211741253,2
48125,마산합포구,20220307,S,113.686096121438,2
48127,마산회원구,20220307,S,108.335537917593,2
48129,진해구,20220307,S,103.811387665096,2
48170,진주시,20220307,S,103.167224600072,1
48220,통영시,20220307,S,102.165499164214,1
48240,사천시,20220307,S,101.156435313051,1
48250,김해시,20220307,S,105.568799080331,1
48270,밀양시,20220307,S,103.748167474215,1
48310,거제시,20220307,S,104.744400416248,1
48330,양산시,20220307,S,106.088304344063,1
50000,제주,20220307,S,109.51710333395,0
50110,제주시,20220307,S,110.777278221592,1
50130,서귀포시,20220307,S,105.656666648949,1
A1000,전국,20220307,S,106.244929078673,0
A2000,수도권,20220307,S,107.712994105766,0
A2001,지방권,20220307,S,104.864074311351,0
A3000,6대광역시,20220307,S,105.258087419261,0
A5000,5대광역시,20220307,S,104.119402431869,0
A6000,8개도,20220307,S,105.890806607704,0
A9000,9개도,20220307,S,107.606114701512,0
11000,서울,20220228,D,103.382456337475,0
11110,종로구,20220228,D,103.108594201228,3
11140,중구,20220228,D,103.389270375885,3
11170,용산구,20220228,D,103.775950120034,3
11200,성동구,20220228,D,102.853173368075,3
11215,광진구,20220228,D,102.874632715971,3
11230,동대문구,20220228,D,103.015560812008,3
11260,중랑구,20220228,D,102.167876268168,3
11290,성북구,20220228,D,102.776971852711,3
11305,강북구,20220228,D,102.937527773526,3
11320,도봉구,20220228,D,103.160937555887,3
11350,노원구,20220228,D,103.736095360178,3
11380,은평구,20220228,D,103.390277694854,3
11410,서대문구,20220228,D,102.866012479159,3
11440,마포구,20220228,D,103.660323406712,3
11470,양천구,20220228,D,104.060538175058,3
11500,강서구,20220228,D,103.0537459861,3
11530,구로구,20220228,D,103.461840960406,3
11545,금천구,20220228,D,102.519856101804,3
11560,영등포구,20220228,D,104.025374973155,3
11590,동작구,20220228,D,104.206267135869,3
11620,관악구,20220228,D,102.513573325841,3
11650,서초구,20220228,D,103.807892340112,3
11680,강남구,20220228,D,103.477953628886,3
11710,송파구,20220228,D,103.469210909494,3
11740,강동구,20220228,D,103.812071595565,3
11A01,강북지역,20220228,D,103.183977367185,1
11A02,강남지역,20220228,D,103.553980341331,1
11A11,도심권,20220228,D,103.522804705189,2
11A12,동북권,20220228,D,103.092394187531,2
11A13,서북권,20220228,D,103.333845386068,2
11A14,서남권,20220228,D,103.506741667217,2
11A15,동남권,20220228,D,103.607411610234,2
26000,부산,20220228,D,103.480518618201,0
26110,중구,20220228,D,101.929990413541,2
26140,서구,20220228,D,101.159292672848,2
26170,동구,20220228,D,101.875663048951,2
26200,영도구,20220228,D,101.512671561413,2
26230,부산진구,20220228,D,103.233898845661,2
26260,동래구,20220228,D,101.471226946325,2
26290,남구,20220228,D,101.942380758072,2
26320,북구,20220228,D,102.664875976019,2
26350,해운대구,20220228,D,105.940682219131,2
26380,사하구,20220228,D,102.670633870809,2
26410,금정구,20220228,D,102.434664819828,2
26440,강서구,20220228,D,104.829438315193,2
26470,연제구,20220228,D,103.866897443234,2
26500,수영구,20220228,D,103.767653180991,2
26530,사상구,20220228,D,105.248302675968,2
26710,기장군,20220228,D,106.316566334719,2
26A01,동부산권,20220228,D,104.246507140488,1
26A02,중부산권,20220228,D,102.806964404349,1
26A03,서부산권,20220228,D,103.485859918733,1
27000,대구,20220228,D,100.295004989681,0
27110,중구,20220228,D,99.0174784027172,1
27140,동구,20220228,D,99.4818803598069,1
27170,서구,20220228,D,99.9815385889578,1
27200,남구,20220228,D,100.273459613642,1
27230,북구,20220228,D,100.529037844086,1
27260,수성구,20220228,D,102.283897029584,1
27290,달서구,20220228,D,98.9208390786525,1
27710,달성군,20220228,D,101.026199494249,1
28000,인천,20220228,D,105.869947582268,0
28110,중구,20220228,D,100.981221905983,1
28140,동구,20220228,D,103.629757527794,1
28177,미추홀구,20220228,D,107.232050532635,1
28185,연수구,20220228,D,109.972392506026,1
28200,남동구,20220228,D,105.288310113231,1
28237,부평구,20220228,D,106.019995272122,1
28245,계양구,20220228,D,108.656674618971,1
28260,서구,20220228,D,101.976323883371,1
29000,광주,20220228,D,103.759933054266,0
29110,동구,20220228,D,101.816763208972,1
29140,서구,20220228,D,103.013383093949,1
29155,남구,20220228,D,102.237405950234,1
29170,북구,20220228,D,103.649324045576,1
29200,광산구,20220228,D,105.717234109056,1
30000,대전,20220228,D,104.037027356189,0
30110,동구,20220228,D,106.615292209505,1
30140,중구,20220228,D,105.993372861499,1
30170,서구,20220228,D,102.260174255426,1
30200,유성구,20220228,D,103.019602823915,1
30230,대덕구,20220228,D,106.517919370863,1
31000,울산,20220228,D,106.376127832076,0
31110,중구,20220228,D,103.605924423818,1
31140,남구,20220228,D,105.213650815254,1
31170,동구,20220228,D,108.266984378586,1
31200,북구,20220228,D,107.440495740409,1
31710,울주군,20220228,D,107.891870746807,1
36000,세종,20220228,D,96.1438544761166,0
41000,경기,20220228,D,105.974354842166,0
41110,수원시,20220228,D,104.364721040462,2
41111,장안구,20220228,D,103.583207360458,3
41113,권선구,20220228,D,104.822249084829,3
41115,팔달구,20220228,D,104.560393228257,3
41117,영통구,20220228,D,104.421701956893,3
41130,성남시,20220228,D,101.402614119559,2
41131,수정구,20220228,D,103.688153861826,3
41133,중원구,20220228,D,101.319536917488,3
41135,분당구,20220228,D,100.869063951355,3
41150,의정부시,20220228,D,105.055284869043,2
41170,안양시,20220228,D,103.596759279521,2
41171,만안구,20220228,D,104.251236407036,3
41173,동안구,20220228,D,103.262487257687,3
41190,부천시,20220228,D,105.032513695848,2
41210,광명시,20220228,D,105.829072223084,2
41220,평택시,20220228,D,107.818482023327,2
41250,동두천시,20220228,D,105.99233784042,2
41270,안산시,20220228,D,110.954725380534,2
41271,상록구,20220228,D,108.819193606049,3
41273,단원구,20220228,D,112.60621979023,3
41280,고양시,20220228,D,106.736648081651,2
41281,덕양구,20220228,D,106.833966665702,3
41285,일산동구,20220228,D,106.337179025674,3
41287,일산서구,20220228,D,106.883293490001,3
41290,과천시,20220228,D,103.049953123133,2
41310,구리시,20220228,D,103.332858148186,2
41360,남양주시,20220228,D,107.313264748094,2
41370,오산시,20220228,D,107.952973278411,2
41390,시흥시,20220228,D,113.243009902215,2
41410,군포시,20220228,D,108.130595616566,2
41430,의왕시,20220228,D,104.305465731454,2
41450,하남시,20220228,D,104.481090435141,2
41460,용인시,20220228,D,104.279450346277,2
41461,처인구,20220228,D,105.682964965777,3
41463,기흥구,20220228,D,103.839066739412,3
41465,수지구,20220228,D,104.214709006694,3
41480,파주시,20220228,D,106.480785687497,2
41500,이천시,20220228,D,112.800324697233,2
41550,안성시,20220228,D,113.500807284053,2
41570,김포시,20220228,D,104.320869851758,2
41590,화성시,20220228,D,104.69170167487,2
41610,광주시,20220228,D,104.832563061289,2
41630,양주시,20220228,D,109.942365223419,2
41650,포천시,20220228,D,105.392040752065,2
41670,여주시,20220228,D,105.009017703313,2
41A01,서해안권,20220228,D,107.563485101005,1
41A02,경부1권,20220228,D,103.535213342077,1
41A03,경부2권,20220228,D,104.940743806452,1
41A04,경의권,20220228,D,106.067548039368,1
41A05,경원권,20220228,D,106.484716188794,1
41A06,동부1권,20220228,D,105.813063958982,1
41A07,동부2권,20220228,D,110.529590331174,1
42000,강원,20220228,D,103.223287313917,0
42110,춘천시,20220228,D,103.122272474195,1
42130,원주시,20220228,D,101.684405763359,1
42150,강릉시,20220228,D,105.487631194137,1
42170,동해시,20220228,D,100.97660454167,1
42190,태백시,20220228,D,100.34879903947,1
42210,속초시,20220228,D,109.780146223227,1
42230,삼척시,20220228,D,100.961657433605,1
43000,충북,20220228,D,107.739343667448,0
43110,청주시,20220228,D,107.136564371551,1
43111,상당구,20220228,D,107.385822305868,2
43112,서원구,20220228,D,107.364256113064,2
43113,흥덕구,20220228,D,106.80744653271,2
43114,청원구,20220228,D,107.139170145388,2
43130,충주시,20220228,D,110.524566482232,1
43150,제천시,20220228,D,110.388975109866,1
43770,음성군,20220228,D,103.178747064622,1
44000,충남,20220228,D,105.374221719065,0
44130,천안시,20220228,D,106.527912303989,1
44131,동남구,20220228,D,105.818328374285,2
44133,서북구,20220228,D,106.920723674239,2
44150,공주시,20220228,D,103.875186119805,1
44180,보령시,20220228,D,103.201307413847,1
44200,아산시,20220228,D,106.227527467089,1
44210,서산시,20220228,D,103.778358402792,1
44230,논산시,20220228,D,101.638201984345,1
44250,계룡시,20220228,D,102.663057894577,1
44270,당진시,20220228,D,103.051907556826,1
44800,홍성군,20220228,D,108.273721566509,1
44810,예산군,20220228,D,101.775660241038,1
45000,전북,20220228,D,104.084114657991,0
45110,전주시,20220228,D,104.934710633768,1
45111,완산구,20220228,D,103.613679983365,2
45113,덕진구,20220228,D,106.335858074248,2
45130,군산시,20220228,D,106.757166452537,1
45140,익산시,20220228,D,101.002571033,1
45180,정읍시,20220228,D,100.691442472566,1
45190,남원시,20220228,D,100.343026106172,1
45210,김제시,20220228,D,101.41976488757,1
46000,전남,20220228,D,102.315685088629,0
46110,목포시,20220228,D,101.166962725155,1
46130,여수시,20220228,D,103.764004380089,1
46150,순천시,20220228,D,101.930078040144,1
46170,나주시,20220228,D,105.052960915287,1
46230,광양시,20220228,D,100.61738372338,1
46840,무안군,20220228,D,103.721435146971,1
47000,경북,20220228,D,103.994030168397,0
47110,포항시,20220228,D,104.293552935748,1
47111,남구,20220228,D,103.377405463611,2
47113,북구,20220228,D,104.903498118271,2
47130,경주시,20220228,D,103.199006491876,1
47150,김천시,20220228,D,105.257271392567,1
47170,안동시,20220228,D,105.119497156381,1
47190,구미시,20220228,D,106.944639406086,1
47210,영주시,20220228,D,102.758824009649,1
47230,영천시,20220228,D,100.287627116953,1
47250,상주시,20220228,D,100.106758831262,1
47280,문경시,20220228,D,102.319108915406,1
47290,경산시,20220228,D,100.635959119762,1
47850,칠곡군,20220228,D,102.256075608419,1
48000,경남,20220228,D,104.797801997124,0
48120,창원시,20220228,D,108.126407445995,1
48121,의창구,20220228,D,106.142974505064,2
48123,성산구,20220228,D,111.183787938723,2
48125,마산합포구,20220228,D,111.302011130017,2
48127,마산회원구,20220228,D,106.422073712948,2
48129,진해구,20220228,D,103.405885371073,2
48170,진주시,20220228,D,102.507993030766,1
48220,통영시,20220228,D,102.067968064168,1
48240,사천시,20220228,D,100.778393112986,1
48250,김해시,20220228,D,105.114561812483,1
48270,밀양시,20220228,D,103.095805893281,1
48310,거제시,20220228,D,99.9102372428902,1
48330,양산시,20220228,D,103.406567746018,1
50000,제주,20220228,D,107.10956098021,0
50110,제주시,20220228,D,108.091695252571,1
50130,서귀포시,20220228,D,104.086500732967,1
A1000,전국,20220228,D,104.470502998827,0
A2000,수도권,20220228,D,105.139705545866,0
A2001,지방권,20220228,D,103.836526843938,0
A3000,6대광역시,20220228,D,103.749691323465,0
A5000,5대광역시,20220228,D,103.194065642182,0
A6000,8개도,20220228,D,104.676836989401,0
A9000,9개도,20220228,D,105.325517242229,0
11000,서울,20220228,S,104.153261000614,0
11110,종로구,20220228,S,103.336915630807,3
11140,중구,20220228,S,103.421533027697,3
11170,용산구,20220228,S,105.489294175815,3
11200,성동구,20220228,S,102.107794727843,3
11215,광진구,20220228,S,101.88392308179,3
11230,동대문구,20220228,S,102.28348574655,3
11260,중랑구,20220228,S,103.400761821003,3
11290,성북구,20220228,S,103.650654126191,3
11305,강북구,20220228,S,101.966392591567,3
11320,도봉구,20220228,S,103.833088134477,3
11350,노원구,20220228,S,105.622053088316,3
11380,은평구,20220228,S,103.891789072273,3
11410,서대문구,20220228,S,103.234855439268,3
11440,마포구,20220228,S,104.65906943216,3
11470,양천구,20220228,S,102.52816701281,3
11500,강서구,20220228,S,105.019882800285,3
11530,구로구,20220228,S,104.243196530413,3
11545,금천구,20220228,S,103.082774843418,3
11560,영등포구,20220228,S,103.469369741638,3
11590,동작구,20220228,S,104.505569348613,3
11620,관악구,20220228,S,103.49608890371,3
11650,서초구,20220228,S,105.602324684092,3
11680,강남구,20220228,S,105.463673389818,3
11710,송파구,20220228,S,105.278025315756,3
11740,강동구,20220228,S,103.867183963552,3
11A01,강북지역,20220228,S,103.788754384595,1
11A02,강남지역,20220228,S,104.46872988104,1
11A11,도심권,20220228,S,104.429111367889,2
11A12,동북권,20220228,S,103.643290065261,2
11A13,서북권,20220228,S,103.981776921936,2
11A14,서남권,20220228,S,103.853949963878,2
11A15,동남권,20220228,S,105.16814843048,2
26000,부산,20220228,S,105.676152357953,0
26110,중구,20220228,S,101.789351040029,2
26140,서구,20220228,S,102.179657252168,2
26170,동구,20220228,S,102.573380351569,2
26200,영도구,20220228,S,103.358275779059,2
26230,부산진구,20220228,S,103.78508898409,2
26260,동래구,20220228,S,105.945964483556,2
26290,남구,20220228,S,102.621175747252,2
26320,북구,20220228,S,105.42056903914,2
26350,해운대구,20220228,S,110.176434821943,2
26380,사하구,20220228,S,105.349683433052,2
26410,금정구,20220228,S,103.929271618992,2
26440,강서구,20220228,S,104.064273922731,2
26470,연제구,20220228,S,107.426757669114,2
26500,수영구,20220228,S,107.297018626684,2
26530,사상구,20220228,S,105.393121595356,2
26710,기장군,20220228,S,107.61077685138,2
26A01,동부산권,20220228,S,107.599146774489,1
26A02,중부산권,20220228,S,104.366025133958,1
26A03,서부산권,20220228,S,105.227883387104,1
27000,대구,20220228,S,99.8727791428384,0
27110,중구,20220228,S,99.3596657693596,1
27140,동구,20220228,S,99.1355004213944,1
27170,서구,20220228,S,99.8019875413469,1
27200,남구,20220228,S,99.9837024673298,1
27230,북구,20220228,S,100.167470835415,1
27260,수성구,20220228,S,100.78176177343,1
27290,달서구,20220228,S,99.0753075704891,1
27710,달성군,20220228,S,100.554850279375,1
28000,인천,20220228,S,109.687356342338,0
28110,중구,20220228,S,107.110760486249,1
28140,동구,20220228,S,105.836131395226,1
28177,미추홀구,20220228,S,108.440203024064,1
28185,연수구,20220228,S,112.793453460413,1
28200,남동구,20220228,S,107.590754863417,1
28237,부평구,20220228,S,110.487030807014,1
28245,계양구,20220228,S,111.359776263519,1
28260,서구,20220228,S,109.185096614961,1
29000,광주,20220228,S,106.464270875345,0
29110,동구,20220228,S,103.093111927921,1
29140,서구,20220228,S,105.416926934644,1
29155,남구,20220228,S,105.02146812972,1
29170,북구,20220228,S,107.56985726363,1
29200,광산구,20220228,S,107.567447947925,1
30000,대전,20220228,S,104.869791183858,0
30110,동구,20220228,S,106.124426510557,1
30140,중구,20220228,S,105.264287022446,1
30170,서구,20220228,S,103.952275512572,1
30200,유성구,20220228,S,104.974328401276,1
30230,대덕구,20220228,S,105.564199295482,1
31000,울산,20220228,S,104.496558551823,0
31110,중구,20220228,S,102.70593148248,1
31140,남구,20220228,S,104.604214569602,1
31170,동구,20220228,S,106.106822572955,1
31200,북구,20220228,S,104.213434213818,1
31710,울주군,20220228,S,105.018122681703,1
36000,세종,20220228,S,94.942861635441,0
41000,경기,20220228,S,109.38069224019,0
41110,수원시,20220228,S,109.693929206187,2
41111,장안구,20220228,S,108.127720062423,3
41113,권선구,20220228,S,110.817481527074,3
41115,팔달구,20220228,S,109.230578710067,3
41117,영통구,20220228,S,109.927863209961,3
41130,성남시,20220228,S,104.926606373454,2
41131,수정구,20220228,S,105.040384115689,3
41133,중원구,20220228,S,106.203000942123,3
41135,분당구,20220228,S,104.616938737967,3
41150,의정부시,20220228,S,107.298734284662,2
41170,안양시,20220228,S,111.446740356725,2
41171,만안구,20220228,S,108.707224442744,3
41173,동안구,20220228,S,112.879320608382,3
41190,부천시,20220228,S,110.375540195153,2
41210,광명시,20220228,S,106.950462241903,2
41220,평택시,20220228,S,113.245746268855,2
41250,동두천시,20220228,S,107.553348529909,2
41270,안산시,20220228,S,111.113724893126,2
41271,상록구,20220228,S,111.532654611913,3
41273,단원구,20220228,S,110.796294740591,3
41280,고양시,20220228,S,108.005511961087,2
41281,덕양구,20220228,S,108.612294505499,3
41285,일산동구,20220228,S,107.539883445301,3
41287,일산서구,20220228,S,107.610960403128,3
41290,과천시,20220228,S,103.454468455636,2
41310,구리시,20220228,S,106.03098707639,2
41360,남양주시,20220228,S,109.565810890573,2
41370,오산시,20220228,S,116.628694163249,2
41390,시흥시,20220228,S,112.702052837864,2
41410,군포시,20220228,S,114.506771170844,2
41430,의왕시,20220228,S,112.757692900784,2
41450,하남시,20220228,S,102.818210757673,2
41460,용인시,20220228,S,107.447975432489,2
41461,처인구,20220228,S,107.889847244576,3
41463,기흥구,20220228,S,107.829845355145,3
41465,수지구,20220228,S,106.888625934181,3
41480,파주시,20220228,S,107.818337597069,2
41500,이천시,20220228,S,113.967140860565,2
41550,안성시,20220228,S,117.133969698735,2
41570,김포시,20220228,S,105.667372234969,2
41590,화성시,20220228,S,111.101705828559,2
41610,광주시,20220228,S,108.546094034206,2
41630,양주시,20220228,S,109.914519543977,2
41650,포천시,20220228,S,109.150517096772,2
41670,여주시,20220228,S,107.461348297434,2
41A01,서해안권,20220228,S,111.540916437284,1
41A02,경부1권,20220228,S,109.272100708778,1
41A03,경부2권,20220228,S,109.127304176988,1
41A04,경의권,20220228,S,107.369820878985,1
41A05,경원권,20220228,S,108.17818375239,1
41A06,동부1권,20220228,S,107.595094344738,1
41A07,동부2권,20220228,S,112.079605312744,1
42000,강원,20220228,S,105.915853741159,0
42110,춘천시,20220228,S,106.006903398904,1
42130,원주시,20220228,S,104.404836176157,1
42150,강릉시,20220228,S,108.008487281375,1
42170,동해시,20220228,S,102.769376540061,1
42190,태백시,20220228,S,100.713357109471,1
42210,속초시,20220228,S,115.171775856059,1
42230,삼척시,20220228,S,101.775638906814,1
43000,충북,20220228,S,107.680574006986,0
43110,청주시,20220228,S,106.384385220231,1
43111,상당구,20220228,S,106.444157210366,2
43112,서원구,20220228,S,107.265175594002,2
43113,흥덕구,20220228,S,106.668937601894,2
43114,청원구,20220228,S,104.991030634465,2
43130,충주시,20220228,S,111.278316359944,1
43150,제천시,20220228,S,113.308456543671,1
43770,음성군,20220228,S,104.257892792646,1
44000,충남,20220228,S,107.159826162543,0
44130,천안시,20220228,S,107.606463061853,1
44131,동남구,20220228,S,106.86652907324,2
44133,서북구,20220228,S,108.016144423262,2
44150,공주시,20220228,S,104.276895925522,1
44180,보령시,20220228,S,110.07052828788,1
44200,아산시,20220228,S,108.820912505125,1
44210,서산시,20220228,S,106.489372477933,1
44230,논산시,20220228,S,103.656767946429,1
44250,계룡시,20220228,S,104.382374335539,1
44270,당진시,20220228,S,105.816256169844,1
44800,홍성군,20220228,S,105.702217274371,1
44810,예산군,20220228,S,103.023084293568,1
45000,전북,20220228,S,106.081233232788,0
45110,전주시,20220228,S,106.895848698731,1
45111,완산구,20220228,S,106.643126954322,2
45113,덕진구,20220228,S,107.161085682786,2
45130,군산시,20220228,S,108.985005847783,1
45140,익산시,20220228,S,102.238976958283,1
45180,정읍시,20220228,S,105.499305602317,1
45190,남원시,20220228,S,103.343138842863,1
45210,김제시,20220228,S,101.77526847697,1
46000,전남,20220228,S,102.296740475482,0
46110,목포시,20220228,S,101.987433512967,1
46130,여수시,20220228,S,102.056402151288,1
46150,순천시,20220228,S,101.851563625358,1
46170,나주시,20220228,S,106.675277232893,1
46230,광양시,20220228,S,100.325894820546,1
46840,무안군,20220228,S,106.173613405652,1
47000,경북,20220228,S,104.192867091866,0
47110,포항시,20220228,S,103.620255327293,1
47111,남구,20220228,S,103.28816887133,2
47113,북구,20220228,S,103.840321262099,2
47130,경주시,20220228,S,103.941073920494,1
47150,김천시,20220228,S,105.518048771068,1
47170,안동시,20220228,S,108.9890072615,1
47190,구미시,20220228,S,107.20752294785,1
47210,영주시,20220228,S,99.8347544884405,1
47230,영천시,20220228,S,99.5923501975208,1
47250,상주시,20220228,S,99.9209071374647,1
47280,문경시,20220228,S,104.166498979376,1
47290,경산시,20220228,S,100.897564530887,1
47850,칠곡군,20220228,S,103.005203055773,1
48000,경남,20220228,S,106.138305891308,0
48120,창원시,20220228,S,108.941675470024,1
48121,의창구,20220228,S,105.127816864457,2
48123,성산구,20220228,S,111.961266423317,2
48125,마산합포구,20220228,S,113.525703497033,2
48127,마산회원구,20220228,S,108.206028419099,2
48129,진해구,20220228,S,103.75814588032,2
48170,진주시,20220228,S,103.065657758011,1
48220,통영시,20220228,S,102.158094525506,1
48240,사천시,20220228,S,101.065196148965,1
48250,김해시,20220228,S,105.578477647008,1
48270,밀양시,20220228,S,103.697511965509,1
48310,거제시,20220228,S,104.687958559241,1
48330,양산시,20220228,S,106.030373074419,1
50000,제주,20220228,S,109.414272480525,0
50110,제주시,20220228,S,110.652175226617,1
50130,서귀포시,20220228,S,105.620575598767,1
A1000,전국,20220228,S,106.264659949685,0
A2000,수도권,20220228,S,107.747547016944,0
A2001,지방권,20220228,S,104.870047607687,0
A3000,6대광역시,20220228,S,105.299785933996,0
A5000,5대광역시,20220228,S,104.16493612899,0
A6000,8개도,20220228,S,105.853799166238,0
A9000,9개도,20220228,S,107.608013671778,0
11000,서울,20220221,D,103.411878893652,0
11110,종로구,20220221,D,103.191635514265,3
11140,중구,20220221,D,103.411255157493,3
11170,용산구,20220221,D,103.804961288692,3
11200,성동구,20220221,D,102.833377126192,3
11215,광진구,20220221,D,102.903886055648,3
11230,동대문구,20220221,D,102.992371694269,3
11260,중랑구,20220221,D,102.181296755156,3
11290,성북구,20220221,D,102.865686878165,3
11305,강북구,20220221,D,102.957352228205,3
11320,도봉구,20220221,D,103.190320394764,3
11350,노원구,20220221,D,103.749191386923,3
11380,은평구,20220221,D,103.408515493127,3
11410,서대문구,20220221,D,102.956479141866,3
11440,마포구,20220221,D,103.702012383468,3
11470,양천구,20220221,D,104.140711864853,3
11500,강서구,20220221,D,103.092160475784,3
11530,구로구,20220221,D,103.478751080208,3
11545,금천구,20220221,D,102.541539740335,3
11560,영등포구,20220221,D,104.034926503931,3
11590,동작구,20220221,D,104.234359238874,3
11620,관악구,20220221,D,102.52824816499,3
11650,서초구,20220221,D,103.822534241157,3
11680,강남구,20220221,D,103.533072650722,3
11710,송파구,20220221,D,103.490195480452,3
11740,강동구,20220221,D,103.833996866219,3
11A01,강북지역,20220221,D,103.211027545442,1
11A02,강남지역,20220221,D,103.585456715401,1
11A11,도심권,20220221,D,103.561131952731,2
11A12,동북권,20220221,D,103.111285545702,2
11A13,서북권,20220221,D,103.382721812663,2
11A14,서남권,20220221,D,103.539390513546,2
11A15,동남권,20220221,D,103.637561174495,2
26000,부산,20220221,D,103.457634924405,0
26110,중구,20220221,D,101.929990413541,2
26140,서구,20220221,D,101.149030906572,2
26170,동구,20220221,D,101.875663048951,2
26200,영도구,20220221,D,101.46938787273,2
26230,부산진구,20220221,D,103.172673280741,2
26260,동래구,20220221,D,101.472156296238,2
26290,남구,20220221,D,101.916723170626,2
26320,북구,20220221,D,102.668860264084,2
26350,해운대구,20220221,D,105.963149321726,2
26380,사하구,20220221,D,102.656266491202,2
26410,금정구,20220221,D,102.416589340747,2
26440,강서구,20220221,D,104.746782514204,2
26470,연제구,20220221,D,103.879386544716,2
26500,수영구,20220221,D,103.745169264963,2
26530,사상구,20220221,D,105.152463495932,2
26710,기장군,20220221,D,106.230568789713,2
26A01,동부산권,20220221,D,104.240559521644,1
26A02,중부산권,20220221,D,102.778117226582,1
26A03,서부산권,20220221,D,103.451964531878,1
27000,대구,20220221,D,100.431073246946,0
27110,중구,20220221,D,99.1061598233203,1
27140,동구,20220221,D,99.6356367545926,1
27170,서구,20220221,D,100.086818766839,1
27200,남구,20220221,D,100.303033392089,1
27230,북구,20220221,D,100.566448601118,1
27260,수성구,20220221,D,102.359370290827,1
27290,달서구,20220221,D,99.2317199406032,1
27710,달성군,20220221,D,101.064953334895,1
28000,인천,20220221,D,106.001983551522,0
28110,중구,20220221,D,101.10059324386,1
28140,동구,20220221,D,103.629757527794,1
28177,미추홀구,20220221,D,107.237263653328,1
28185,연수구,20220221,D,110.316727968622,1
28200,남동구,20220221,D,105.285891049813,1
28237,부평구,20220221,D,106.015070458097,1
28245,계양구,20220221,D,108.67390112506,1
28260,서구,20220221,D,102.318159244559,1
29000,광주,20220221,D,103.712075860078,0
29110,동구,20220221,D,101.805662794883,1
29140,서구,20220221,D,102.991078399658,1
29155,남구,20220221,D,102.222999607001,1
29170,북구,20220221,D,103.611364071856,1
29200,광산구,20220221,D,105.610998994794,1
30000,대전,20220221,D,104.114801570444,0
30110,동구,20220221,D,106.623077283112,1
30140,중구,20220221,D,106.04222771457,1
30170,서구,20220221,D,102.399696969972,1
30200,유성구,20220221,D,103.092579626802,1
30230,대덕구,20220221,D,106.523994238032,1
31000,울산,20220221,D,106.364152055604,0
31110,중구,20220221,D,103.563265940844,1
31140,남구,20220221,D,105.213521618517,1
31170,동구,20220221,D,108.345173400462,1
31200,북구,20220221,D,107.45177638646,1
31710,울주군,20220221,D,107.794761694928,1
36000,세종,20220221,D,96.3429558267289,0
41000,경기,20220221,D,106.00581534823,0
41110,수원시,20220221,D,104.399317904153,2
41111,장안구,20220221,D,103.591031504797,3
41113,권선구,20220221,D,104.85634426575,3
41115,팔달구,20220221,D,104.557209192143,3
41117,영통구,20220221,D,104.484483842532,3
41130,성남시,20220221,D,101.420347534552,2
41131,수정구,20220221,D,103.720082780665,3
41133,중원구,20220221,D,101.328347245683,3
41135,분당구,20220221,D,100.885391321009,3
41150,의정부시,20220221,D,105.071461973222,2
41170,안양시,20220221,D,103.867745817884,2
41171,만안구,20220221,D,104.315004932991,3
41173,동안구,20220221,D,103.638963480464,3
41190,부천시,20220221,D,105.072979317708,2
41210,광명시,20220221,D,105.846840780193,2
41220,평택시,20220221,D,107.839555027119,2
41250,동두천시,20220221,D,105.960769586834,2
41270,안산시,20220221,D,110.981309793338,2
41271,상록구,20220221,D,108.854248295865,3
41273,단원구,20220221,D,112.626134423869,3
41280,고양시,20220221,D,106.76322627937,2
41281,덕양구,20220221,D,106.857344884893,3
41285,일산동구,20220221,D,106.393767925005,3
41287,일산서구,20220221,D,106.894074539848,3
41290,과천시,20220221,D,103.132717624421,2
41310,구리시,20220221,D,103.343105086747,2
41360,남양주시,20220221,D,107.316079150166,2
41370,오산시,20220221,D,107.980865804208,2
41390,시흥시,20220221,D,113.335289216959,2
41410,군포시,20220221,D,108.181947610462,2
41430,의왕시,20220221,D,104.339748068294,2
41450,하남시,20220221,D,104.514734085063,2
41460,용인시,20220221,D,104.325461961916,2
41461,처인구,20220221,D,105.666469100221,3
41463,기흥구,20220221,D,103.880886905141,3
41465,수지구,20220221,D,104.288201164297,3
41480,파주시,20220221,D,106.397262381919,2
41500,이천시,20220221,D,112.493198343876,2
41550,안성시,20220221,D,113.470927165781,2
41570,김포시,20220221,D,104.324783185528,2
41590,화성시,20220221,D,104.707281292475,2
