region_cd,region_nm,research_date,deal_obj,all_cnt,age01_cnt,age02_cnt,age04_cnt,age05_cnt,age06_cnt,age07_cnt
47150,김천시,202103,06,469,15,103,93,66,42,7
46830,영암군,202103,06,90,4,7,23,16,13,11
46890,완도군,202103,06,37,1,4,14,7,4,1
46840,무안군,202103,06,179,5,34,51,18,13,2
47113,북구,202103,06,727,26,137,156,97,41,79
47920,봉화군,202103,06,39,1,2,6,16,5,2
47930,울진군,202103,06,71,1,9,28,9,3,9
47760,영양군,202103,06,4,0,0,1,0,1,0
47230,영천시,202103,06,272,9,30,85,57,27,9
47250,상주시,202103,06,140,6,28,44,29,8,4
47820,청도군,202103,06,61,3,6,18,18,4,1
48170,진주시,202103,06,811,46,182,184,125,52,10
48240,사천시,202103,06,203,10,29,54,28,16,17
48000,경남,202103,06,6157,287,1236,1463,1024,426,135
48127,마산회원구,202103,06,290,7,58,62,46,27,4
48121,의창구,202103,06,213,9,40,62,40,12,4
48270,밀양시,202103,06,239,12,21,49,50,25,7
48840,남해군,202103,06,49,2,4,20,10,4,0
48890,합천군,202103,06,46,5,9,11,8,4,1
41131,수정구,202103,06,203,20,42,50,29,13,3
41273,단원구,202103,06,700,61,174,142,87,39,38
41281,덕양구,202103,06,589,50,139,136,103,47,1
41500,이천시,202103,06,618,42,138,127,91,35,26
41465,수지구,202103,06,499,18,174,66,47,26,2
51210,속초시,202103,06,400,10,47,98,81,28,66
51000,강원,202103,06,3798,153,580,932,761,311,191
43113,흥덕구,202103,06,746,39,156,155,90,51,68
43111,상당구,202103,06,473,25,87,102,76,35,22
43740,영동군,202103,06,65,2,5,19,21,6,0
43112,서원구,202103,06,687,47,150,122,97,53,50
44000,충남,202103,06,6234,263,915,1285,1186,552,801
11200,성동구,202103,06,196,9,74,26,19,8,4
11305,강북구,202103,06,637,30,120,137,106,63,74
41310,구리시,202103,06,262,21,71,46,42,19,10
41430,의왕시,202103,06,315,23,98,63,48,21,0
41650,포천시,202103,06,405,17,55,113,85,39,11
41450,하남시,202103,06,306,13,80,53,48,25,17
51780,철원군,202103,06,43,2,5,11,12,4,1
51730,횡성군,202103,06,109,2,12,36,29,15,1
51720,홍천군,202103,06,123,3,18,28,35,18,2
46810,강진군,202104,06,48,1,5,8,11,9,0
46780,보성군,202104,06,69,2,7,22,11,5,2
46830,영암군,202104,06,92,5,6,28,20,6,1
46790,화순군,202104,06,89,2,11,35,17,4,0
47750,청송군,202104,06,32,1,1,13,7,2,3
47840,성주군,202104,06,42,3,4,14,10,6,1
47280,문경시,202104,06,121,2,23,26,28,14,0
47210,영주시,202104,06,143,4,24,43,30,15,2
47130,경주시,202104,06,404,18,74,97,71,28,14
47290,경산시,202104,06,501,25,83,116,86,47,15
47150,김천시,202104,06,367,15,99,69,65,23,3
47250,상주시,202104,06,116,4,12,27,20,13,5
47920,봉화군,202104,06,45,1,9,10,13,6,0
48170,진주시,202104,06,623,20,114,142,117,54,9
48127,마산회원구,202104,06,275,9,44,83,33,26,5
48121,의창구,202104,06,200,7,38,59,26,15,3
48890,합천군,202104,06,40,2,3,11,14,1,2
48720,의령군,202104,06,36,0,4,7,11,4,1
50110,제주시,202104,06,716,35,139,156,109,28,30
48310,거제시,202104,06,495,22,112,114,64,19,22
48330,양산시,202104,06,834,44,184,186,145,79,7
41000,경기,202104,06,24059,1792,5473,5012,3522,1847,960
41220,평택시,202104,06,1728,167,391,384,191,119,22
41271,상록구,202104,06,630,48,104,152,70,36,89
41480,파주시,202104,06,840,56,169,200,137,78,11
41550,안성시,202104,06,758,58,118,160,119,56,53
41570,김포시,202104,06,472,25,139,87,68,42,6
51110,춘천시,202104,06,563,18,102,139,92,52,28
41820,가평군,202104,06,133,4,14,32,35,12,16
43000,충북,202104,06,3940,187,669,906,657,289,329
51760,평창군,202104,06,125,1,13,38,26,15,8
51770,정선군,202104,06,46,1,6,17,14,2,0
44150,공주시,202104,06,182,8,31,45,32,24,7
11440,마포구,202104,06,366,26,100,67,31,18,48
11620,관악구,202104,06,520,31,124,75,62,46,88
26380,사하구,202104,06,823,42,154,156,147,70,69
26710,기장군,202104,06,335,17,70,64,51,29,1
26200,영도구,202104,06,417,17,61,80,60,31,78
26110,중구,202104,06,158,8,20,23,25,16,30
27710,달성군,202104,06,342,24,84,68,54,23,7
27110,중구,202104,06,97,0,13,7,7,5,48
29140,서구,202104,06,574,24,107,123,86,37,24
28720,옹진군,202104,06,30,0,1,7,14,3,1
29155,남구,202104,06,383,21,72,71,62,37,33
29000,광주,202104,06,2738,148,577,596,413,192,98
41131,수정구,202104,06,228,15,45,54,44,16,3
41113,권선구,202104,06,1139,59,225,156,131,67,307
31710,울주군,202104,06,384,22,75,101,55,18,10
41273,단원구,202104,06,599,46,133,140,82,33,40
41285,일산동구,202104,06,320,35,62,86,31,30,0
41590,화성시,202104,06,1267,89,365,239,153,76,10
41465,수지구,202104,06,344,11,130,48,29,23,2
41670,여주시,202104,06,300,21,44,71,58,29,14
41830,양평군,202104,06,340,13,40,97,67,40,13
43150,제천시,202104,06,398,19,54,97,78,36,10
44230,논산시,202104,06,168,5,29,36,38,22,3
44180,보령시,202104,06,169,5,27,45,42,13,4
44210,서산시,202104,06,469,24,109,111,70,33,12
48220,통영시,202104,06,227,10,50,55,43,16,1
48240,사천시,202104,06,230,6,32,53,38,17,34
48730,함안군,202104,06,99,6,10,21,25,9,3
48740,창녕군,202104,06,91,2,14,26,28,5,0
48840,남해군,202104,06,52,3,6,10,15,2,4
11200,성동구,202104,06,241,10,84,31,19,8,27
11410,서대문구,202104,06,393,26,90,64,34,21,84
26170,동구,202104,06,171,10,34,34,35,13,13
26000,부산,202104,06,6465,369,1303,1268,1071,565,538
27140,동구,202104,06,526,24,85,118,103,64,28
28000,인천,202104,06,9080,678,1790,2083,1439,619,564
28710,강화군,202104,06,175,6,14,43,48,27,8
31200,북구,202104,06,275,23,80,61,29,8,2
41190,부천시,202104,06,1826,153,434,397,274,135,77
41150,의정부시,202104,06,757,73,140,160,120,72,15
41630,양주시,202104,06,416,23,68,92,100,47,3
51730,횡성군,202104,06,122,2,3,40,43,16,2
51230,삼척시,202104,06,122,4,14,41,22,13,4
51820,고성군,202104,06,54,2,11,9,12,5,1
51830,양양군,202104,06,71,2,7,19,22,4,2
43745,증평군,202104,06,127,5,21,25,30,12,1
44200,아산시,202104,06,1174,73,281,229,180,63,35
43730,옥천군,202104,06,121,1,12,23,24,12,25
45180,정읍시,202104,06,133,1,25,26,35,18,2
45750,임실군,202104,06,16,0,0,5,1,4,1
46110,목포시,202104,06,449,24,78,100,88,32,12
45800,부안군,202104,06,68,4,14,14,11,9,2
47111,남구,202104,06,383,13,79,83,78,32,4
46910,신안군,202104,06,25,0,2,6,9,4,1
47000,경북,202104,06,5216,240,980,1159,929,378,224
47760,영양군,202104,06,17,0,1,3,7,1,2
47230,영천시,202104,06,177,3,19,46,44,20,4
48250,김해시,202104,06,1049,53,239,260,115,59,62
48125,마산합포구,202104,06,420,17,68,87,73,45,15
50000,제주,202104,06,1064,52,196,232,150,55,54
48820,고성군,202104,06,57,5,2,23,16,4,2
11290,성북구,202104,06,516,30,141,86,79,30,37
11320,도봉구,202104,06,809,55,124,127,96,60,207
11530,구로구,202104,06,540,28,135,83,71,34,109
26140,서구,202104,06,183,7,33,43,37,17,9
26440,강서구,202104,06,135,8,40,19,17,7,4
28110,중구,202104,06,463,38,101,99,73,39,11
27230,북구,202104,06,657,34,134,151,96,76,35
30230,대덕구,202104,06,409,28,56,97,63,40,38
29110,동구,202104,06,159,7,35,34,27,22,5
31000,울산,202104,06,1542,99,357,331,198,71,130
41135,분당구,202104,06,333,13,117,49,46,22,4
41610,광주시,202104,06,874,58,154,219,176,80,13
41410,군포시,202104,06,571,58,160,111,69,35,10
51750,영월군,202104,06,75,2,2,26,20,6,2
43113,흥덕구,202104,06,618,39,121,154,64,40,77
44000,충남,202104,06,4868,242,939,1080,853,376,195
43770,음성군,202104,06,211,9,26,67,41,20,4
45130,군산시,202104,06,817,23,133,203,142,56,38
44800,홍성군,202104,06,219,6,32,46,55,18,5
46770,고흥군,202104,06,101,5,13,27,30,13,1
46710,담양군,202104,06,58,0,3,19,12,9,4
46870,영광군,202104,06,61,3,8,17,12,6,3
47830,고령군,202104,06,32,0,1,12,7,3,0
47190,구미시,202104,06,1147,61,282,218,136,50,88
47820,청도군,202104,06,75,1,10,18,24,7,3
47850,칠곡군,202104,06,267,14,38,75,45,10,5
48870,함양군,202104,06,41,1,5,14,11,4,1
48880,거창군,202104,06,101,5,6,30,21,16,2
11215,광진구,202104,06,400,11,57,56,75,34,94
11590,동작구,202104,06,419,22,106,58,66,30,50
11710,송파구,202104,06,544,30,113,95,72,34,71
26530,사상구,202104,06,361,17,73,86,60,31,19
28200,남동구,202104,06,1740,120,373,379,281,106,115
27170,서구,202104,06,191,10,24,49,40,23,15
30000,대전,202104,06,2680,185,519,547,395,215,240
28245,계양구,202104,06,1147,90,200,273,204,61,82
31110,중구,202104,06,263,14,54,54,50,16,16
41171,만안구,202104,06,434,32,96,93,72,34,23
41210,광명시,202104,06,361,38,123,46,49,15,1
41173,동안구,202104,06,420,41,168,60,27,23,9
41500,이천시,202104,06,507,34,107,111,88,41,13
41450,하남시,202104,06,222,9,59,34,30,26,8
41650,포천시,202104,06,337,13,30,97,93,23,10
51150,강릉시,202104,06,530,12,63,147,108,48,17
43114,청원구,202104,06,338,15,79,76,40,22,25
44133,서북구,202104,06,898,56,200,159,125,62,42
45140,익산시,202104,06,620,25,80,164,112,66,41
44790,청양군,202104,06,40,2,3,16,8,1,2
45790,고창군,202104,06,59,4,8,15,14,4,3
46900,진도군,202104,06,17,0,2,3,6,1,0
47730,의성군,202104,06,45,3,7,10,13,4,1
47170,안동시,202104,06,361,23,50,93,55,28,15
47770,영덕군,202104,06,55,4,7,11,10,10,3
11710,송파구,202103,06,601,31,125,99,67,52,110
11620,관악구,202103,06,480,29,119,108,70,30,33
11440,마포구,202103,06,365,38,94,57,30,21,49
26380,사하구,202103,06,753,42,134,147,146,51,54
26710,기장군,202103,06,396,16,100,81,44,30,28
26470,연제구,202103,06,403,20,94,66,68,35,34
27170,서구,202103,06,177,6,24,42,41,26,8
27710,달성군,202103,06,430,14,108,101,63,39,3
31110,중구,202103,06,355,18,40,64,45,23,102
29170,북구,202103,06,990,49,232,208,155,76,20
29200,광산구,202103,06,871,52,190,173,94,49,33
41171,만안구,202103,06,501,27,111,108,56,27,59
41133,중원구,202103,06,398,39,87,99,55,33,20
31710,울주군,202103,06,406,19,101,88,72,30,7
41390,시흥시,202103,06,1665,154,362,319,226,126,10
41250,동두천시,202103,06,442,25,56,102,92,58,14
41610,광주시,202103,06,961,51,157,215,179,106,30
41550,안성시,202103,06,631,31,112,155,108,40,32
41820,가평군,202103,06,146,1,12,37,29,13,20
51230,삼척시,202103,06,109,5,14,34,31,11,1
51770,정선군,202103,06,52,1,1,18,12,6,4
43130,충주시,202103,06,732,34,116,166,160,62,30
47720,군위군,202103,06,19,0,3,3,8,1,0
48123,성산구,202103,06,255,17,73,46,35,13,7
48220,통영시,202103,06,280,11,42,69,50,19,0
48330,양산시,202103,06,971,46,216,215,181,71,12
48129,진해구,202103,06,306,8,64,70,44,24,8
48860,산청군,202103,06,34,3,4,10,11,2,1
11320,도봉구,202103,06,558,44,86,103,84,52,73
11000,서울,202103,06,11122,649,2797,2010,1414,789,1039
26110,중구,202103,06,78,3,9,17,13,9,1
27110,중구,202103,06,91,10,18,13,7,3,25
26200,영도구,202103,06,467,10,50,96,107,65,18
28260,서구,202103,06,1571,110,374,339,218,86,98
27290,달서구,202103,06,422,24,87,109,69,28,11
28000,인천,202103,06,10266,746,2218,2163,1458,683,760
31140,남구,202103,06,463,22,100,71,55,35,92
36000,세종,202103,06,593,22,116,134,52,28,15
31200,북구,202103,06,370,22,103,70,47,13,6
41271,상록구,202103,06,730,65,145,170,114,46,54
41630,양주시,202103,06,532,29,79,129,108,55,20
51190,태백시,202103,06,86,3,9,25,20,4,3
51150,강릉시,202103,06,569,21,78,148,117,49,11
51830,양양군,202103,06,68,3,5,15,16,7,3
51810,인제군,202103,06,26,1,0,9,7,4,2
44760,부여군,202103,06,101,0,8,40,23,11,2
44250,계룡시,202103,06,95,1,13,29,18,13,0
44210,서산시,202103,06,452,15,91,98,78,41,17
44825,태안군,202103,06,159,3,7,44,62,16,2
44810,예산군,202103,06,139,2,19,26,41,21,4
45130,군산시,202103,06,752,31,118,195,109,58,24
46110,목포시,202103,06,513,8,85,113,88,41,10
46710,담양군,202103,06,39,0,1,11,12,3,1
46720,곡성군,202103,06,27,2,2,10,6,3,0
46910,신안군,202103,06,32,0,7,10,11,4,0
47111,남구,202103,06,357,8,58,96,59,29,9
47750,청송군,202103,06,36,0,5,9,11,3,0
47770,영덕군,202103,06,62,2,7,17,18,7,1
48730,함안군,202103,06,81,1,12,30,20,6,1
48870,함양군,202103,06,57,0,6,18,18,2,1
48850,하동군,202103,06,45,3,4,16,7,5,2
11290,성북구,202103,06,538,35,162,99,52,33,29
26000,부산,202103,06,6442,325,1291,1250,1129,568,442
26500,수영구,202103,06,245,17,54,46,39,24,11
27230,북구,202103,06,709,33,137,163,116,74,7
30110,동구,202103,06,368,20,62,89,56,39,13
31170,동구,202103,06,223,15,43,45,30,16,16
41135,분당구,202103,06,746,7,136,194,146,97,1
41463,기흥구,202103,06,702,40,220,127,70,46,4
41410,군포시,202103,06,694,67,219,130,86,45,7
51110,춘천시,202103,06,626,25,116,163,113,36,18
43750,진천군,202103,06,178,5,21,44,34,16,7
44150,공주시,202103,06,202,8,22,52,49,21,10
43760,괴산군,202103,06,54,1,2,20,15,3,2
48270,밀양시,202104,06,168,10,26,49,43,11,4
47900,예천군,202104,06,91,4,20,21,23,7,4
48860,산청군,202104,06,50,1,1,16,16,5,1
11140,중구,202104,06,132,7,29,26,10,8,24
11260,중랑구,202104,06,650,35,114,129,91,46,116
11740,강동구,202104,06,497,22,92,83,51,53,82
26290,남구,202104,06,479,34,91,91,91,41,38
28140,동구,202104,06,271,19,36,62,58,31,14
27290,달서구,202104,06,517,45,90,115,68,50,40
29170,북구,202104,06,854,51,175,210,131,56,22
41111,장안구,202104,06,573,35,150,112,83,46,46
41117,영통구,202104,06,779,53,249,130,80,52,2
41463,기흥구,202104,06,553,31,168,106,58,40,14
41430,의왕시,202104,06,225,18,70,44,31,18,1
51170,동해시,202104,06,194,4,20,57,31,19,14
43720,보은군,202104,06,49,0,11,14,7,6,1
51800,양구군,202104,06,21,0,1,7,8,2,0
46720,곡성군,202104,06,47,3,3,11,4,18,1
46170,나주시,202104,06,243,10,46,45,42,21,8
46150,순천시,202104,06,512,33,109,143,69,35,17
46880,장성군,202104,06,50,1,4,15,7,7,3
47720,군위군,202104,06,10,0,2,0,5,2,1
48129,진해구,202104,06,381,17,97,79,41,26,2
48000,경남,202104,06,5923,271,1164,1406,962,439,208
A1000,전국,202104,06,93068,5556,18727,20063,14442,7013,6188
11110,종로구,202104,06,205,10,37,33,27,11,48
11230,동대문구,202104,06,297,14,69,58,39,21,30
26260,동래구,202104,06,488,14,96,68,67,48,109
27260,수성구,202104,06,498,9,56,78,48,25,184
27200,남구,202104,06,201,5,30,49,37,21,40
36000,세종,202104,06,442,20,93,95,46,22,6
31170,동구,202104,06,179,13,44,45,17,6,7
41390,시흥시,202104,06,1236,123,279,264,187,94,8
51210,속초시,202104,06,353,10,46,91,72,22,28
43111,상당구,202104,06,461,22,72,107,66,31,48
43130,충주시,202104,06,665,40,94,142,139,46,54
43750,진천군,202104,06,135,4,28,42,27,10,2
44825,태안군,202104,06,129,5,12,38,40,10,1
46000,전남,202104,06,3056,132,475,779,539,256,178
46800,장흥군,202104,06,73,4,11,10,16,5,14
46820,해남군,202104,06,82,2,12,19,20,10,3
47930,울진군,202104,06,70,3,10,18,20,2,2
48123,성산구,202104,06,399,30,105,67,46,16,26
48850,하동군,202104,06,55,1,4,14,21,6,2
50130,서귀포시,202104,06,348,17,57,76,41,27,24
11000,서울,202104,07,4194,217,1430,689,396,239,145
11200,성동구,202104,07,138,5,66,18,8,2,1
11215,광진구,202104,07,70,3,21,11,8,5,0
11140,중구,202104,07,49,3,18,9,2,1,1
11170,용산구,202104,07,392,9,52,118,94,33,5
11290,성북구,202104,07,188,8,79,17,18,10,1
11230,동대문구,202104,07,147,11,50,29,14,8,0
11380,은평구,202104,07,127,2,34,24,16,11,0
11410,서대문구,202104,07,183,10,55,15,6,4,58
11530,구로구,202104,07,223,13,100,37,15,9,11
11440,마포구,202104,07,117,4,53,17,7,7,1
11470,양천구,202104,07,175,13,51,44,11,6,0
11620,관악구,202104,07,117,12,49,16,4,13,0
11545,금천구,202104,07,100,12,35,19,3,8,0
11560,영등포구,202104,07,167,3,56,29,18,7,2
26200,영도구,202104,07,265,15,53,57,40,19,10
26230,부산진구,202104,07,450,25,111,109,69,44,5
26260,동래구,202104,07,249,8,76,36,41,29,5
27260,수성구,202104,07,227,7,45,47,23,18,20
28200,남동구,202104,07,888,61,218,188,137,45,12
28140,동구,202104,07,175,8,24,39,44,23,6
27290,달서구,202104,07,403,40,71,89,45,41,22
30170,서구,202104,07,552,43,138,115,65,43,10
28260,서구,202104,07,810,61,219,153,123,52,12
30000,대전,202104,07,1758,118,425,352,256,142,47
30110,동구,202104,07,252,13,50,40,58,21,13
28237,부평구,202104,07,976,85,246,206,136,64,7
41131,수정구,202104,07,61,1,13,16,14,3,0
36000,세종,202104,07,373,15,81,77,36,13,5
45710,완주군,202103,06,194,7,31,45,37,12,25
46800,장흥군,202103,06,71,5,9,15,9,10,18
47190,구미시,202103,06,1076,48,265,254,125,47,46
46820,해남군,202103,06,61,4,12,14,11,4,3
47280,문경시,202103,06,129,7,22,31,23,14,1
48125,마산합포구,202103,06,376,11,73,94,72,30,8
48820,고성군,202103,06,83,3,13,23,20,5,1
50130,서귀포시,202103,06,337,19,53,85,55,22,14
11140,중구,202103,06,112,4,33,22,15,6,10
11560,영등포구,202103,06,293,14,105,49,33,19,17
26410,금정구,202103,06,536,30,76,110,72,45,112
28200,남동구,202103,06,2003,125,410,395,281,135,175
28710,강화군,202103,06,197,9,20,54,53,23,3
41111,장안구,202103,06,619,46,157,104,93,31,48
41285,일산동구,202103,06,363,22,86,83,56,26,5
41800,연천군,202103,06,132,3,19,39,25,12,3
41570,김포시,202103,06,648,27,183,102,89,51,4
51760,평창군,202103,06,117,0,17,29,21,24,7
43000,충북,202103,06,4441,213,784,1004,802,341,212
51800,양구군,202103,06,24,0,5,3,6,1,0
43770,음성군,202103,06,245,8,34,65,54,18,8
45730,무주군,202103,06,39,0,9,12,5,2,3
46170,나주시,202103,06,288,12,63,60,52,18,6
47130,경주시,202103,06,436,19,71,121,83,29,11
47850,칠곡군,202103,06,326,10,53,83,45,23,7
47730,의성군,202103,06,37,3,5,10,8,7,0
50000,제주,202103,06,1082,59,207,250,157,54,46
11320,도봉구,202103,07,202,20,55,28,25,13,3
11350,노원구,202103,07,376,17,158,46,35,23,1
11170,용산구,202103,07,117,5,21,31,15,11,0
11260,중랑구,202103,07,200,12,74,28,24,15,0
11200,성동구,202103,07,133,6,60,14,6,5,0
A1000,전국,202103,07,69827,3896,16964,13931,9754,5111,2103
11000,서울,202103,07,4495,203,1622,695,422,276,50
11215,광진구,202103,07,74,4,26,7,6,4,0
11710,송파구,202103,07,220,5,72,45,24,20,2
11470,양천구,202103,07,187,6,57,36,9,5,1
26140,서구,202103,07,108,6,20,21,26,12,0
11590,동작구,202103,07,131,1,54,14,13,8,0
11500,강서구,202103,07,263,12,93,33,14,14,25
11530,구로구,202103,07,290,22,112,53,16,14,3
11620,관악구,202103,07,155,7,66,27,11,12,1
11440,마포구,202103,07,137,8,48,29,11,7,1
27110,중구,202103,07,42,7,16,7,5,2,1
26170,동구,202103,07,78,6,16,18,10,11,1
26530,사상구,202103,07,320,16,71,84,50,31,3
26320,북구,202103,07,373,20,82,82,66,31,4
26200,영도구,202103,07,200,8,41,43,28,17,5
26350,해운대구,202103,07,497,30,143,92,70,33,10
27260,수성구,202103,07,287,11,64,56,46,19,1
27170,서구,202103,07,35,1,6,8,8,7,0
28200,남동구,202103,07,1196,69,304,232,173,88,23
27710,달성군,202103,07,358,14,99,77,51,30,1
28000,인천,202103,07,6475,484,1703,1265,906,453,151
29110,동구,202103,07,104,2,15,19,18,16,1
31110,중구,202103,07,180,12,30,42,25,19,4
30110,동구,202103,07,233,10,44,54,37,23,6
30230,대덕구,202103,07,287,22,59,65,43,26,3
29170,북구,202103,07,885,46,213,182,136,72,6
36000,세종,202103,07,484,18,112,84,36,22,7
41111,장안구,202103,07,382,29,142,57,49,13,0
31140,남구,202103,07,322,21,88,48,34,28,33
31170,동구,202103,07,188,14,40,31,24,13,13
41135,분당구,202103,07,672,7,121,175,133,87,0
41131,수정구,202103,07,63,3,15,12,7,5,0
41287,일산서구,202103,07,337,16,110,60,37,25,0
41290,과천시,202103,07,15,0,3,3,2,1,0
41390,시흥시,202103,07,1444,133,331,266,191,88,10
41310,구리시,202103,07,166,9,54,26,24,13,2
41190,부천시,202103,07,961,80,313,155,101,62,1
41271,상록구,202103,07,368,38,102,75,52,21,3
41360,남양주시,202103,07,920,49,197,179,136,84,2
41570,김포시,202103,07,518,19,160,82,61,33,0
41461,처인구,202103,07,365,22,60,87,53,35,5
43000,충북,202104,07,2960,160,579,615,418,209,244
51800,양구군,202104,07,6,0,1,1,1,0,0
44150,공주시,202104,07,111,5,25,23,18,16,2
44270,당진시,202104,07,222,7,55,60,22,15,2
43730,옥천군,202104,07,47,1,8,12,5,6,1
43800,단양군,202104,07,17,0,4,1,7,1,0
45210,김제시,202104,07,65,2,9,20,5,6,0
45111,완산구,202104,07,670,35,107,150,105,54,74
44800,홍성군,202104,07,155,6,27,27,36,11,3
44710,금산군,202104,07,22,0,0,8,2,6,0
45740,장수군,202104,07,0,0,0,0,0,0,0
46170,나주시,202104,07,181,10,40,29,25,11,5
46770,고흥군,202104,07,17,0,3,2,5,2,0
