region_cd,region_nm,research_date,apt_type,rate,level_no
41290,과천시,202002,1,3.502916641839957,1
41460,용인시,202002,1,4.363636363636364,1
41650,포천시,202002,1,7.344481605351171,1
42210,속초시,202002,1,5.97967632668423,1
44200,아산시,202002,1,6.153846153846154,1
47000,경북,202002,1,5.211119459053344,0
48170,진주시,202002,1,4.8,1
11000,서울,202004,35,4.2576317826124335,0
11A01,강북지역,202004,35,4.557147918847251,1
11A14,서남권,202004,35,4.225409438899119,1
27000,대구,202004,35,6.857142857142858,0
11A01,강북지역,202004,7,6.067864271457086,1
11A15,동남권,202004,7,5.249803538617156,1
30000,대전,202004,7,7.849800750727928,0
44000,충남,202004,7,9.953172635860374,0
46000,전남,202004,7,9.5,0
45130,군산시,202004,1,9.016786570743418,1
47110,포항시,202004,1,5.32847364210152,1
A5000,5대광역시,202004,1,4.615384615384616,0
A8000,8개시도,202004,1,5.462876537971998,0
11A15,동남권,202004,1,3.8000000000000003,1
11230,동대문구,202004,1,4.118718777549221,1
11290,성북구,202004,1,3.84,1
26260,동래구,202004,1,4.182245893681306,1
26470,연제구,202004,1,4.3999999999999995,1
26500,수영구,202004,1,4.666666666666667,1
27710,달성군,202004,1,4.429497918680265,1
41110,수원시,202004,1,4.402358949303224,1
41117,영통구,202004,1,4.105263157894737,2
41150,의정부시,202004,1,4.941176470588235,1
41190,부천시,202004,1,4.3999999999999995,1
41285,일산동구,202004,1,4.258526465314668,2
41450,하남시,202004,1,3.960374780402108,1
41461,처인구,202004,1,5.0744918692713865,2
42130,원주시,202004,1,4.992000000000001,1
42210,속초시,202004,1,6.047838409099565,1
44133,서북구,202004,1,5.714285714285714,2
11A14,서남권,202004,0,5.138002031168746,1
31000,울산,202004,0,6.763986652016518,0
50000,제주,202004,0,5.408994367955649,0
11000,서울,202001,35,4.251945428978611,0
11A01,강북지역,202001,35,4.530424201611562,1
11A13,서북권,202001,35,4.6208645906416965,1
43000,충북,202001,35,10.113314447592066,0
45000,전북,202001,35,7.5,0
46000,전남,202001,35,9.230769230769232,0
47000,경북,202001,35,6.847794356709098,0
41000,경기,202001,7,7.601056803170411,0
43000,충북,202001,7,10.625972787070534,0
11A12,동북권,202001,7,5.884155684952499,1
11170,용산구,202001,1,4.18038120144055,1
11410,서대문구,202001,1,3.837117051730228,1
11500,강서구,202001,1,4.076849428501305,1
11545,금천구,202001,1,4.585323891304014,1
26350,해운대구,202001,1,4.413954862397482,1
26470,연제구,202001,1,4.420066198412762,1
28110,중구,202001,1,5.203298446219998,1
29000,광주,202001,1,4.909090909090909,0
28185,연수구,202001,1,4.666666666666667,1
30230,대덕구,202001,1,5.304521224164716,1
31000,울산,202001,1,4.695652173913044,0
28200,남동구,202001,1,4.645161290322581,1
41135,분당구,202001,1,3.8571428571428577,2
41170,안양시,202001,1,4.022181316152784,1
41190,부천시,202001,1,4.385411140583555,1
41197,소사구,202001,1,,2
41280,고양시,202001,1,4.444444444444445,1
41290,과천시,202001,1,3.5999999999999996,1
41430,의왕시,202001,1,3.9122522037093947,1
41610,광주시,202001,1,4.689289501590667,1
42210,속초시,202001,1,6,1
46110,목포시,202001,1,6.9149902660609985,1
46230,광양시,202001,1,7.613702510264542,1
48170,진주시,202001,1,4.8,1
A1000,전국,202001,0,5.870300325591198,0
A8000,8개시도,202001,0,7.403465797513348,0
41000,경기,202001,0,6.011422729241033,0
45000,전북,202001,0,7.918108419838523,0
48000,경남,202001,0,6.956913609390344,0
50000,제주,202001,0,5.412277407557891,0
A5000,5대광역시,202003,1,4.615384615384616,0
11290,성북구,202003,1,3.8739454094292807,1
11320,도봉구,202003,1,4.3873434277378145,1
11560,영등포구,202003,1,3.8571428571428568,1
11650,서초구,202003,1,3.940176750509858,1
28110,중구,202003,1,5.294117647058823,1
28177,미추홀구,202003,1,4.666666666666667,1
11110,종로구,202006,1,4.1033218246626895,1
11215,광진구,202006,1,3.902439024390244,1
11470,양천구,202006,1,3.6923076923076925,1
11545,금천구,202006,1,4.469554107651696,1
11680,강남구,202006,1,3.9527205882352963,1
26260,동래구,202006,1,4.105263157894737,1
26320,북구,202006,1,4.615384615384616,1
28237,부평구,202006,1,4.499096783611249,1
28245,계양구,202006,1,5,1
28260,서구,202006,1,4.755076434027959,1
41199,오정구,202006,1,,2
41250,동두천시,202006,1,5.504899182120009,1
41430,의왕시,202006,1,3.9998752810588396,1
41550,안성시,202006,1,6.554216867469879,1
41570,김포시,202006,1,4.5600000000000005,1
42000,강원,202006,1,5.7894729826865055,0
44130,천안시,202006,1,5.783132530120482,1
45000,전북,202006,1,6.008838932373045,0
47110,포항시,202006,1,5.2601431980906925,1
48220,통영시,202006,1,5.454545454545454,1
48250,김해시,202006,1,5,1
30110,동구,202003,1,5.313942016665163,1
31110,중구,202003,1,4.5,1
41131,수정구,202003,1,4.11835647095767,2
41135,분당구,202003,1,3.861163227016886,2
41570,김포시,202003,1,4.588235294117647,1
43113,흥덕구,202003,1,5.4,2
A2000,수도권,202003,35,4.968233799237612,0
11A11,도심권,202003,35,4.885661630799356,1
29000,광주,202003,35,7.384615384615385,0
44000,충남,202003,35,8.846920277457787,0
47000,경북,202003,35,7.384135472370767,0
11A02,강남지역,202003,0,4.7195261118120975,1
A5000,5대광역시,202003,7,8.375839970161758,0
11A13,서북권,202003,7,6.3020126282557225,1
11A15,동남권,202003,7,5.242330383498183,1
27000,대구,202003,7,9.230769230769232,0
28000,인천,202003,7,9.041701453992001,0
30000,대전,202003,7,7.903692299061577,0
11A12,동북권,202006,35,4.278648076615749,1
11A14,서남권,202006,35,4.19495236350326,1
44000,충남,202006,35,9.147076410345713,0
A1000,전국,202006,7,7.274098430222846,0
A2001,지방,202006,7,9.05263157894737,0
11A12,동북권,202006,7,6.029568130507611,1
41000,경기,202006,7,7.593405142997134,0
48000,경남,202006,7,9,0
11A02,강남지역,202006,0,4.766820244732353,1
11A11,도심권,202006,0,5.350056047314215,1
11A14,서남권,202006,0,5.1412003649623905,1
11A02,강남지역,202002,0,4.746078956741829,1
26000,부산,202002,0,6.4967387089036865,0
27000,대구,202002,0,7.390075513243895,0
11A14,서남권,202002,7,5.9706007936538885,1
28000,인천,202002,7,8.992164828787,0
42000,강원,202002,7,8.471318962367555,0
11A11,도심권,202002,35,4.939821293935955,1
11A12,동북권,202002,35,4.379042977403633,1
47000,경북,202002,35,7.127209251581933,0
A1000,전국,202002,1,4.5600000000000005,0
A8000,8개시도,202002,1,5.459110541894684,0
11A12,동북권,202002,1,4.197023543519986,1
11530,구로구,202002,1,4.210526315789473,1
11740,강동구,202002,1,3.75,1
26290,남구,202002,1,4.216514171498094,1
26380,사하구,202002,1,5.142857142857142,1
26500,수영구,202002,1,4.703197987782968,1
29155,남구,202002,1,4.137931034482759,1
30200,유성구,202002,1,4.576594855311605,1
31000,울산,202002,1,4.615384615384614,0
31710,울주군,202002,1,5.322360557573762,1
47000,경북,202005,0,8.606107730671344,0
A2001,지방,202005,1,5,0
11140,중구,202005,1,4.0754716981132075,1
11170,용산구,202005,1,4.1441240316521855,1
11260,중랑구,202005,1,4.363636363636365,1
26290,남구,202005,1,4.236921830476317,1
27170,서구,202005,1,4.538961038961039,1
28260,서구,202005,1,4.7368421052631575,1
30230,대덕구,202005,1,5.337755543504092,1
31000,울산,202005,1,4.658823529411765,0
41113,권선구,202005,1,4.421052631578947,2
41195,원미구,202005,1,,2
41197,소사구,202005,1,,2
41280,고양시,202005,1,4.3999999999999995,1
43000,충북,202005,1,5.806451612903226,0
43110,청주시,202005,1,5.4380810414353,1
43130,충주시,202005,1,6,1
45130,군산시,202005,1,9.962785445975774,1
45140,익산시,202005,1,6,1
48120,창원시,202005,1,4.8,1
50110,제주시,202005,1,4.986033907734781,1
A8000,8개시도,202005,35,7.3754733173838,0
11A11,도심권,202005,35,5.084502428075036,1
A2000,수도권,202005,7,6.461538461538462,0
45000,전북,202005,7,10.33784652482767,0
41190,부천시,202002,1,4.363636363636362,1
41195,원미구,202002,1,,2
41270,안산시,202002,1,4.96551724137931,1
41280,고양시,202002,1,4.438881656832148,1
41410,군포시,202002,1,4.322945876953873,1
41630,양주시,202002,1,5.189259939282662,1
42000,강원,202002,1,5.999999999999999,0
42110,춘천시,202002,1,5.538461538461538,1
48120,창원시,202002,1,4.8,1
48125,마산합포구,202002,1,4.987500000000001,2
48220,통영시,202002,1,5.7997775305895445,1
11A11,도심권,202004,35,5.026982650762884,1
11A12,동북권,202004,35,4.477979003722448,1
11A15,동남권,202004,35,3.931652845061172,1
45000,전북,202004,35,8.404739894108747,0
11A11,도심권,202004,7,6.215084633282687,1
31000,울산,202004,7,8.364865836990145,0
42000,강원,202004,7,8.388240783947735,0
45000,전북,202004,7,10.279171018173994,0
47190,구미시,202004,1,4.991267345320201,1
48220,통영시,202004,1,5.674889073735341,1
48310,거제시,202004,1,4.9655172413793105,1
50110,제주시,202004,1,4.7958324999999995,1
11410,서대문구,202004,1,3.8823529411764692,1
11470,양천구,202004,1,3.6923076923076925,1
11620,관악구,202004,1,4.153846153846153,1
26000,부산,202004,1,4.595689825316028,0
26290,남구,202004,1,4.2463023734550145,1
28110,중구,202004,1,5.25,1
29000,광주,202004,1,4.99998,0
29200,광산구,202004,1,5.333333333333334,1
30200,유성구,202004,1,4.287096111758149,1
36000,세종,202004,1,4.45091177407622,0
41270,안산시,202004,1,5,1
41287,일산서구,202004,1,4.615384615384616,2
41390,시흥시,202004,1,5.076923076923077,1
41410,군포시,202004,1,4.259467040673211,1
41550,안성시,202004,1,6.486486486486485,1
44131,동남구,202004,1,6,2
45000,전북,202004,1,6.106668369925876,0
45110,전주시,202004,1,5.333333333333334,1
A8000,8개시도,202004,0,7.448225754770166,0
42000,강원,202004,0,6.645284201516082,0
11A11,도심권,202001,35,4.806509306783026,1
44000,충남,202001,35,9.39875462398949,0
42000,강원,202001,7,8.421052631578947,0
11A14,서남권,202001,7,6,1
29000,광주,202001,7,9.509942408667055,0
11A14,서남권,202001,1,4,1
11290,성북구,202001,1,3.882352941176471,1
11740,강동구,202001,1,3.84,1
26410,금정구,202001,1,4.5600000000000005,1
26500,수영구,202001,1,4.8,1
27000,대구,202001,1,4.363636363636363,0
28000,인천,202001,1,4.777777777777778,0
31200,북구,202001,1,4.714285714285714,1
41113,권선구,202001,1,4.5,2
41115,팔달구,202001,1,5.310595414435286,2
41220,평택시,202001,1,5.052631578947368,1
41271,상록구,202001,1,4.941176470588235,2
41287,일산서구,202001,1,4.645161290322581,2
41360,남양주시,202001,1,4.941176470588235,1
41460,용인시,202001,1,4.421052631578947,1
42110,춘천시,202001,1,5.6842105263157885,1
43000,충북,202001,1,5.718358675112839,0
44150,공주시,202001,1,8.368715953307394,1
45000,전북,202001,1,6,0
48129,진해구,202001,1,5.00143800734818,2
50000,제주,202001,1,4.905654339622641,0
A2000,수도권,202001,0,5.394128328801993,0
11000,서울,202001,0,4.983711035988951,0
11A13,서북권,202001,0,5.299597438432297,1
11A14,서남권,202001,0,5.23434547908484,1
26000,부산,202001,0,6.339412921191698,0
47000,경북,202003,1,5.2601431980906925,0
50110,제주시,202003,1,4.881670000169053,1
11A02,강남지역,202003,1,3.8476276645565792,1
11110,종로구,202003,1,4.2,1
11305,강북구,202003,1,4,1
11410,서대문구,202003,1,3.8181818181818175,1
11500,강서구,202003,1,4,1
11A12,동북권,202006,1,4.196429999999999,1
11A14,서남권,202006,1,3.9000000000000012,1
11140,중구,202006,1,4.0754716981132075,1
11200,성동구,202006,1,3.9905987066268,1
11500,강서구,202006,1,3.8635492525871986,1
26380,사하구,202006,1,5.201005235654672,1
26710,기장군,202006,1,4.564178879575612,1
27230,북구,202006,1,4.5255679703588525,1
28177,미추홀구,202006,1,4.7388023161143025,1
29000,광주,202006,1,5.0259458936398325,0
30170,서구,202006,1,4.7272727272727275,1
41110,수원시,202006,1,4.436735727611136,1
41133,중원구,202006,1,2.753968253968254,2
41171,만안구,202006,1,4,2
41195,원미구,202006,1,,2
41197,소사구,202006,1,,2
41273,단원구,202006,1,4.941176470588235,2
41480,파주시,202006,1,4.669049208655697,1
41610,광주시,202006,1,4.666666666666668,1
43000,충북,202006,1,5.944954128440368,0
47113,북구,202006,1,4.8,2
48123,성산구,202006,1,4.571428571428571,2
30140,중구,202003,1,5.66588785046729,1
30170,서구,202003,1,4.576623376623376,1
31000,울산,202003,1,4.62857142857143,0
41110,수원시,202003,1,4.394941234156894,1
41115,팔달구,202003,1,5.538461538461538,2
41117,영통구,202003,1,4.110997911539988,2
41133,중원구,202003,1,2.0642457502062874,2
41270,안산시,202003,1,4.945588235294118,1
41370,오산시,202003,1,5.3665139729260565,1
44200,아산시,202003,1,6.009741313995021,1
45110,전주시,202003,1,5.386863509079122,1
A8000,8개시도,202003,35,7.018525974884835,0
11000,서울,202003,35,4.26644333670207,0
11A12,동북권,202003,35,4.470479045010594,1
43000,충북,202003,35,9.929331630481055,0
A1000,전국,202003,0,5.903501800147107,0
11A11,도심권,202003,0,5.317937171005674,1
11A13,서북권,202003,0,5.253629156004223,1
42000,강원,202003,0,6.532570693077625,0
46000,전남,202003,0,7.3331257664336595,0
11A02,강남지역,202003,7,5.701446127583984,1
29000,광주,202003,7,9.598523531221161,0
28000,인천,202006,35,6.672731236544828,0
36000,세종,202006,35,5.826315789473684,0
A5000,5대광역시,202006,7,8.336632095637716,0
11A14,서남권,202006,7,5.8906308644870915,1
11A15,동남권,202006,7,5.282387165690039,1
29000,광주,202006,7,9.57691688194459,0
36000,세종,202006,7,9.181379665620756,0
50000,제주,202006,7,6.354810165878465,0
27000,대구,202006,0,7.243513083027147,0
29000,광주,202006,0,6.604451481432741,0
45000,전북,202006,0,8.188694629175599,0
31000,울산,202002,0,6.753007140201833,0
43000,충북,202002,0,8.266793929139656,0
45000,전북,202002,0,8.083742085262681,0
A5000,5대광역시,202002,7,8.29971181556196,0
11A01,강북지역,202002,7,6.03719752345401,1
27000,대구,202002,7,9.210751695776246,0
31000,울산,202002,7,8.391608391608392,0
41000,경기,202002,7,7.580456051995103,0
43000,충북,202002,7,10.57109636823747,0
A1000,전국,202002,35,5.371574636376828,0
A8000,8개시도,202002,35,7.038795282921443,0
36000,세종,202002,35,13.637945980628382,0
42000,강원,202002,35,7.881112658477865,0
45000,전북,202002,35,7.956006506080087,0
11A11,도심권,202002,1,4.114285714285714,1
11A13,서북권,202002,1,3.906976744186047,1
11200,성동구,202002,1,3.9977272765825917,1
11500,강서구,202002,1,4,1
11590,동작구,202002,1,3.681818181818182,1
11620,관악구,202002,1,4.000000000000002,1
11710,송파구,202002,1,3.4736842105263155,1
26260,동래구,202002,1,4.157244256974918,1
26320,북구,202002,1,4.5,1
26410,금정구,202002,1,4.444784844622214,1
27290,달서구,202002,1,4.3749975,1
28177,미추홀구,202002,1,5.25,1
28245,계양구,202002,1,5,1
28260,서구,202002,1,4.666666666666667,1
29000,광주,202002,1,4.909090909090909,0
30110,동구,202002,1,5.404741320471401,1
30170,서구,202002,1,4.7519328766527895,1
31200,북구,202002,1,4.615384615384616,1
26000,부산,202005,0,6.518365220988764,0
28000,인천,202005,0,5.992521324331944,0
36000,세종,202005,0,4.8798108404733185,0
48000,경남,202005,0,7.033737411506549,0
A2000,수도권,202005,1,4.285714285714286,0
A5000,5대광역시,202005,1,4.645161290322581,0
11545,금천구,202005,1,4.500000000000002,1
11620,관악구,202005,1,4.235294117647059,1
11650,서초구,202005,1,3.866700683012416,1
26470,연제구,202005,1,4.3999999999999995,1
26710,기장군,202005,1,4.602983800004367,1
27710,달성군,202005,1,4.740213523131673,1
28000,인천,202005,1,4.736842105263158,0
28200,남동구,202005,1,4.729430100108174,1
28237,부평구,202005,1,4.5,1
29200,광산구,202005,1,5.2430953641022775,1
41170,안양시,202005,1,4,1
41250,동두천시,202005,1,5.504899182120009,1
41273,단원구,202005,1,5.035060321154454,2
41570,김포시,202005,1,4.571428571428571,1
48000,경남,202005,1,4.909090909090909,0
48240,사천시,202005,1,6.1555225113425225,1
48250,김해시,202005,1,4.948500857663265,1
A2000,수도권,202005,35,4.902025905014944,0
30000,대전,202005,35,7.636363636363636,0
47000,경북,202005,35,7.714285714285715,0
11A01,강북지역,202005,7,6.097340998743583,1
11A14,서남권,202005,7,5.925633316508293,1
28000,인천,202005,7,8.773109243697478,0
43000,충북,202005,7,10.5563346470799,0
50000,제주,202005,7,6.330173443472423,0
41450,하남시,202002,1,3.9378151260504204,1
41461,처인구,202002,1,4.934680965360817,2
41550,안성시,202002,1,6.433670915322116,1
43110,청주시,202002,1,5.41328942476231,1
45111,완산구,202002,1,5.601551581176883,2
45130,군산시,202002,1,10.212765957446807,1
46230,광양시,202002,1,7.620998719590269,1
48240,사천시,202002,1,6,1
48330,양산시,202002,1,4.732057416267942,1
A1000,전국,202004,35,5.37351593637865,0
44000,충남,202004,35,8.919512509462276,0
A1000,전국,202004,7,7.333333333333335,0
11A02,강남지역,202004,7,5.693430656934306,1
46110,목포시,202004,1,6.891106166104372,1
47000,경북,202004,1,5.245463625882438,0
48250,김해시,202004,1,4.979142242844473,1
48330,양산시,202004,1,4.650723841281927,1
50000,제주,202004,1,4.747565982404684,0
A1000,전국,202004,1,4.5597793784593215,0
11140,중구,202004,1,4.000000000000001,1
11350,노원구,202004,1,4.444444444444445,1
11500,강서구,202004,1,3.9999999999999987,1
11590,동작구,202004,1,3.6666666666666665,1
11680,강남구,202004,1,4,1
26410,금정구,202004,1,4.369799687534046,1
27000,대구,202004,1,4.375734044117648,0
28000,인천,202004,1,4.726061428789153,0
29170,북구,202004,1,5.3999999999999995,1
31710,울주군,202004,1,5.159199969222076,1
41130,성남시,202004,1,3.840178766559731,1
41131,수정구,202004,1,4.2,2
41135,분당구,202004,1,3.8339179695470933,2
41195,원미구,202004,1,,2
42000,강원,202004,1,5.76,0
43000,충북,202004,1,5.936307580363309,0
44000,충남,202004,1,6,0
44130,천안시,202004,1,5.777777777777778,1
A2001,지방,202004,0,7.069840735683799,0
A5000,5대광역시,202004,0,6.782739475285155,0
11000,서울,202004,0,4.97431367105239,0
26000,부산,202004,0,6.5519627607386495,0
A1000,전국,202001,35,5.342825768888912,0
A8000,8개시도,202001,35,6.899810384201713,0
11A02,강남지역,202001,35,4.100002721496125,1
11A12,동북권,202001,35,4.334604027264296,1
28000,인천,202001,35,6.951380299921154,0
11A01,강북지역,202001,7,6.000753371718979,1
11A13,서북권,202001,7,6.288849181506743,1
26000,부산,202001,7,7.068927514391484,0
28000,인천,202001,7,9.05005301843482,0
A2000,수도권,202001,1,4.32,0
A8000,8개시도,202001,1,5.5115080728272074,0
11305,강북구,202001,1,4.017068521198857,1
11380,은평구,202001,1,4.373523822567066,1
11440,마포구,202001,1,3.80952380952381,1
11470,양천구,202001,1,3.75,1
11530,구로구,202001,1,4.2,1
26530,사상구,202001,1,5.194462809917355,1
28237,부평구,202001,1,4.490416958259024,1
30200,유성구,202001,1,4.7368421052631575,1
31140,남구,202001,1,4.528301886792452,1
31710,울주군,202001,1,5.142857142857142,1
41000,경기,202001,1,4.535032252813939,0
41133,중원구,202001,1,2.0539542834845137,2
41171,만안구,202001,1,3.9128392741869344,2
41250,동두천시,202001,1,5.504899182120009,1
41370,오산시,202001,1,5.599999999999999,1
43110,청주시,202001,1,5.390642713215519,1
45110,전주시,202001,1,5.603561635543304,1
46000,전남,202001,1,6.760563380281689,0
47113,북구,202001,1,5.2242384241027295,2
48120,창원시,202001,1,4.894436715489347,1
48127,마산회원구,202001,1,5.953846153846151,2
11A02,강남지역,202001,0,4.771180128262166,1
11A15,동남권,202001,0,4.279995327659507,1
42000,강원,202001,0,6.853506840705025,0
45130,군산시,202003,1,10.227272727272728,1
46000,전남,202003,1,6.857142857142858,0
47190,구미시,202003,1,4.96409472880061,1
11A01,강북지역,202003,1,4.106424818731175,1
11230,동대문구,202003,1,4.10126582278481,1
11530,구로구,202003,1,4.182910896263392,1
26470,연제구,202003,1,4.382756183745582,1
26710,기장군,202003,1,4.714285714285714,1
27170,서구,202003,1,4.3076923076923075,1
28185,연수구,202003,1,4.632366284077519,1
29140,서구,202003,1,4.8,1
29200,광산구,202003,1,5.217391304347826,1
A1000,전국,202006,1,4.571428571428572,0
A5000,5대광역시,202006,1,4.64499475000481,0
A8000,8개시도,202006,1,5.454545454545455,0
11A02,강남지역,202006,1,3.8242138561188606,1
11A15,동남권,202006,1,3.767611088494376,1
11320,도봉구,202006,1,4.434782608695651,1
11650,서초구,202006,1,3.847573130048923,1
26000,부산,202006,1,4.57377695099974,0
26530,사상구,202006,1,5.124967102095837,1
27000,대구,202006,1,4.446545535927314,0
28200,남동구,202006,1,4.737925386468852,1
29155,남구,202006,1,4.682926829268292,1
29170,북구,202006,1,5.527272727272727,1
30230,대덕구,202006,1,5.333333333333334,1
31110,중구,202006,1,4.556412729026037,1
31170,동구,202006,1,4.702715533437813,1
31200,북구,202006,1,4.5,1
41115,팔달구,202006,1,5.432261435956775,2
41150,의정부시,202006,1,4.985876777251185,1
41220,평택시,202006,1,5.142857142857142,1
41460,용인시,202006,1,4.32,1
41463,기흥구,202006,1,4.551724137931036,2
41590,화성시,202006,1,4.5,1
44131,동남구,202006,1,6,2
45111,완산구,202006,1,5.433962264150943,2
48120,창원시,202006,1,4.8,1
48125,마산합포구,202006,1,5,2
48170,진주시,202006,1,4.8,1
A2001,지방,202006,35,8.073490090713857,0
30230,대덕구,202003,1,5.350471293916024,1
41111,장안구,202003,1,4.4414171144921575,2
41197,소사구,202003,1,,2
41280,고양시,202003,1,4.421052631578947,1
41290,과천시,202003,1,3.488448839753393,1
41360,남양주시,202003,1,4.888888888888889,1
41500,이천시,202003,1,5.793103448275862,1
41610,광주시,202003,1,4.677966101694915,1
42130,원주시,202003,1,4.992000000000001,1
43000,충북,202003,1,5.851262404564478,0
A5000,5대광역시,202003,0,6.7919996297493626,0
30000,대전,202003,0,6.7450474317564675,0
50000,제주,202003,7,6.136245929620772,0
27000,대구,202006,35,6.410213337812869,0
30000,대전,202006,35,7.265711038848869,0
50000,제주,202006,35,4.958416772098108,0
26000,부산,202006,7,7.763148323270531,0
44000,충남,202006,7,9.808638413529046,0
26000,부산,202006,0,6.556402781088208,0
43000,충북,202006,0,8.365550341113842,0
46000,전남,202006,0,6.971232762148954,0
50000,제주,202006,0,5.4882607434765,0
A8000,8개시도,202002,7,9.749788498600683,0
11000,서울,202002,7,5.896386634302555,0
47000,경북,202002,7,11.04,0
A2000,수도권,202002,35,4.941557165383122,0
A2001,지방,202002,1,5.030253902675,0
11215,광진구,202002,1,3.7660738714090285,1
11560,영등포구,202002,1,3.9,1
26350,해운대구,202002,1,4.363636363636364,1
27230,북구,202002,1,4.444444444444445,1
28110,중구,202002,1,5.1966748405767405,1
28140,동구,202002,1,5.11575526030678,1
31170,동구,202002,1,4.738247156959599,1
11A13,서북권,202005,0,5.318975608919462,1
27000,대구,202005,0,7.315890496644311,0
11A14,서남권,202005,1,3.926238555937926,1
11110,종로구,202005,1,4.137931034482759,1
11290,성북구,202005,1,3.8203994160946664,1
11590,동작구,202005,1,3.6666666666666665,1
11710,송파구,202005,1,3.435598539678471,1
26350,해운대구,202005,1,4.363636363636362,1
26410,금정구,202005,1,4.285714285714286,1
28110,중구,202005,1,5.479918345618223,1
28185,연수구,202005,1,4.615384615384616,1
41150,의정부시,202005,1,5,1
41171,만안구,202005,1,4.000000000000001,2
41281,덕양구,202005,1,4.258064516129033,2
41290,과천시,202005,1,3.5383125940059914,1
41310,구리시,202005,1,4.496613995485327,1
41360,남양주시,202005,1,4.8,1
41460,용인시,202005,1,4.363402985119328,1
41461,처인구,202005,1,5.082619940448371,2
41550,안성시,202005,1,6.666666666666665,1
41630,양주시,202005,1,5.0754241887695635,1
46000,전남,202005,1,6.937500000000001,0
47113,북구,202005,1,4.8,2
48121,의창구,202005,1,4.363636363636364,2
50000,제주,202005,1,4.827583448275863,0
27000,대구,202005,35,6.5786247999197975,0
43000,충북,202005,35,8.906908946192623,0
48000,경남,202005,35,6.96430993344217,0
11000,서울,202005,7,5.9077485074559055,0
11A11,도심권,202005,7,6.269674112672729,1
30000,대전,202005,7,7.80749841345524,0
31000,울산,202005,7,8.293548254397647,0
41115,팔달구,202002,1,5.4,2
41199,오정구,202002,1,,2
41250,동두천시,202002,1,5.5596319115162895,1
41271,상록구,202002,1,4.925253306686722,2
41463,기흥구,202002,1,4.588775510204083,2
41480,파주시,202002,1,4.600466870174179,1
41500,이천시,202002,1,5.726999229088641,1
44130,천안시,202002,1,5.714285714285714,1
47190,구미시,202002,1,4.86260491230275,1
48250,김해시,202002,1,5,1
A2001,지방,202004,35,8.29505058480273,0
46000,전남,202004,35,9.230769230769232,0
A8000,8개시도,202004,7,9.706822616855588,0
11000,서울,202004,7,5.88613319336709,0
27000,대구,202004,7,9.28708369968476,0
28000,인천,202004,7,8.893662728249193,0
45140,익산시,202004,1,6,1
47113,북구,202004,1,4.8989898989899,2
48170,진주시,202004,1,4.8,1
11A13,서북권,202004,1,3.9999999999999996,1
11110,종로구,202004,1,4.117904985660206,1
11560,영등포구,202004,1,3.8548427853553475,1
26320,북구,202004,1,4.5,1
26710,기장군,202004,1,4.615384615384616,1
27140,동구,202004,1,4.333333333333334,1
27230,북구,202004,1,4.421052631578946,1
28185,연수구,202004,1,4.615384615384616,1
29140,서구,202004,1,4.8,1
31200,북구,202004,1,4.5,1
41133,중원구,202004,1,2.341463414634146,2
41271,상록구,202004,1,4.906740432556261,2
41290,과천시,202004,1,3.5072873634301263,1
41360,남양주시,202004,1,4.8,1
41590,화성시,202004,1,4.523377511341482,1
43130,충주시,202004,1,6.134672784930171,1
45113,덕진구,202004,1,5.19835272933409,2
11A02,강남지역,202004,0,4.716341772052494,1
11A11,도심권,202004,0,5.32336642905003,1
41000,경기,202004,0,5.9798813049247315,0
43000,충북,202004,0,8.346998408742072,0
44000,충남,202004,0,7.815874171041492,0
A2000,수도권,202001,35,4.989364011287171,0
48000,경남,202001,35,6.961954844964871,0
36000,세종,202001,7,9.40531971814864,0
44000,충남,202001,7,9.96389198218263,0
A5000,5대광역시,202001,7,8.181818181818182,0
11A11,도심권,202001,7,6.059665936781173,1
27000,대구,202001,7,8.798670318464273,0
11A13,서북권,202001,1,3.9183673469387754,1
11350,노원구,202001,1,4.499999999999999,1
26000,부산,202001,1,4.588235294117647,0
26320,북구,202001,1,4.499999999999999,1
27170,서구,202001,1,4.48205323430302,1
30140,중구,202001,1,5.853658536585365,1
41117,영통구,202001,1,4.114956627200357,2
41150,의정부시,202001,1,5.052631578947367,1
41199,오정구,202001,1,,2
41450,하남시,202001,1,3.991432796372786,1
41463,기흥구,202001,1,4.571428571428571,2
41570,김포시,202001,1,4.571428571428571,1
45140,익산시,202001,1,6,1
48121,의창구,202001,1,4.430222222222222,2
48330,양산시,202001,1,4.744394610400315,1
A2001,지방,202001,0,6.985113492122561,0
11A01,강북지역,202001,0,5.218979965544055,1
27000,대구,202001,0,7.114689443662657,0
36000,세종,202001,0,5.072252110523921,0
45113,덕진구,202003,1,5.250215889464594,2
48125,마산합포구,202003,1,5,2
50000,제주,202003,1,4.864864864864865,0
11170,용산구,202003,1,4.137931034482759,1
11200,성동구,202003,1,4,1
11215,광진구,202003,1,3.7836257309941512,1
11620,관악구,202003,1,4.08,1
26000,부산,202003,1,4.597927846026005,0
26230,부산진구,202003,1,4.990020367849502,1
26290,남구,202003,1,4.259076070567758,1
27140,동구,202003,1,4.280193115869523,1
28140,동구,202003,1,4.713064737735392,1
28200,남동구,202003,1,4.66907514450867,1
28260,서구,202003,1,4.666666666666667,1
29170,북구,202003,1,5.4,1
11230,동대문구,202006,1,4.151065233785822,1
11620,관악구,202006,1,4.285714285714286,1
26230,부산진구,202006,1,5.0071588533661915,1
