region_cd,region_nm,research_date,apt_type,jeon_snd_indices,level_no
11A12,동북권,202008,1,123.15914489311164,2
11A13,서북권,202008,1,118.36734693877551,2
11A14,서남권,202008,1,114.5780051150895,2
11A15,동남권,202008,1,125,2
26000,부산,202008,1,81.87403993855607,0
26A01,동부산권,202008,1,86.34020618556701,1
26A02,중부산권,202008,1,85.31598513011153,1
26A03,서부산권,202008,1,72.34042553191489,1
27000,대구,202008,1,107.70925110132158,0
28000,인천,202008,1,103.63457760314341,0
29000,광주,202008,1,98.58490566037736,0
30000,대전,202008,1,115.98939929328623,0
31000,울산,202008,1,111.88524590163934,0
36000,세종,202008,1,124.99999999999999,0
41000,경기,202008,1,114.78126380910295,0
41A01,서해안권,202008,1,108.4938704028021,1
41A02,경부1권,202008,1,119.53125,1
41A03,경부2권,202008,1,120.86021505376343,1
41A04,경의권,202008,1,114.32926829268293,1
41A05,경원권,202008,1,110.05434782608695,1
41A06,동부1권,202008,1,119.3050193050193,1
41A07,동부2권,202008,1,97.91666666666667,1
42000,강원,202008,1,93.8118811881188,0
43000,충북,202008,1,100,0
44000,충남,202008,1,112.69430051813471,0
45000,전북,202008,1,94.44444444444444,0
46000,전남,202008,1,100.94786729857819,0
47000,경북,202008,1,98.52185089974293,0
48000,경남,202008,1,95.06472491909386,0
50000,제주,202008,1,71.55172413793102,0
A1000,전국,202008,1,107.21931355439209,0
A2000,수도권,202008,1,115.38646761377316,0
A2001,지방권,202008,1,99.58352093651509,0
A3000,6대광역시,202008,1,100.21350142334282,0
A5000,5대광역시,202008,1,99.32051282051282,0
A6000,8개도,202008,1,98.77921535893155,0
A9000,9개도,202008,1,106.55183515775917,0
11000,서울,202008,3,103.50248207391064,0
11A01,강북지역,202008,3,101.98123044838373,1
11A02,강남지역,202008,3,105.21077283372365,1
11A11,도심권,202008,3,104.4973544973545,2
11A12,동북권,202008,3,109.38967136150235,2
11A13,서북권,202008,3,91.42441860465115,2
11A14,서남권,202008,3,103.83795309168443,2
11A15,동남권,202008,3,106.88311688311688,2
26000,부산,202008,3,72.6890756302521,0
26A01,동부산권,202008,3,72.55639097744361,1
26A02,중부산권,202008,3,70.19704433497536,1
26A03,서부산권,202008,3,76.42857142857143,1
27000,대구,202008,3,101.02040816326532,0
28000,인천,202008,3,96.1038961038961,0
29000,광주,202008,3,101.78571428571429,0
30000,대전,202008,3,101.23152709359606,0
31000,울산,202008,3,67.6190476190476,0
36000,세종,202008,3,98.9795918367347,0
41000,경기,202008,3,97.25714285714285,0
41A01,서해안권,202008,3,101.23152709359606,1
41A02,경부1권,202008,3,99.38775510204081,1
41A03,경부2권,202008,3,97.5563909774436,1
41A04,경의권,202008,3,98.7012987012987,1
41A05,경원권,202008,3,84.41558441558442,1
41A06,동부1권,202008,3,100,1
41A07,동부2권,202008,3,95.48872180451129,1
42000,강원,202008,3,86.66666666666666,0
43000,충북,202008,3,80.61224489795919,0
44000,충남,202008,3,88.0952380952381,0
45000,전북,202008,3,87.61904761904762,0
46000,전남,202008,3,94.97354497354497,0
47000,경북,202008,3,82.44047619047619,0
48000,경남,202008,3,89.1705069124424,0
50000,제주,202008,3,72.72727272727272,0
A1000,전국,202008,3,94.21956213576941,0
A2000,수도권,202008,3,100.09041591320072,0
A2001,지방권,202008,3,85.04842615012106,0
A3000,6대광역시,202008,3,85.98901098901099,0
A5000,5대광역시,202008,3,83.27526132404182,0
A6000,8개도,202008,3,85.59253246753246,0
A9000,9개도,202008,3,92.43796109993292,0
11000,서울,202008,7,104.34782608695653,0
11A01,강북지역,202008,7,103.6842105263158,1
11A02,강남지역,202008,7,105.42857142857143,1
11A11,도심권,202008,7,112,2
11A12,동북권,202008,7,102.91666666666666,2
11A13,서북권,202008,7,97.77777777777779,2
11A14,서남권,202008,7,103.63636363636364,2
11A15,동남권,202008,7,108.46153846153847,2
26000,부산,202008,7,78.61538461538461,0
26A01,동부산권,202008,7,73.57142857142857,1
26A02,중부산권,202008,7,83.84615384615384,1
26A03,서부산권,202008,7,76,1
27000,대구,202008,7,102.31958762886597,0
28000,인천,202008,7,99.47368421052632,0
29000,광주,202008,7,98.21428571428572,0
30000,대전,202008,7,103.75,0
31000,울산,202008,7,68.97435897435899,0
36000,세종,202008,7,98.4,0
41000,경기,202008,7,97.81094527363184,0
41A01,서해안권,202008,7,102.14285714285714,1
41A02,경부1권,202008,7,99.23076923076924,1
41A03,경부2권,202008,7,100.60606060606061,1
41A04,경의권,202008,7,100,1
41A05,경원권,202008,7,94.07407407407408,1
41A06,동부1권,202008,7,102.66666666666666,1
41A07,동부2권,202008,7,84.44444444444446,1
42000,강원,202008,7,94,0
43000,충북,202008,7,98.125,0
44000,충남,202008,7,98.8,0
45000,전북,202008,7,98.66666666666666,0
46000,전남,202008,7,100.34482758620689,0
47000,경북,202008,7,92.74193548387098,0
48000,경남,202008,7,89.36507936507938,0
50000,제주,202008,7,71.37931034482759,0
A1000,전국,202008,7,94.83295289479145,0
A2000,수도권,202008,7,99.81873111782477,0
A2001,지방권,202008,7,92.22503160556258,0
A3000,6대광역시,202008,7,89.78405315614617,0
A5000,5대광역시,202008,7,87.96844181459566,0
A6000,8개도,202008,7,93.9753086419753,0
A9000,9개도,202008,7,95.24752475247524,0
11000,서울,202007,0,110.62562065541212,0
11A01,강북지역,202007,0,110.33026113671275,1
11A02,강남지역,202007,0,110.9419991772933,1
11A11,도심권,202007,0,115.1639344262295,2
11A12,동북권,202007,0,113.11239193083574,2
11A13,서북권,202007,0,101.78571428571428,2
11A14,서남권,202007,0,107.45775165319617,2
11A15,동남권,202007,0,115.37383177570095,2
26000,부산,202007,0,76.12933903946742,0
26A01,동부산권,202007,0,78.00338409475464,1
26A02,중부산권,202007,0,79.16188289322618,1
26A03,서부산권,202007,0,70.2808112324493,1
27000,대구,202007,0,105.60448358686949,0
28000,인천,202007,0,101.61609498680738,0
29000,광주,202007,0,95.94594594594595,0
30000,대전,202007,0,110.22604951560818,0
31000,울산,202007,0,86.61814109742441,0
36000,세종,202007,0,109.03614457831326,0
41000,경기,202007,0,106.57189946435929,0
41A01,서해안권,202007,0,105.53909952606637,1
41A02,경부1권,202007,0,110.84864391951005,1
41A03,경부2권,202007,0,109.69875091844231,1
41A04,경의권,202007,0,108.1967213114754,1
41A05,경원권,202007,0,96.04904632152589,1
41A06,동부1권,202007,0,111.20309050772627,1
41A07,동부2권,202007,0,93.08252427184465,1
42000,강원,202007,0,92.2266139657444,0
43000,충북,202007,0,96.32272228320527,0
44000,충남,202007,0,102.69461077844312,0
45000,전북,202007,0,93.33333333333334,0
46000,전남,202007,0,101.8312985571587,0
47000,경북,202007,0,91.95859872611464,0
48000,경남,202007,0,87.64140271493213,0
50000,제주,202007,0,71.6867469879518,0
A1000,전국,202007,0,100.15339586712743,0
A2000,수도권,202007,0,107.50433776749567,0
A2001,지방권,202007,0,93.15365551425032,0
A3000,6대광역시,202007,0,93.82422802850358,0
A5000,5대광역시,202007,0,91.87561860772023,0
A6000,8개도,202007,0,93.29730401292086,0
A9000,9개도,202007,0,99.6020874103066,0
11000,서울,202007,1,117.45112237509052,0
11A01,강북지역,202007,1,119.04411764705883,1
11A02,강남지역,202007,1,115.9058487874465,1
11A11,도심권,202007,1,126.33928571428572,2
11A12,동북권,202007,1,118.4085510688836,2
11A13,서북권,202007,1,115.3061224489796,2
11A14,서남권,202007,1,110.99744245524296,2
11A15,동남권,202007,1,122.09677419354838,2
26000,부산,202007,1,76.95852534562214,0
26A01,동부산권,202007,1,80.41237113402063,1
26A02,중부산권,202007,1,82.15613382899629,1
26A03,서부산권,202007,1,65.95744680851064,1
27000,대구,202007,1,107.37885462555066,0
28000,인천,202007,1,103.83104125736739,0
29000,광주,202007,1,94.49685534591194,0
30000,대전,202007,1,115.2826855123675,0
31000,울산,202007,1,101.43442622950819,0
36000,세종,202007,1,120.83333333333333,0
41000,경기,202007,1,112.5165709235528,0
41A01,서해안권,202007,1,107.70577933450087,1
41A02,경부1권,202007,1,117.83854166666666,1
41A03,경부2권,202007,1,115.10752688172043,1
41A04,경의권,202007,1,113.8719512195122,1
41A05,경원권,202007,1,103.53260869565217,1
41A06,동부1권,202007,1,119.1119691119691,1
41A07,동부2권,202007,1,98.61111111111111,1
42000,강원,202007,1,94.55445544554456,0
43000,충북,202007,1,100,0
44000,충남,202007,1,107.38341968911918,0
45000,전북,202007,1,92.4074074074074,0
46000,전남,202007,1,101.18483412322276,0
47000,경북,202007,1,93.76606683804627,0
48000,경남,202007,1,88.59223300970874,0
50000,제주,202007,1,71.55172413793102,0
A1000,전국,202007,1,104.24374636416522,0
A2000,수도권,202007,1,113.09294485913797,0
A2001,지방권,202007,1,95.9702836560108,0
A3000,6대광역시,202007,1,97.24481496543311,0
A5000,5대광역시,202007,1,95.52564102564104,0
A6000,8개도,202007,1,95.33597662771287,0
A9000,9개도,202007,1,103.6810474350719,0
11000,서울,202007,3,102.3441809156095,0
11A01,강북지역,202007,3,100.41710114702815,1
11A02,강남지역,202007,3,104.50819672131148,1
11A11,도심권,202007,3,103.17460317460318,2
11A12,동북권,202007,3,106.45539906103286,2
11A13,서북권,202007,3,91.42441860465117,2
11A14,서남권,202007,3,102.98507462686567,2
11A15,동남권,202007,3,106.36363636363636,2
26000,부산,202007,3,72.47899159663866,0
26A01,동부산권,202007,3,72.55639097744361,1
26A02,중부산권,202007,3,69.45812807881774,1
26A03,서부산권,202007,3,76.78571428571429,1
27000,대구,202007,3,100.68027210884354,0
28000,인천,202007,3,96.26623376623377,0
29000,광주,202007,3,99.55357142857143,0
30000,대전,202007,3,100.98522167487684,0
31000,울산,202007,3,68.33333333333333,0
36000,세종,202007,3,98.9795918367347,0
41000,경기,202007,3,96.51428571428572,0
41A01,서해안권,202007,3,100.61576354679804,1
41A02,경부1권,202007,3,96.73469387755102,1
41A03,경부2권,202007,3,96.61654135338347,1
41A04,경의권,202007,3,97.4025974025974,1
41A05,경원권,202007,3,84.63203463203463,1
41A06,동부1권,202007,3,100.21008403361344,1
41A07,동부2권,202007,3,95.86466165413535,1
42000,강원,202007,3,85.23809523809523,0
43000,충북,202007,3,80.61224489795919,0
44000,충남,202007,3,85.71428571428572,0
45000,전북,202007,3,87.14285714285715,0
46000,전남,202007,3,100.7936507936508,0
47000,경북,202007,3,82.44047619047619,0
48000,경남,202007,3,82.71889400921658,0
50000,제주,202007,3,71.75324675324674,0
A1000,전국,202007,3,93.48716333280832,0
A2000,수도권,202007,3,99.22500645827951,0
A2001,지방권,202007,3,84.52380952380952,0
A3000,6대광역시,202007,3,85.8173076923077,0
A5000,5대광역시,202007,3,83.01393728222997,0
A6000,8개도,202007,3,84.78084415584415,0
A9000,9개도,202007,3,91.66666666666667,0
11000,서울,202007,7,102.28260869565217,0
11A01,강북지역,202007,7,102.10526315789474,1
11A02,강남지역,202007,7,102.57142857142857,1
11A11,도심권,202007,7,112,2
11A12,동북권,202007,7,99.58333333333333,2
11A13,서북권,202007,7,97.22222222222223,2
11A14,서남권,202007,7,101.36363636363637,2
11A15,동남권,202007,7,104.61538461538461,2
26000,부산,202007,7,78.15384615384616,0
26A01,동부산권,202007,7,75,1
26A02,중부산권,202007,7,81.92307692307692,1
26A03,서부산권,202007,7,76,1
27000,대구,202007,7,101.03092783505154,0
28000,인천,202007,7,98.42105263157895,0
29000,광주,202007,7,99.64285714285714,0
30000,대전,202007,7,104.0625,0
31000,울산,202007,7,69.23076923076923,0
36000,세종,202007,7,98.8,0
41000,경기,202007,7,97.31343283582089,0
41A01,서해안권,202007,7,102.14285714285714,1
41A02,경부1권,202007,7,96.15384615384615,1
41A03,경부2권,202007,7,100.30303030303031,1
41A04,경의권,202007,7,100,1
41A05,경원권,202007,7,95.18518518518519,1
41A06,동부1권,202007,7,101.33333333333333,1
41A07,동부2권,202007,7,84.44444444444446,1
42000,강원,202007,7,91.39999999999999,0
43000,충북,202007,7,97.91666666666667,0
44000,충남,202007,7,98.19999999999999,0
45000,전북,202007,7,98.44444444444444,0
46000,전남,202007,7,103.44827586206897,0
47000,경북,202007,7,92.58064516129033,0
48000,경남,202007,7,87.3015873015873,0
50000,제주,202007,7,71.72413793103448,0
A1000,전국,202007,7,94.34529985474164,0
A2000,수도권,202007,7,98.82175226586104,0
A2001,지방권,202007,7,92.00379266750949,0
A3000,6대광역시,202007,7,89.53488372093024,0
A5000,5대광역시,202007,7,87.8698224852071,0
A6000,8개도,202007,7,93.65432098765433,0
A9000,9개도,202007,7,94.86798679867987,0
11000,서울,202006,0,106.41408114558473,0
11A01,강북지역,202006,0,105.70934256055364,1
11A02,강남지역,202006,0,107.16934487021014,1
11A11,도심권,202006,0,106.06995884773663,2
11A12,동북권,202006,0,108.54361932227829,2
11A13,서북권,202006,0,100.06868131868133,2
11A14,서남권,202006,0,105.14327700220426,2
11A15,동남권,202006,0,109.75609756097559,2
26000,부산,202006,0,70.42320494531623,0
26A01,동부산권,202006,0,69.28934010152284,1
26A02,중부산권,202006,0,74.33983926521242,1
26A03,서부산권,202006,0,66.14664586583464,1
27000,대구,202006,0,104.68374699759808,0
28000,인천,202006,0,100.16490765171504,0
29000,광주,202006,0,95.49549549549549,0
30000,대전,202006,0,108.8805166846071,0
31000,울산,202006,0,77.43561030235162,0
36000,세종,202006,0,99.03614457831327,0
41000,경기,202006,0,101.71039978018959,0
41A01,서해안권,202006,0,104.05805687203791,1
41A02,경부1권,202006,0,98.46625766871166,1
41A03,경부2권,202006,0,104.44526083761941,1
41A04,경의권,202006,0,105.06268081002892,1
41A05,경원권,202006,0,90.25885558583106,1
41A06,동부1권,202006,0,106.78807947019867,1
41A07,동부2권,202006,0,92.8398058252427,1
42000,강원,202006,0,88.01054018445323,0
43000,충북,202006,0,93.63336992316135,0
44000,충남,202006,0,97.6475620188195,0
45000,전북,202006,0,93.27586206896552,0
46000,전남,202006,0,101.3873473917869,0
47000,경북,202006,0,84.95222929936307,0
48000,경남,202006,0,73.52941176470588,0
50000,제주,202006,0,72.04819277108435,0
A1000,전국,202006,0,95.51130551342199,0
A2000,수도권,202006,0,103.25182666570208,0
A2001,지방권,202006,0,88.14539446509707,0
A3000,6대광역시,202006,0,90.49881235154395,0
A5000,5대광역시,202006,0,88.0814912570109,0
A6000,8개도,202006,0,87.63200397564916,0
A9000,9개도,202006,0,94.31758872651356,0
11000,서울,202006,1,112.91727140783743,0
11A01,강북지역,202006,1,114.13843888070691,1
11A02,강남지역,202006,1,111.7310443490701,1
11A11,도심권,202006,1,117.56756756756758,2
11A12,동북권,202006,1,113.89548693586698,2
11A13,서북권,202006,1,112.24489795918367,2
11A14,서남권,202006,1,107.92838874680307,2
11A15,동남권,202006,1,116.55844155844154,2
26000,부산,202006,1,68.74039938556069,0
26A01,동부산권,202006,1,68.81443298969073,1
26A02,중부산권,202006,1,75.09293680297397,1
26A03,서부산권,202006,1,59.57446808510638,1
27000,대구,202006,1,105.8920704845815,0
28000,인천,202006,1,102.5540275049116,0
29000,광주,202006,1,93.39622641509433,0
30000,대전,202006,1,113.86925795053004,0
31000,울산,202006,1,86.0655737704918,0
36000,세종,202006,1,105.20833333333333,0
41000,경기,202006,1,105.29164825452939,0
41A01,서해안권,202006,1,105.51663747810858,1
41A02,경부1권,202006,1,100.39062499999999,1
41A03,경부2권,202006,1,107.79569892473118,1
41A04,경의권,202006,1,108.99390243902438,1
41A05,경원권,202006,1,92.66304347826086,1
41A06,동부1권,202006,1,113.89961389961391,1
41A07,동부2권,202006,1,97.91666666666667,1
42000,강원,202006,1,87.37623762376238,0
43000,충북,202006,1,95.61068702290078,0
44000,충남,202006,1,100.12953367875647,0
45000,전북,202006,1,92.22222222222223,0
46000,전남,202006,1,99.28909952606634,0
47000,경북,202006,1,86.5681233933162,0
48000,경남,202006,1,71.92556634304208,0
50000,제주,202006,1,72.41379310344827,0
A1000,전국,202006,1,97.93412476722533,0
A2000,수도권,202006,1,107.48795180722892,0
A2001,지방권,202006,1,89.00832958126969,0
A3000,6대광역시,202006,1,92.70028466856446,0
A5000,5대광역시,202006,1,90.12820512820514,0
A6000,8개도,202006,1,87.44782971619365,0
A9000,9개도,202006,1,96.1150461472419,0
11000,서울,202006,3,98.64790286975717,0
11A01,강북지역,202006,3,96.18997912317329,1
11A02,강남지역,202006,3,101.40515222482436,1
11A11,도심권,202006,3,95.23809523809524,2
11A12,동북권,202006,3,101.29411764705883,2
11A13,서북권,202006,3,90.40697674418604,2
11A14,서남권,202006,3,101.70575692963753,2
11A15,동남권,202006,3,101.03896103896105,2
26000,부산,202006,3,70.16806722689076,0
26A01,동부산권,202006,3,68.42105263157896,1
26A02,중부산권,202006,3,67.48768472906403,1
26A03,서부산권,202006,3,75.71428571428571,1
27000,대구,202006,3,102.38095238095238,0
28000,인천,202006,3,93.83116883116882,0
29000,광주,202006,3,102.67857142857143,0
30000,대전,202006,3,100.49261083743842,0
31000,울산,202006,3,66.66666666666667,0
36000,세종,202006,3,87.75510204081633,0
41000,경기,202006,3,95.6807780320366,0
41A01,서해안권,202006,3,100.61576354679802,1
41A02,경부1권,202006,3,95.67901234567901,1
41A03,경부2권,202006,3,96.2406015037594,1
41A04,경의권,202006,3,97.4025974025974,1
41A05,경원권,202006,3,83.33333333333334,1
41A06,동부1권,202006,3,96.84873949579831,1
41A07,동부2권,202006,3,95.86466165413535,1
42000,강원,202006,3,86.1904761904762,0
43000,충북,202006,3,79.25170068027211,0
44000,충남,202006,3,83.6734693877551,0
45000,전북,202006,3,87.61904761904762,0
46000,전남,202006,3,103.17460317460318,0
47000,경북,202006,3,74.70238095238096,0
48000,경남,202006,3,68.89400921658985,0
50000,제주,202006,3,71.75324675324674,0
A1000,전국,202006,3,91.09675386069966,0
A2000,수도권,202006,3,96.923474663909,0
A2001,지방권,202006,3,82.00161420500403,0
A3000,6대광역시,202006,3,84.64972527472527,0
A5000,5대광역시,202006,3,82.18641114982579,0
A6000,8개도,202006,3,81.37175324675326,0
A9000,9개도,202006,3,89.76510067114094,0
11000,서울,202006,7,98.04347826086958,0
11A01,강북지역,202006,7,97.54385964912281,1
11A02,강남지역,202006,7,98.85714285714286,1
11A11,도심권,202006,7,99.33333333333333,2
11A12,동북권,202006,7,96.66666666666667,2
11A13,서북권,202006,7,97.22222222222223,2
11A14,서남권,202006,7,100,2
11A15,동남권,202006,7,96.92307692307692,2
26000,부산,202006,7,77.53846153846155,0
26A01,동부산권,202006,7,73.57142857142857,1
26A02,중부산권,202006,7,81.92307692307692,1
26A03,서부산권,202006,7,75.19999999999999,1
27000,대구,202006,7,100.77319587628865,0
28000,인천,202006,7,97.63157894736841,0
29000,광주,202006,7,99.28571428571429,0
30000,대전,202006,7,101.875,0
31000,울산,202006,7,67.43589743589745,0
36000,세종,202006,7,98.4,0
41000,경기,202006,7,96.06965174129354,0
41A01,서해안권,202006,7,102.14285714285714,1
41A02,경부1권,202006,7,92.30769230769232,1
41A03,경부2권,202006,7,98.78787878787878,1
41A04,경의권,202006,7,99.66666666666667,1
41A05,경원권,202006,7,95.55555555555556,1
41A06,동부1권,202006,7,98,1
41A07,동부2권,202006,7,84.44444444444446,1
42000,강원,202006,7,89.8,0
43000,충북,202006,7,98.125,0
44000,충남,202006,7,98.19999999999999,0
45000,전북,202006,7,98.44444444444444,0
46000,전남,202006,7,103.27586206896552,0
47000,경북,202006,7,86.45161290322581,0
48000,경남,202006,7,83.01587301587301,0
50000,제주,202006,7,72.06896551724137,0
A1000,전국,202006,7,92.68520439925294,0
A2000,수도권,202006,7,96.79758308157099,0
A2001,지방권,202006,7,90.53413400758534,0
A3000,6대광역시,202006,7,88.57973421926911,0
A5000,5대광역시,202006,7,86.88362919132149,0
A6000,8개도,202006,7,91.87654320987656,0
A9000,9개도,202006,7,93.26732673267327,0
11000,서울,202005,0,100.88521981300974,0
11A01,강북지역,202005,0,97.90384615384615,1
11A02,강남지역,202005,0,104.07911001236093,1
11A11,도심권,202005,0,100.30864197530863,2
11A12,동북권,202005,0,97.2943722943723,2
11A13,서북권,202005,0,97.45879120879121,2
11A14,서남권,202005,0,101.94709772226304,2
11A15,동남권,202005,0,106.80112570356474,2
26000,부산,202005,0,69.66238706609606,0
26A01,동부산권,202005,0,67.93570219966158,1
26A02,중부산권,202005,0,75.48794489092997,1
26A03,서부산권,202005,0,63.33853354134166,1
27000,대구,202005,0,102.92233787029623,0
28000,인천,202005,0,100.95646437994722,0
29000,광주,202005,0,95.38288288288288,0
30000,대전,202005,0,104.95156081808396,0
31000,울산,202005,0,75.75587905935049,0
36000,세종,202005,0,96.26506024096386,0
41000,경기,202005,0,97.42409671658196,0
41A01,서해안권,202005,0,99.88151658767772,1
41A02,경부1권,202005,0,93.95267309377739,1
41A03,경부2권,202005,0,95.29757531227038,1
41A04,경의권,202005,0,102.84474445515912,1
41A05,경원권,202005,0,90.59945504087193,1
41A06,동부1권,202005,0,101.98675496688742,1
41A07,동부2권,202005,0,92.4757281553398,1
42000,강원,202005,0,83.26745718050066,0
43000,충북,202005,0,87.596048298573,0
44000,충남,202005,0,96.04471195184867,0
45000,전북,202005,0,92.183908045977,0
46000,전남,202005,0,100.88790233074363,0
47000,경북,202005,0,84.19585987261146,0
48000,경남,202005,0,69.42873303167421,0
50000,제주,202005,0,72.40963855421687,0
A1000,전국,202005,0,92.39115094206477,0
A2000,수도권,202005,0,99.07032267399796,0
A2001,지방권,202005,0,86.03305785123968,0
A3000,6대광역시,202005,0,89.46291897598311,0
A5000,5대광역시,202005,0,86.58858462553611,0
A6000,8개도,202005,0,85.08641054332959,0
A9000,9개도,202005,0,90.94765696384283,0
11000,서울,202005,1,104.10014513788099,0
11A01,강북지역,202005,1,101.62002945508101,1
11A02,강남지역,202005,1,106.50929899856939,1
11A11,도심권,202005,1,107.20720720720722,2
11A12,동북권,202005,1,98.0997624703088,2
11A13,서북권,202005,1,107.4829931972789,2
11A14,서남권,202005,1,102.42966751918158,2
11A15,동남권,202005,1,111.6883116883117,2
26000,부산,202005,1,67.58832565284179,0
26A01,동부산권,202005,1,66.23711340206185,1
26A02,중부산권,202005,1,76.95167286245355,1
26A03,서부산권,202005,1,55.58510638297872,1
27000,대구,202005,1,103.4691629955947,0
28000,인천,202005,1,103.7328094302554,0
29000,광주,202005,1,93.0817610062893,0
30000,대전,202005,1,106.80212014134275,0
31000,울산,202005,1,83.60655737704917,0
36000,세종,202005,1,99.47916666666666,0
41000,경기,202005,1,98.68537339814405,0
41A01,서해안권,202005,1,99.38704028021016,1
41A02,경부1권,202005,1,93.48958333333333,1
41A03,경부2권,202005,1,95.75268817204301,1
41A04,경의권,202005,1,105.79268292682927,1
41A05,경원권,202005,1,92.11956521739131,1
41A06,동부1권,202005,1,105.98455598455598,1
41A07,동부2권,202005,1,97.91666666666667,1
42000,강원,202005,1,80.69306930693068,0
43000,충북,202005,1,85.87786259541986,0
44000,충남,202005,1,97.78067885117494,0
45000,전북,202005,1,90.37037037037037,0
46000,전남,202005,1,99.0521327014218,0
47000,경북,202005,1,85.41131105398459,0
48000,경남,202005,1,66.8284789644013,0
50000,제주,202005,1,71.55172413793102,0
A1000,전국,202005,1,93.20642682500873,0
A2000,수도권,202005,1,101.10240963855422,0
A2001,지방권,202005,1,85.82451002478035,0
A3000,6대광역시,202005,1,91.09394062627085,0
A5000,5대광역시,202005,1,87.7948717948718,0
A6000,8개도,202005,1,83.67112411199331,0
A9000,9개도,202005,1,90.96864261168385,0
11000,서울,202005,3,97.40474875759249,0
11A01,강북지역,202005,3,93.93939393939394,1
11A02,강남지역,202005,3,101.288056206089,1
11A11,도심권,202005,3,94.70899470899471,2
11A12,동북권,202005,3,97.52358490566039,2
11A13,서북권,202005,3,89.09883720930232,2
11A14,서남권,202005,3,101.91897654584223,2
11A15,동남권,202005,3,100.51948051948051,2
26000,부산,202005,3,70.16806722689074,0
26A01,동부산권,202005,3,69.9248120300752,1
26A02,중부산권,202005,3,66.99507389162561,1
26A03,서부산권,202005,3,74.99999999999999,1
27000,대구,202005,3,101.70068027210884,0
28000,인천,202005,3,93.18181818181817,0
29000,광주,202005,3,102.67857142857143,0
30000,대전,202005,3,101.9704433497537,0
31000,울산,202005,3,65.47619047619048,0
36000,세종,202005,3,87.75510204081633,0
41000,경기,202005,3,95.28032036613273,0
41A01,서해안권,202005,3,100.49261083743843,1
41A02,경부1권,202005,3,95.47325102880657,1
41A03,경부2권,202005,3,93.04511278195488,1
41A04,경의권,202005,3,96.53679653679654,1
41A05,경원권,202005,3,85.2813852813853,1
41A06,동부1권,202005,3,96.84873949579831,1
41A07,동부2권,202005,3,95.86466165413535,1
42000,강원,202005,3,79.52380952380953,0
43000,충북,202005,3,77.89115646258503,0
44000,충남,202005,3,84.35374149659864,0
45000,전북,202005,3,88.0952380952381,0
46000,전남,202005,3,102.11640211640213,0
47000,경북,202005,3,73.80952380952381,0
48000,경남,202005,3,67.74193548387096,0
50000,제주,202005,3,71.75324675324674,0
A1000,전국,202005,3,90.37825059101655,0
A2000,수도권,202005,3,96.1080941298164,0
A2001,지방권,202005,3,81.4366424535916,0
A3000,6대광역시,202005,3,84.47802197802197,0
A5000,5대광역시,202005,3,82.14285714285714,0
A6000,8개도,202005,3,80.27597402597404,0
A9000,9개도,202005,3,89.07718120805369,0
11000,서울,202005,7,95.32608695652175,0
11A01,강북지역,202005,7,93.50877192982456,1
11A02,강남지역,202005,7,98.28571428571429,1
11A11,도심권,202005,7,94,2
11A12,동북권,202005,7,90.83333333333333,2
11A13,서북권,202005,7,96.66666666666667,2
11A14,서남권,202005,7,98.63636363636363,2
11A15,동남권,202005,7,97.69230769230768,2
26000,부산,202005,7,77.23076923076924,0
26A01,동부산권,202005,7,73.57142857142857,1
26A02,중부산권,202005,7,82.6923076923077,1
26A03,서부산권,202005,7,73.6,1
27000,대구,202005,7,101.28865979381443,0
28000,인천,202005,7,98.68421052631578,0
29000,광주,202005,7,100,0
30000,대전,202005,7,102.1875,0
31000,울산,202005,7,67.17948717948718,0
36000,세종,202005,7,98,0
41000,경기,202005,7,95.4726368159204,0
41A01,서해안권,202005,7,102.14285714285714,1
41A02,경부1권,202005,7,93.84615384615384,1
41A03,경부2권,202005,7,96.36363636363636,1
41A04,경의권,202005,7,99.66666666666667,1
41A05,경원권,202005,7,95.55555555555556,1
41A06,동부1권,202005,7,96.33333333333333,1
41A07,동부2권,202005,7,83.33333333333333,1
42000,강원,202005,7,89,0
43000,충북,202005,7,97.29166666666666,0
44000,충남,202005,7,97.6,0
45000,전북,202005,7,98.44444444444444,0
46000,전남,202005,7,102.75862068965517,0
47000,경북,202005,7,86.7741935483871,0
48000,경남,202005,7,80.7936507936508,0
50000,제주,202005,7,73.79310344827586,0
A1000,전국,202005,7,92.13529777962232,0
A2000,수도권,202005,7,95.80060422960726,0
A2001,지방권,202005,7,90.2180783817952,0
A3000,6대광역시,202005,7,88.82890365448505,0
A5000,5대광역시,202005,7,86.98224852071006,0
A6000,8개도,202005,7,91.35802469135803,0
A9000,9개도,202005,7,92.72277227722772,0
11000,서울,202004,0,102.44678734831908,0
11A01,강북지역,202004,0,99,1
11A02,강남지역,202004,0,106.1392665842604,1
11A11,도심권,202004,0,99.69135802469135,2
11A12,동북권,202004,0,99.35064935064935,2
11A13,서북권,202004,0,97.87087912087912,2
11A14,서남권,202004,0,104.51873622336518,2
11A15,동남권,202004,0,108.20825515947467,2
26000,부산,202004,0,66.95197337137424,0
26A01,동부산권,202004,0,63.45177664974619,1
26A02,중부산권,202004,0,72.21584385763491,1
26A03,서부산권,202004,0,63.02652106084244,1
27000,대구,202004,0,102.44195356285027,0
28000,인천,202004,0,102.14379947229551,0
29000,광주,202004,0,95.66441441441442,0
30000,대전,202004,0,106.78148546824542,0
31000,울산,202004,0,75.92385218365061,0
