region_cd,region_nm,research_date,apt_type,size_gbn,tr_gbn,indices,level_no
26A03,서부산권,202004,1,14,R,98.2229145920522,1
27000,대구,202004,1,14,R,97.4472163502362,0
28000,인천,202004,1,14,R,94.9483250561888,0
29000,광주,202004,1,14,R,98.6538213971852,0
30000,대전,202004,1,14,R,93.3503666890007,0
31000,울산,202004,1,14,R,91.5801166081736,0
36000,세종,202004,1,14,R,81.2622231262256,0
41000,경기,202004,1,14,R,97.5059560766913,0
41A01,서해안권,202004,1,14,R,97.7566522000356,1
41A02,경부1권,202004,1,14,R,97.9188056835449,1
41A03,경부2권,202004,1,14,R,96.8262141521069,1
41A04,경의권,202004,1,14,R,98.6159196669597,1
41A05,경원권,202004,1,14,R,97.0261124622502,1
41A06,동부1권,202004,1,14,R,95.5937798176072,1
41A07,동부2권,202004,1,14,R,99.6231545844438,1
42000,강원,202004,1,14,R,96.30816828223,0
43000,충북,202004,1,14,R,98.1057630588538,0
44000,충남,202004,1,14,R,96.7070570292856,0
45000,전북,202004,1,14,R,99.2773812699521,0
46000,전남,202004,1,14,R,99.2851381920365,0
47000,경북,202004,1,14,R,98.5314002622471,0
48000,경남,202004,1,14,R,97.2047248171684,0
50000,제주,202004,1,14,R,97.6788962426247,0
A1000,전국,202004,1,14,R,97.1462816051563,0
A2000,수도권,202004,1,14,R,97.410999266269,0
A2001,지방권,202004,1,14,R,96.7862706200436,0
A3000,6대광역시,202004,1,14,R,96.3437100898765,0
A5000,5대광역시,202004,1,14,R,96.70394742989,0
A6000,8개도,202004,1,14,R,97.7981164642736,0
A9000,9개도,202004,1,14,R,97.6141226480044,0
11000,서울,202004,1,14,S,95.370050807596,0
11A01,강북지역,202004,1,14,S,96.2917203522034,1
11A02,강남지역,202004,1,14,S,94.7120511748667,1
11A11,도심권,202004,1,14,S,97.6354484533477,2
11A12,동북권,202004,1,14,S,96.1281630368824,2
11A13,서북권,202004,1,14,S,95.9050887653571,2
11A14,서남권,202004,1,14,S,94.0084677883332,2
11A15,동남권,202004,1,14,S,95.3349231661028,2
26000,부산,202004,1,14,S,83.4772905558093,0
26A01,동부산권,202004,1,14,S,80.4448982915896,1
26A02,중부산권,202004,1,14,S,83.0091169231591,1
26A03,서부산권,202004,1,14,S,90.4488048273253,1
27000,대구,202004,1,14,S,85.3224931447415,0
28000,인천,202004,1,14,S,80.4576039930808,0
29000,광주,202004,1,14,S,91.9542004396776,0
30000,대전,202004,1,14,S,78.7423360014917,0
31000,울산,202004,1,14,S,82.4406021696012,0
36000,세종,202004,1,14,S,70.6506229507643,0
41000,경기,202004,1,14,S,84.6874122528749,0
41A01,서해안권,202004,1,14,S,83.433279451646,1
41A02,경부1권,202004,1,14,S,87.2600534636451,1
41A03,경부2권,202004,1,14,S,86.020023483302,1
41A04,경의권,202004,1,14,S,82.3062200728492,1
41A05,경원권,202004,1,14,S,84.0948060748682,1
41A06,동부1권,202004,1,14,S,83.210216119436,1
41A07,동부2권,202004,1,14,S,94.8368831673708,1
42000,강원,202004,1,14,S,92.9307275022494,0
43000,충북,202004,1,14,S,88.3889536524141,0
44000,충남,202004,1,14,S,85.0627336259377,0
45000,전북,202004,1,14,S,87.6534836970752,0
46000,전남,202004,1,14,S,97.0816197474644,0
47000,경북,202004,1,14,S,91.7931912008845,0
48000,경남,202004,1,14,S,90.3788605066804,0
50000,제주,202004,1,14,S,93.0707509986117,0
A1000,전국,202004,1,14,S,87.3180516872614,0
A2000,수도권,202004,1,14,S,88.1641327673163,0
A2001,지방권,202004,1,14,S,86.1767711431774,0
A3000,6대광역시,202004,1,14,S,83.532499215381,0
A5000,5대광역시,202004,1,14,S,84.3377922055481,0
A6000,8개도,202004,1,14,S,89.7463946589417,0
A9000,9개도,202004,1,14,S,86.5280201708848,0
11000,서울,202004,1,15,D,93.2954691493036,0
11A01,강북지역,202004,1,15,D,96.4666418371256,1
11A02,강남지역,202004,1,15,D,92.3138598847449,1
11A11,도심권,202004,1,15,D,96.3414315820654,2
11A12,동북권,202004,1,15,D,97.4880904327855,2
11A13,서북권,202004,1,15,D,95.477339697502,2
11A14,서남권,202004,1,15,D,96.7384752959896,2
11A15,동남권,202004,1,15,D,91.1271811136586,2
26000,부산,202004,1,15,D,93.1552661693378,0
26A01,동부산권,202004,1,15,D,92.58213602848,1
26A02,중부산권,202004,1,15,D,93.8731520497629,1
26A03,서부산권,202004,1,15,D,92.9356966675518,1
27000,대구,202004,1,15,D,93.5321678046858,0
28000,인천,202004,1,15,D,90.1054552489419,0
29000,광주,202004,1,15,D,94.0861236722643,0
30000,대전,202004,1,15,D,86.5160361685763,0
31000,울산,202004,1,15,D,83.3056138729317,0
36000,세종,202004,1,15,D,,0
41000,경기,202004,1,15,D,90.0040721913268,0
41A01,서해안권,202004,1,15,D,95.6796729027457,1
41A02,경부1권,202004,1,15,D,93.8776871696778,1
41A03,경부2권,202004,1,15,D,87.6345267405756,1
41A04,경의권,202004,1,15,D,90.8727511566476,1
41A05,경원권,202004,1,15,D,,1
41A06,동부1권,202004,1,15,D,83.1676879607918,1
41A07,동부2권,202004,1,15,D,,1
42000,강원,202004,1,15,D,,0
43000,충북,202004,1,15,D,88.9584763070407,0
44000,충남,202004,1,15,D,93.2124255954257,0
45000,전북,202004,1,15,D,99.3589019175388,0
46000,전남,202004,1,15,D,98.5365853658537,0
47000,경북,202004,1,15,D,95.2440045421307,0
48000,경남,202004,1,15,D,94.7177809274709,0
50000,제주,202004,1,15,D,,0
A1000,전국,202004,1,15,D,91.927620362533,0
A2000,수도권,202004,1,15,D,91.501997826042,0
A2001,지방권,202004,1,15,D,92.655860561627,0
A3000,6대광역시,202004,1,15,D,91.4731537832792,0
A5000,5대광역시,202004,1,15,D,91.7571075960702,0
A6000,8개도,202004,1,15,D,94.9235096042455,0
A9000,9개도,202004,1,15,D,91.3065139195436,0
11000,서울,202004,1,15,R,97.7605260080368,0
11A01,강북지역,202004,1,15,R,98.4559397965083,1
11A02,강남지역,202004,1,15,R,97.541493642502,1
11A11,도심권,202004,1,15,R,98.1437024054158,2
11A12,동북권,202004,1,15,R,99.1262278871761,2
11A13,서북권,202004,1,15,R,98.2578213278133,2
11A14,서남권,202004,1,15,R,99.2814164392242,2
11A15,동남권,202004,1,15,R,97.0660550953053,2
26000,부산,202004,1,15,R,98.5580113525744,0
26A01,동부산권,202004,1,15,R,98.6512987512955,1
26A02,중부산권,202004,1,15,R,98.9681735593427,1
26A03,서부산권,202004,1,15,R,97.3832219752385,1
27000,대구,202004,1,15,R,96.7883883277197,0
28000,인천,202004,1,15,R,95.1310021688029,0
29000,광주,202004,1,15,R,97.9432189569373,0
30000,대전,202004,1,15,R,96.141253596027,0
31000,울산,202004,1,15,R,93.4535016171431,0
36000,세종,202004,1,15,R,,0
41000,경기,202004,1,15,R,97.1555941385882,0
41A01,서해안권,202004,1,15,R,99.1807073930612,1
41A02,경부1권,202004,1,15,R,97.4723433692938,1
41A03,경부2권,202004,1,15,R,95.9575352259552,1
41A04,경의권,202004,1,15,R,98.6025575987508,1
41A05,경원권,202004,1,15,R,,1
41A06,동부1권,202004,1,15,R,95.4858705554775,1
41A07,동부2권,202004,1,15,R,,1
42000,강원,202004,1,15,R,,0
43000,충북,202004,1,15,R,98.5733590595907,0
44000,충남,202004,1,15,R,99.1555981536984,0
45000,전북,202004,1,15,R,100.439033054973,0
46000,전남,202004,1,15,R,99.9778723902331,0
47000,경북,202004,1,15,R,99.5959027629563,0
48000,경남,202004,1,15,R,98.3068815761215,0
50000,제주,202004,1,15,R,,0
A1000,전국,202004,1,15,R,97.5007884773932,0
A2000,수도권,202004,1,15,R,97.254716896753,0
A2001,지방권,202004,1,15,R,97.9206166198597,0
A3000,6대광역시,202004,1,15,R,97.0304200045024,0
A5000,5대광역시,202004,1,15,R,97.425883882705,0
A6000,8개도,202004,1,15,R,99.1587315318065,0
A9000,9개도,202004,1,15,R,97.6923724786124,0
11000,서울,202004,1,15,S,94.6170344838023,0
11A01,강북지역,202004,1,15,S,96.3685835182991,1
11A02,강남지역,202004,1,15,S,94.0694319882618,1
11A11,도심권,202004,1,15,S,97.622849028985,2
11A12,동북권,202004,1,15,S,95.1971675399882,2
11A13,서북권,202004,1,15,S,95.3509515411815,2
11A14,서남권,202004,1,15,S,95.2895962254994,2
11A15,동남권,202004,1,15,S,93.734995555012,2
26000,부산,202004,1,15,S,85.4342415370931,0
26A01,동부산권,202004,1,15,S,85.5498083712144,1
26A02,중부산권,202004,1,15,S,84.7788196821395,1
26A03,서부산권,202004,1,15,S,86.679372091797,1
27000,대구,202004,1,15,S,88.434181098424,0
28000,인천,202004,1,15,S,84.2818944504341,0
29000,광주,202004,1,15,S,95.51713752769,0
30000,대전,202004,1,15,S,83.6264084117501,0
31000,울산,202004,1,15,S,83.9855022066337,0
36000,세종,202004,1,15,S,,0
41000,경기,202004,1,15,S,84.7877199821924,0
41A01,서해안권,202004,1,15,S,85.3655198589561,1
41A02,경부1권,202004,1,15,S,86.8514529357282,1
41A03,경부2권,202004,1,15,S,84.8708485106079,1
41A04,경의권,202004,1,15,S,85.8041665360044,1
41A05,경원권,202004,1,15,S,,1
41A06,동부1권,202004,1,15,S,77.3939057839697,1
41A07,동부2권,202004,1,15,S,,1
42000,강원,202004,1,15,S,,0
43000,충북,202004,1,15,S,81.2851473573233,0
44000,충남,202004,1,15,S,81.1916633094344,0
45000,전북,202004,1,15,S,97.8937663808425,0
46000,전남,202004,1,15,S,93.5702009250018,0
47000,경북,202004,1,15,S,96.4653841519876,0
48000,경남,202004,1,15,S,97.0439438172034,0
50000,제주,202004,1,15,S,,0
A1000,전국,202004,1,15,S,88.8774219824042,0
A2000,수도권,202004,1,15,S,89.0988141648974,0
A2001,지방권,202004,1,15,S,88.5022487703734,0
A3000,6대광역시,202004,1,15,S,86.5714741885378,0
A5000,5대광역시,202004,1,15,S,87.0501902315937,0
A6000,8개도,202004,1,15,S,92.2096760443481,0
A9000,9개도,202004,1,15,S,86.7305031019011,0
11000,서울,202004,3,30,D,97.2609357320223,0
11A01,강북지역,202004,3,30,D,96.7942003657771,1
11A02,강남지역,202004,3,30,D,97.6468203320613,1
11A11,도심권,202004,3,30,D,97.6215807203372,2
11A12,동북권,202004,3,30,D,96.5501226829642,2
11A13,서북권,202004,3,30,D,96.9233370554202,2
11A14,서남권,202004,3,30,D,98.1024707353756,2
11A15,동남권,202004,3,30,D,97.0653244573223,2
26000,부산,202004,3,30,D,99.6787886184691,0
26A01,동부산권,202004,3,30,D,99.8369548613466,1
26A02,중부산권,202004,3,30,D,99.9847448988214,1
26A03,서부산권,202004,3,30,D,97.9291221924502,1
27000,대구,202004,3,30,D,98.0712568620752,0
28000,인천,202004,3,30,D,97.3009796656568,0
29000,광주,202004,3,30,D,99.295263002012,0
30000,대전,202004,3,30,D,96.2133479320729,0
31000,울산,202004,3,30,D,99.644372412,0
36000,세종,202004,3,30,D,100.495386114056,0
41000,경기,202004,3,30,D,98.111649352807,0
41A01,서해안권,202004,3,30,D,98.3537524744863,1
41A02,경부1권,202004,3,30,D,96.8064311715207,1
41A03,경부2권,202004,3,30,D,97.9812443561829,1
41A04,경의권,202004,3,30,D,99.7293961513641,1
41A05,경원권,202004,3,30,D,99.0923920728582,1
41A06,동부1권,202004,3,30,D,96.0409796968001,1
41A07,동부2권,202004,3,30,D,100.289001797467,1
42000,강원,202004,3,30,D,99.6013321440387,0
43000,충북,202004,3,30,D,99.1938012318544,0
44000,충남,202004,3,30,D,99.0249421130336,0
45000,전북,202004,3,30,D,100.20780148903,0
46000,전남,202004,3,30,D,99.6353456324618,0
47000,경북,202004,3,30,D,100.56273689536,0
48000,경남,202004,3,30,D,100.965303594876,0
50000,제주,202004,3,30,D,100.684778964941,0
A1000,전국,202004,3,30,D,98.0097916438212,0
A2000,수도권,202004,3,30,D,97.5581309912265,0
A2001,지방권,202004,3,30,D,99.5998867083588,0
A3000,6대광역시,202004,3,30,D,98.3302581750821,0
A5000,5대광역시,202004,3,30,D,99.3554098566748,0
A6000,8개도,202004,3,30,D,99.9761628536142,0
A9000,9개도,202004,3,30,D,98.5621717659775,0
11000,서울,202004,3,30,R,99.1977393298491,0
11A01,강북지역,202004,3,30,R,99.0792561407724,1
11A02,강남지역,202004,3,30,R,99.2953758645527,1
11A11,도심권,202004,3,30,R,99.2145129461237,2
11A12,동북권,202004,3,30,R,99.0990928582084,2
11A13,서북권,202004,3,30,R,99.0113683479667,2
11A14,서남권,202004,3,30,R,99.4844849819006,2
11A15,동남권,202004,3,30,R,99.0532775309507,2
26000,부산,202004,3,30,R,99.9945886664363,0
26A01,동부산권,202004,3,30,R,100.221757916539,1
26A02,중부산권,202004,3,30,R,100.0586149244,1
26A03,서부산권,202004,3,30,R,99.2562555685188,1
27000,대구,202004,3,30,R,99.5427448625321,0
28000,인천,202004,3,30,R,98.7447025264569,0
29000,광주,202004,3,30,R,99.7773945687351,0
30000,대전,202004,3,30,R,97.7099905631132,0
31000,울산,202004,3,30,R,99.7127122444619,0
36000,세종,202004,3,30,R,101.036617676016,0
41000,경기,202004,3,30,R,99.4214502397836,0
41A01,서해안권,202004,3,30,R,99.5170089571036,1
41A02,경부1권,202004,3,30,R,98.9329589648618,1
41A03,경부2권,202004,3,30,R,99.5300121642559,1
41A04,경의권,202004,3,30,R,99.9244412610201,1
41A05,경원권,202004,3,30,R,99.9470057386593,1
41A06,동부1권,202004,3,30,R,98.0651866702717,1
41A07,동부2권,202004,3,30,R,100.13064689281,1
42000,강원,202004,3,30,R,99.9590012678683,0
43000,충북,202004,3,30,R,99.8238383046366,0
44000,충남,202004,3,30,R,100.271999264013,0
45000,전북,202004,3,30,R,100.083013421692,0
46000,전남,202004,3,30,R,100.412813330543,0
47000,경북,202004,3,30,R,99.5241790773132,0
48000,경남,202004,3,30,R,101.12840639944,0
50000,제주,202004,3,30,R,100.259263804713,0
A1000,전국,202004,3,30,R,99.3642130815665,0
A2000,수도권,202004,3,30,R,99.1957867358569,0
A2001,지방권,202004,3,30,R,99.9532891542108,0
A3000,6대광역시,202004,3,30,R,99.2745545988623,0
A5000,5대광역시,202004,3,30,R,99.7995798646194,0
A6000,8개도,202004,3,30,R,100.181378451561,0
A9000,9개도,202004,3,30,R,99.6058543148211,0
11000,서울,202004,3,30,S,97.0940521506516,0
11A01,강북지역,202004,3,30,S,96.764796255323,1
11A02,강남지역,202004,3,30,S,97.3659218307477,1
11A11,도심권,202004,3,30,S,98.2085655878051,2
11A12,동북권,202004,3,30,S,96.5091960959755,2
11A13,서북권,202004,3,30,S,96.7378166036075,2
11A14,서남권,202004,3,30,S,97.6691369515378,2
11A15,동남권,202004,3,30,S,96.978278718447,2
26000,부산,202004,3,30,S,95.7388348657618,0
26A01,동부산권,202004,3,30,S,97.2037895439297,1
26A02,중부산권,202004,3,30,S,94.6888268590123,1
26A03,서부산권,202004,3,30,S,98.0355567560414,1
27000,대구,202004,3,30,S,97.0415353332338,0
28000,인천,202004,3,30,S,97.0583232519117,0
29000,광주,202004,3,30,S,99.6810177399956,0
30000,대전,202004,3,30,S,86.7856210350601,0
31000,울산,202004,3,30,S,102.118939036196,0
36000,세종,202004,3,30,S,103.669951114841,0
41000,경기,202004,3,30,S,96.6790046816912,0
41A01,서해안권,202004,3,30,S,97.1084584117241,1
41A02,경부1권,202004,3,30,S,94.808657293255,1
41A03,경부2권,202004,3,30,S,97.8165369076382,1
41A04,경의권,202004,3,30,S,95.8478321358284,1
41A05,경원권,202004,3,30,S,98.2736867861601,1
41A06,동부1권,202004,3,30,S,92.6599191893519,1
41A07,동부2권,202004,3,30,S,99.5860812007813,1
42000,강원,202004,3,30,S,99.5775042096866,0
43000,충북,202004,3,30,S,101.112334337787,0
44000,충남,202004,3,30,S,100.940602235694,0
45000,전북,202004,3,30,S,101.55283178236,0
46000,전남,202004,3,30,S,99.9452953257168,0
47000,경북,202004,3,30,S,100.05295071901,0
48000,경남,202004,3,30,S,100.072509911975,0
50000,제주,202004,3,30,S,100.984182461753,0
A1000,전국,202004,3,30,S,97.1325401748176,0
A2000,수도권,202004,3,30,S,96.9456706370499,0
A2001,지방권,202004,3,30,S,97.7864581143446,0
A3000,6대광역시,202004,3,30,S,96.5196385014326,0
A5000,5대광역시,202004,3,30,S,95.9916152460432,0
A6000,8개도,202004,3,30,S,100.620199489352,0
A9000,9개도,202004,3,30,S,97.6236869010298,0
11000,서울,202004,3,31,D,97.4786691027429,0
11A01,강북지역,202004,3,31,D,96.961834990892,1
11A02,강남지역,202004,3,31,D,98.0090019929138,1
11A11,도심권,202004,3,31,D,98.2185190799312,2
11A12,동북권,202004,3,31,D,96.6119723221332,2
11A13,서북권,202004,3,31,D,97.2488184548665,2
11A14,서남권,202004,3,31,D,98.3711267855211,2
11A15,동남권,202004,3,31,D,97.3445982722683,2
26000,부산,202004,3,31,D,99.866978617038,0
26A01,동부산권,202004,3,31,D,100.041796015708,1
26A02,중부산권,202004,3,31,D,99.94104847551,1
26A03,서부산권,202004,3,31,D,99.417897414334,1
27000,대구,202004,3,31,D,99.1215672581785,0
28000,인천,202004,3,31,D,97.6371763704889,0
29000,광주,202004,3,31,D,99.7510384291719,0
30000,대전,202004,3,31,D,98.6102367733369,0
31000,울산,202004,3,31,D,98.9354053140088,0
36000,세종,202004,3,31,D,97.6023225887884,0
41000,경기,202004,3,31,D,97.8562398802781,0
41A01,서해안권,202004,3,31,D,97.0517749555659,1
41A02,경부1권,202004,3,31,D,97.0897420548568,1
41A03,경부2권,202004,3,31,D,98.0385379721692,1
41A04,경의권,202004,3,31,D,99.6474561744648,1
41A05,경원권,202004,3,31,D,99.3848762139463,1
41A06,동부1권,202004,3,31,D,97.5999851809039,1
41A07,동부2권,202004,3,31,D,100.345465493287,1
42000,강원,202004,3,31,D,99.5076044294306,0
43000,충북,202004,3,31,D,99.0297175946195,0
44000,충남,202004,3,31,D,100.031074018896,0
45000,전북,202004,3,31,D,100.954910734618,0
46000,전남,202004,3,31,D,100.185281453357,0
47000,경북,202004,3,31,D,99.4375067692693,0
48000,경남,202004,3,31,D,100.529516458112,0
50000,제주,202004,3,31,D,100.824343581208,0
A1000,전국,202004,3,31,D,98.1120691591198,0
A2000,수도권,202004,3,31,D,97.6628548826829,0
A2001,지방권,202004,3,31,D,99.6771869997776,0
A3000,6대광역시,202004,3,31,D,98.4793959282796,0
A5000,5대광역시,202004,3,31,D,99.3923497295276,0
A6000,8개도,202004,3,31,D,99.9606012418435,0
A9000,9개도,202004,3,31,D,98.3983833490393,0
11000,서울,202004,3,31,R,99.307724174418,0
11A01,강북지역,202004,3,31,R,99.258811954438,1
11A02,강남지역,202004,3,31,R,99.3576699012546,1
11A11,도심권,202004,3,31,R,99.5978558431628,2
11A12,동북권,202004,3,31,R,99.2627562160049,2
11A13,서북권,202004,3,31,R,99.1550242830979,2
11A14,서남권,202004,3,31,R,99.478375402309,2
11A15,동남권,202004,3,31,R,99.1354267813947,2
26000,부산,202004,3,31,R,100.110433637466,0
26A01,동부산권,202004,3,31,R,100.165063976536,1
26A02,중부산권,202004,3,31,R,100.078622346825,1
26A03,서부산권,202004,3,31,R,100.104662751759,1
27000,대구,202004,3,31,R,99.6486486929649,0
28000,인천,202004,3,31,R,99.3807482498017,0
29000,광주,202004,3,31,R,99.6763010132735,0
30000,대전,202004,3,31,R,99.1323354278628,0
31000,울산,202004,3,31,R,100.051633426867,0
36000,세종,202004,3,31,R,98.216782120733,0
41000,경기,202004,3,31,R,99.3580402035473,0
41A01,서해안권,202004,3,31,R,99.2747653742742,1
41A02,경부1권,202004,3,31,R,98.7030886889482,1
41A03,경부2권,202004,3,31,R,99.5949730511987,1
41A04,경의권,202004,3,31,R,100.205249824906,1
41A05,경원권,202004,3,31,R,99.7959717661106,1
41A06,동부1권,202004,3,31,R,98.9244860255507,1
41A07,동부2권,202004,3,31,R,100.048066633446,1
42000,강원,202004,3,31,R,99.7394931652872,0
43000,충북,202004,3,31,R,99.7678220746689,0
44000,충남,202004,3,31,R,99.7835530647586,0
45000,전북,202004,3,31,R,100.199105290552,0
46000,전남,202004,3,31,R,100.114835476767,0
47000,경북,202004,3,31,R,100.153063961341,0
48000,경남,202004,3,31,R,100.332161856319,0
50000,제주,202004,3,31,R,101.040393835688,0
A1000,전국,202004,3,31,R,99.4775736930088,0
A2000,수도권,202004,3,31,R,99.3400749180139,0
A2001,지방권,202004,3,31,R,99.9532281148547,0
A3000,6대광역시,202004,3,31,R,99.5801427104529,0
A5000,5대광역시,202004,3,31,R,99.7948122137988,0
A6000,8개도,202004,3,31,R,100.115094342638,0
A9000,9개도,202004,3,31,R,99.5540725325082,0
11000,서울,202004,3,31,S,97.1189879060779,0
11A01,강북지역,202004,3,31,S,96.7965326611072,1
11A02,강남지역,202004,3,31,S,97.4492003941629,1
11A11,도심권,202004,3,31,S,98.4191390157503,2
11A12,동북권,202004,3,31,S,96.3979717663286,2
11A13,서북권,202004,3,31,S,97.0702495747846,2
11A14,서남권,202004,3,31,S,97.9513782608374,2
11A15,동남권,202004,3,31,S,96.5297356148373,2
26000,부산,202004,3,31,S,97.2183582884133,0
26A01,동부산권,202004,3,31,S,95.0089992633198,1
26A02,중부산권,202004,3,31,S,97.9203554903492,1
26A03,서부산권,202004,3,31,S,98.9489475033892,1
27000,대구,202004,3,31,S,95.9121336658184,0
28000,인천,202004,3,31,S,98.0339974938505,0
29000,광주,202004,3,31,S,98.9370948941934,0
30000,대전,202004,3,31,S,96.4744225585877,0
31000,울산,202004,3,31,S,98.2760205280111,0
36000,세종,202004,3,31,S,91.579500684443,0
41000,경기,202004,3,31,S,96.2801655323526,0
41A01,서해안권,202004,3,31,S,94.629956964779,1
41A02,경부1권,202004,3,31,S,95.8158484475058,1
41A03,경부2권,202004,3,31,S,97.0132793535212,1
41A04,경의권,202004,3,31,S,98.5081878347944,1
41A05,경원권,202004,3,31,S,98.6217615633751,1
41A06,동부1권,202004,3,31,S,96.0940941013649,1
41A07,동부2권,202004,3,31,S,100.925289464654,1
42000,강원,202004,3,31,S,99.2151277640484,0
43000,충북,202004,3,31,S,99.3445072723514,0
44000,충남,202004,3,31,S,100.908756424364,0
45000,전북,202004,3,31,S,102.716018211185,0
46000,전남,202004,3,31,S,100.123156508012,0
47000,경북,202004,3,31,S,100.480761517085,0
48000,경남,202004,3,31,S,101.007480422222,0
50000,제주,202004,3,31,S,101.044076063393,0
A1000,전국,202004,3,31,S,97.3156468929873,0
A2000,수도권,202004,3,31,S,96.8976798439206,0
A2001,지방권,202004,3,31,S,98.7709713635666,0
A3000,6대광역시,202004,3,31,S,97.5152394162525,0
A5000,5대광역시,202004,3,31,S,96.9609591130495,0
A6000,8개도,202004,3,31,S,100.554287139806,0
A9000,9개도,202004,3,31,S,97.3722452273838,0
11000,서울,202004,3,32,D,97.8580489990326,0
11A01,강북지역,202004,3,32,D,97.4778421683828,1
11A02,강남지역,202004,3,32,D,98.223291705923,1
11A11,도심권,202004,3,32,D,98.1653146488209,2
11A12,동북권,202004,3,32,D,96.9949869781232,2
11A13,서북권,202004,3,32,D,97.8834111338363,2
11A14,서남권,202004,3,32,D,98.6450273473357,2
11A15,동남권,202004,3,32,D,97.4513213768256,2
26000,부산,202004,3,32,D,99.8481101483804,0
26A01,동부산권,202004,3,32,D,99.6584842951397,1
26A02,중부산권,202004,3,32,D,100.044586674424,1
26A03,서부산권,202004,3,32,D,99.78091772603,1
27000,대구,202004,3,32,D,98.8744250154627,0
28000,인천,202004,3,32,D,97.2166267928406,0
29000,광주,202004,3,32,D,98.6736084118645,0
30000,대전,202004,3,32,D,98.7558850116697,0
31000,울산,202004,3,32,D,99.1076951510126,0
36000,세종,202004,3,32,D,97.9421978264618,0
41000,경기,202004,3,32,D,98.4259237745816,0
41A01,서해안권,202004,3,32,D,98.6459221963879,1
41A02,경부1권,202004,3,32,D,97.4334002064988,1
41A03,경부2권,202004,3,32,D,96.9651664372843,1
41A04,경의권,202004,3,32,D,98.7567973232161,1
41A05,경원권,202004,3,32,D,99.8366616249876,1
41A06,동부1권,202004,3,32,D,98.3566228882822,1
41A07,동부2권,202004,3,32,D,100.418525596545,1
42000,강원,202004,3,32,D,98.7010593076975,0
43000,충북,202004,3,32,D,99.4539591897363,0
44000,충남,202004,3,32,D,99.2019215049302,0
45000,전북,202004,3,32,D,99.3614659653289,0
46000,전남,202004,3,32,D,99.2175259482432,0
47000,경북,202004,3,32,D,100.663196284153,0
48000,경남,202004,3,32,D,100.749441716701,0
50000,제주,202004,3,32,D,100.889609049893,0
A1000,전국,202004,3,32,D,98.8143760526959,0
A2000,수도권,202004,3,32,D,98.0686691485575,0
A2001,지방권,202004,3,32,D,99.8060356456483,0
A3000,6대광역시,202004,3,32,D,98.8778485651809,0
A5000,5대광역시,202004,3,32,D,99.3254250735488,0
A6000,8개도,202004,3,32,D,100.153532502712,0
A9000,9개도,202004,3,32,D,99.2638589322858,0
11000,서울,202004,3,32,R,99.4786232250062,0
11A01,강북지역,202004,3,32,R,99.4201349924244,1
11A02,강남지역,202004,3,32,R,99.534628095111,1
11A11,도심권,202004,3,32,R,99.5612125401476,2
11A12,동북권,202004,3,32,R,99.4626387658584,2
11A13,서북권,202004,3,32,R,99.3213479250163,2
11A14,서남권,202004,3,32,R,99.6854296557097,2
11A15,동남권,202004,3,32,R,99.2575035406798,2
26000,부산,202004,3,32,R,100.048666986689,0
26A01,동부산권,202004,3,32,R,99.872557659985,1
26A02,중부산권,202004,3,32,R,100.150724569739,1
26A03,서부산권,202004,3,32,R,100.112581035953,1
27000,대구,202004,3,32,R,99.5058755983133,0
28000,인천,202004,3,32,R,99.2988226933706,0
29000,광주,202004,3,32,R,99.3331488191755,0
30000,대전,202004,3,32,R,99.1944895442999,0
31000,울산,202004,3,32,R,100.863343694582,0
36000,세종,202004,3,32,R,99.1892521095786,0
41000,경기,202004,3,32,R,99.60128647253,0
41A01,서해안권,202004,3,32,R,99.800529034202,1
41A02,경부1권,202004,3,32,R,99.0176165435793,1
41A03,경부2권,202004,3,32,R,99.1652938063542,1
41A04,경의권,202004,3,32,R,100.050095596315,1
41A05,경원권,202004,3,32,R,100.281277640129,1
41A06,동부1권,202004,3,32,R,99.2838795486999,1
41A07,동부2권,202004,3,32,R,100.058888762961,1
42000,강원,202004,3,32,R,99.7624798865155,0
43000,충북,202004,3,32,R,100.045705407094,0
44000,충남,202004,3,32,R,99.6713825734317,0
45000,전북,202004,3,32,R,99.7701033937618,0
46000,전남,202004,3,32,R,99.6371798545362,0
47000,경북,202004,3,32,R,100.470759719685,0
48000,경남,202004,3,32,R,100.852384514661,0
50000,제주,202004,3,32,R,100.67092129187,0
A1000,전국,202004,3,32,R,99.7851893126821,0
A2000,수도권,202004,3,32,R,99.5207814902025,0
A2001,지방권,202004,3,32,R,100.134804634847,0
A3000,6대광역시,202004,3,32,R,99.7661093671578,0
A5000,5대광역시,202004,3,32,R,99.8910370802034,0
A6000,8개도,202004,3,32,R,100.310684996574,0
A9000,9개도,202004,3,32,R,99.9462761147086,0
11000,서울,202004,3,32,S,97.5026927543999,0
11A01,강북지역,202004,3,32,S,97.4070979714771,1
11A02,강남지역,202004,3,32,S,97.594263849071,1
11A11,도심권,202004,3,32,S,98.2683708661914,2
11A12,동북권,202004,3,32,S,96.8834643179882,2
11A13,서북권,202004,3,32,S,97.810919522748,2
11A14,서남권,202004,3,32,S,98.1568160747625,2
11A15,동남권,202004,3,32,S,96.566671368263,2
26000,부산,202004,3,32,S,98.8212056717029,0
26A01,동부산권,202004,3,32,S,97.2590808140616,1
26A02,중부산권,202004,3,32,S,99.4829064460871,1
26A03,서부산권,202004,3,32,S,99.7928425234886,1
27000,대구,202004,3,32,S,97.3466861444796,0
