region_cd,region_nm,research_date,age_gbn,tr_gbn,indices,level_no
43000,충북,20200427,12,D,85.4455535522294,0
A5000,5대광역시,20200427,12,S,84.2780266735148,0
A3000,6대광역시,20200427,12,S,84.4888991065232,0
A6000,8개도,20200427,12,S,88.9334757953141,0
A9000,9개도,20200427,12,S,87.6239720922195,0
11A02,강남지역,20200427,12,S,97.7998677987391,1
11A01,강북지역,20200427,12,S,97.7939324937146,1
42000,강원,20200427,12,S,89.930901631233,0
41000,경기,20200427,12,S,86.8351061388497,0
48000,경남,20200427,12,S,88.2344039902203,0
41A02,경부1권,20200427,12,S,88.5537187908728,1
41A03,경부2권,20200427,12,S,90.9534649753072,1
47000,경북,20200427,12,S,86.0471886977563,0
41A05,경원권,20200427,12,S,93.7888175133536,1
41A04,경의권,20200427,12,S,81.0972113955933,1
29000,광주,20200427,12,S,91.388066107507,0
27000,대구,20200427,12,S,85.3619328909095,0
30000,대전,20200427,12,S,82.8092970394606,0
11A11,도심권,20200427,12,S,98.4591006116704,2
11A15,동남권,20200427,12,S,97.0634179558163,2
41A06,동부1권,20200427,12,S,84.5316597833634,1
41A07,동부2권,20200427,12,S,99.9203644596284,1
26A01,동부산권,20200427,12,S,82.6546642828111,1
11A12,동북권,20200427,12,S,97.6582112848958,2
26000,부산,20200427,12,S,83.6982639311165,0
11A14,서남권,20200427,12,S,98.6306964220997,2
26A03,서부산권,20200427,12,S,82.8015783323834,1
11A13,서북권,20200427,12,S,97.7495665548984,2
11000,서울,20200427,12,S,97.7967394597075,0
41A01,서해안권,20200427,12,S,87.2413272990341,1
36000,세종,20200427,12,S,74.7322123452079,0
A2000,수도권,20200427,12,S,89.0602511583304,0
31000,울산,20200427,12,S,78.3061164412773,0
28000,인천,20200427,12,S,84.9901685869343,0
A1000,전국,20200427,12,S,87.7763405732105,0
46000,전남,20200427,12,S,94.3011957888619,0
45000,전북,20200427,12,S,89.1538202684476,0
50000,제주,20200427,12,S,95.8902753003885,0
26A02,중부산권,20200427,12,S,86.4778829258581,1
A2001,지방권,20200427,12,S,86.1520831044271,0
44000,충남,20200427,12,S,89.6053131843816,0
43000,충북,20200427,12,S,82.0890880157113,0
A5000,5대광역시,20200427,13,D,87.827123465977,0
A3000,6대광역시,20200427,13,D,86.9012357264837,0
A6000,8개도,20200427,13,D,91.0935850137062,0
A9000,9개도,20200427,13,D,90.0395147900873,0
11A02,강남지역,20200427,13,D,94.3037154999927,1
11A01,강북지역,20200427,13,D,96.0899895455347,1
42000,강원,20200427,13,D,96.7867253463829,0
41000,경기,20200427,13,D,89.1191930015633,0
48000,경남,20200427,13,D,89.0972832335734,0
41A02,경부1권,20200427,13,D,93.8777672214899,1
41A03,경부2권,20200427,13,D,86.7874462764777,1
47000,경북,20200427,13,D,96.2191360601474,0
41A05,경원권,20200427,13,D,91.0946699310281,1
41A04,경의권,20200427,13,D,90.2484052646772,1
29000,광주,20200427,13,D,93.9940262077483,0
27000,대구,20200427,13,D,90.0260663039134,0
30000,대전,20200427,13,D,85.4253498357522,0
11A11,도심권,20200427,13,D,97.4771335085345,2
11A15,동남권,20200427,13,D,92.8302361292349,2
41A06,동부1권,20200427,13,D,87.636636315195,1
41A07,동부2권,20200427,13,D,97.1206343087516,1
26A01,동부산권,20200427,13,D,89.5717263675178,1
11A12,동북권,20200427,13,D,95.8330819607888,2
26000,부산,20200427,13,D,88.7334776518905,0
11A14,서남권,20200427,13,D,95.9735640440538,2
26A03,서부산권,20200427,13,D,86.8304891544336,1
11A13,서북권,20200427,13,D,96.1784294481901,2
11000,서울,20200427,13,D,95.0190130502895,0
41A01,서해안권,20200427,13,D,89.0466802768881,1
36000,세종,20200427,13,D,64.7404448550763,0
A2000,수도권,20200427,13,D,90.4382167441881,0
31000,울산,20200427,13,D,77.5986709292546,0
28000,인천,20200427,13,D,83.3670652984291,0
A1000,전국,20200427,13,D,89.8967613531467,0
46000,전남,20200427,13,D,98.6328257609609,0
45000,전북,20200427,13,D,94.8898142503209,0
50000,제주,20200427,13,D,98.4934704374907,0
26A02,중부산권,20200427,13,D,89.0681319807412,1
A2001,지방권,20200427,13,D,89.3168647770729,0
44000,충남,20200427,13,D,83.4418641008419,0
43000,충북,20200427,13,D,89.6789789423067,0
A5000,5대광역시,20200427,13,S,86.9797437432824,0
A3000,6대광역시,20200427,13,S,86.0945807219252,0
A6000,8개도,20200427,13,S,91.1934642038981,0
A9000,9개도,20200427,13,S,88.1092084070696,0
11A02,강남지역,20200427,13,S,96.9923862784311,1
11A01,강북지역,20200427,13,S,97.6420450285657,1
42000,강원,20200427,13,S,96.5037640595841,0
41000,경기,20200427,13,S,85.4734332974842,0
48000,경남,20200427,13,S,90.6817997581854,0
41A02,경부1권,20200427,13,S,88.0184451458508,1
41A03,경부2권,20200427,13,S,85.9535970953995,1
47000,경북,20200427,13,S,94.1105548264976,0
41A05,경원권,20200427,13,S,85.7390418759586,1
41A04,경의권,20200427,13,S,81.0005200660973,1
29000,광주,20200427,13,S,94.0684302910043,0
27000,대구,20200427,13,S,86.6335142856701,0
30000,대전,20200427,13,S,82.599741771181,0
11A11,도심권,20200427,13,S,98.2901156787746,2
11A15,동남권,20200427,13,S,96.5029833512205,2
41A06,동부1권,20200427,13,S,83.9062602339535,1
41A07,동부2권,20200427,13,S,96.7400222897111,1
26A01,동부산권,20200427,13,S,85.1895554346703,1
11A12,동북권,20200427,13,S,97.7067283776842,2
26000,부산,20200427,13,S,87.0958974058989,0
11A14,서남권,20200427,13,S,97.5407772070995,2
26A03,서부산권,20200427,13,S,88.9846608890717,1
11A13,서북권,20200427,13,S,97.2220941109292,2
11000,서울,20200427,13,S,97.2534800803152,0
41A01,서해안권,20200427,13,S,86.2719613071835,1
36000,세종,20200427,13,S,64.5211799840517,0
A2000,수도권,20200427,13,S,89.0685651902694,0
31000,울산,20200427,13,S,84.7997356578545,0
28000,인천,20200427,13,S,82.7128049681134,0
A1000,전국,20200427,13,S,89.0105074853512,0
46000,전남,20200427,13,S,98.4627223104515,0
45000,전북,20200427,13,S,94.2698086502762,0
50000,제주,20200427,13,S,99.5203729499561,0
26A02,중부산권,20200427,13,S,87.7495660872072,1
A2001,지방권,20200427,13,S,88.9479811894132,0
44000,충남,20200427,13,S,84.4321991667814,0
43000,충북,20200427,13,S,87.8445675337255,0
A5000,5대광역시,20200427,14,D,88.6488038165461,0
A3000,6대광역시,20200427,14,D,88.071128985411,0
A6000,8개도,20200427,14,D,93.8436947938112,0
A9000,9개도,20200427,14,D,90.5642197809291,0
11A02,강남지역,20200427,14,D,94.8482011020935,1
11A01,강북지역,20200427,14,D,95.4602318083046,1
42000,강원,20200427,14,D,92.4810633228751,0
41000,경기,20200427,14,D,88.229895694694,0
48000,경남,20200427,14,D,97.0756768072816,0
41A02,경부1권,20200427,14,D,89.0526326647962,1
41A03,경부2권,20200427,14,D,87.4303281753027,1
47000,경북,20200427,14,D,94.0336409221562,0
41A05,경원권,20200427,14,D,86.980764632119,1
41A04,경의권,20200427,14,D,89.4411357510029,1
29000,광주,20200427,14,D,96.041052102746,0
27000,대구,20200427,14,D,91.411009519921,0
30000,대전,20200427,14,D,84.2094439797426,0
11A11,도심권,20200427,14,D,95.4859390505808,2
11A15,동남권,20200427,14,D,93.7222544424868,2
41A06,동부1권,20200427,14,D,87.5252497897239,1
41A07,동부2권,20200427,14,D,94.3657828344265,1
26A01,동부산권,20200427,14,D,90.4275758879712,1
11A12,동북권,20200427,14,D,95.7578317154817,2
26000,부산,20200427,14,D,89.0012967021613,0
11A14,서남권,20200427,14,D,95.3636484783174,2
26A03,서부산권,20200427,14,D,90.4318171273354,1
11A13,서북권,20200427,14,D,94.4448531725275,2
11000,서울,20200427,14,D,95.1547275616762,0
41A01,서해안권,20200427,14,D,88.5464521065794,1
36000,세종,20200427,14,D,58.6095271213849,0
A2000,수도권,20200427,14,D,90.5795656608648,0
31000,울산,20200427,14,D,75.0188890550986,0
28000,인천,20200427,14,D,84.4189701919476,0
A1000,전국,20200427,14,D,90.7982157644436,0
46000,전남,20200427,14,D,96.0992979153843,0
45000,전북,20200427,14,D,96.488133295196,0
50000,제주,20200427,14,D,79.4024766200828,0
26A02,중부산권,20200427,14,D,87.0663209444753,1
A2001,지방권,20200427,14,D,91.0750778316119,0
44000,충남,20200427,14,D,90.9528720303312,0
43000,충북,20200427,14,D,89.5196306111256,0
A5000,5대광역시,20200427,14,S,88.6544075886499,0
A3000,6대광역시,20200427,14,S,88.3298960104038,0
A6000,8개도,20200427,14,S,94.13954858409,0
A9000,9개도,20200427,14,S,88.6574527296967,0
11A02,강남지역,20200427,14,S,96.9264019311851,1
11A01,강북지역,20200427,14,S,97.5194105987263,1
42000,강원,20200427,14,S,93.5482510271001,0
41000,경기,20200427,14,S,84.8372546048336,0
48000,경남,20200427,14,S,95.9798233570051,0
41A02,경부1권,20200427,14,S,82.0723443380872,1
41A03,경부2권,20200427,14,S,86.527322214512,1
47000,경북,20200427,14,S,92.4917728329597,0
41A05,경원권,20200427,14,S,83.3176666373686,1
41A04,경의권,20200427,14,S,84.9601429492982,1
29000,광주,20200427,14,S,96.1207205848944,0
27000,대구,20200427,14,S,90.0915447559396,0
30000,대전,20200427,14,S,84.8474451822078,0
11A11,도심권,20200427,14,S,98.1704718557025,2
11A15,동남권,20200427,14,S,97.3823615558427,2
41A06,동부1권,20200427,14,S,81.5592270289046,1
41A07,동부2권,20200427,14,S,92.7721589021622,1
26A01,동부산권,20200427,14,S,82.6863609730441,1
11A12,동북권,20200427,14,S,97.4114797396016,2
26000,부산,20200427,14,S,86.2687137169539,0
11A14,서남권,20200427,14,S,96.7201761491266,2
26A03,서부산권,20200427,14,S,94.306723406502,1
11A13,서북권,20200427,14,S,97.5051892852853,2
11000,서울,20200427,14,S,97.2234261340699,0
41A01,서해안권,20200427,14,S,85.7070586824902,1
36000,세종,20200427,14,S,57.5420498478106,0
A2000,수도권,20200427,14,S,89.4534386656246,0
31000,울산,20200427,14,S,85.3419661160631,0
28000,인천,20200427,14,S,86.2562424433529,0
A1000,전국,20200427,14,S,90.2283045547212,0
46000,전남,20200427,14,S,97.4196911108994,0
45000,전북,20200427,14,S,100.155652001202,0
50000,제주,20200427,14,S,77.1221939343344,0
26A02,중부산권,20200427,14,S,82.9969405504766,1
A2001,지방권,20200427,14,S,91.2163895659217,0
44000,충남,20200427,14,S,90.8489420872259,0
43000,충북,20200427,14,S,92.2403612827054,0
A5000,5대광역시,20200427,15,D,89.9547164859845,0
A3000,6대광역시,20200427,15,D,89.6179254765997,0
A6000,8개도,20200427,15,D,95.924939823833,0
A9000,9개도,20200427,15,D,92.9383180068,0
11A02,강남지역,20200427,15,D,94.2896922243426,1
11A01,강북지역,20200427,15,D,94.0688904898577,1
42000,강원,20200427,15,D,92.5836355404225,0
41000,경기,20200427,15,D,89.3371824498896,0
48000,경남,20200427,15,D,97.1786178343118,0
41A02,경부1권,20200427,15,D,91.9283998970671,1
41A03,경부2권,20200427,15,D,88.8050157769044,1
47000,경북,20200427,15,D,97.137806801488,0
41A05,경원권,20200427,15,D,87.6090924484113,1
41A04,경의권,20200427,15,D,87.3513248024788,1
29000,광주,20200427,15,D,96.815119166055,0
27000,대구,20200427,15,D,90.6837848348015,0
30000,대전,20200427,15,D,82.5771982219255,0
11A11,도심권,20200427,15,D,94.0669478690398,2
11A15,동남권,20200427,15,D,92.6495261507289,2
41A06,동부1권,20200427,15,D,83.2986784213471,1
41A07,동부2권,20200427,15,D,96.7145777338825,1
26A01,동부산권,20200427,15,D,87.9117337607674,1
11A12,동북권,20200427,15,D,93.9680292412145,2
26000,부산,20200427,15,D,91.0808620305326,0
11A14,서남권,20200427,15,D,95.9854790167911,2
26A03,서부산권,20200427,15,D,92.5852939216704,1
11A13,서북권,20200427,15,D,94.7206606493941,2
11000,서울,20200427,15,D,94.1896802419392,0
41A01,서해안권,20200427,15,D,89.9827419775171,1
36000,세종,20200427,15,D,65.8687130558491,0
A2000,수도권,20200427,15,D,90.8605833090191,0
31000,울산,20200427,15,D,85.7566988259479,0
28000,인천,20200427,15,D,88.3960075342637,0
A1000,전국,20200427,15,D,91.9988265828226,0
46000,전남,20200427,15,D,96.7850595152072,0
45000,전북,20200427,15,D,97.5550511718681,0
50000,제주,20200427,15,D,94.4075834770157,0
26A02,중부산권,20200427,15,D,92.6492673061246,1
A2001,지방권,20200427,15,D,92.9725515776321,0
44000,충남,20200427,15,D,93.5577607478869,0
43000,충북,20200427,15,D,94.4340081703518,0
A5000,5대광역시,20200427,15,S,86.8567546757124,0
A3000,6대광역시,20200427,15,S,86.803705958414,0
A6000,8개도,20200427,15,S,95.0644681289956,0
A9000,9개도,20200427,15,S,90.0450071200071,0
11A02,강남지역,20200427,15,S,96.0002587329653,1
11A01,강북지역,20200427,15,S,95.9355093245314,1
42000,강원,20200427,15,S,92.9179725614673,0
41000,경기,20200427,15,S,84.1444987670637,0
48000,경남,20200427,15,S,95.6620413944954,0
41A02,경부1권,20200427,15,S,83.983164510386,1
41A03,경부2권,20200427,15,S,86.0775123345804,1
47000,경북,20200427,15,S,95.2688439387647,0
41A05,경원권,20200427,15,S,83.8439882034485,1
41A04,경의권,20200427,15,S,82.8017000329621,1
29000,광주,20200427,15,S,95.8253248978243,0
27000,대구,20200427,15,S,84.7094290168037,0
30000,대전,20200427,15,S,81.804224490339,0
11A11,도심권,20200427,15,S,97.6240038944525,2
11A15,동남권,20200427,15,S,95.726573298785,2
41A06,동부1권,20200427,15,S,81.2802715465056,1
41A07,동부2권,20200427,15,S,99.904649655392,1
26A01,동부산권,20200427,15,S,81.2441113646265,1
11A12,동북권,20200427,15,S,95.706875232634,2
26000,부산,20200427,15,S,84.4102977335495,0
11A14,서남권,20200427,15,S,96.2790655868296,2
26A03,서부산권,20200427,15,S,87.8120691169655,1
11A13,서북권,20200427,15,S,96.4892315253749,2
11000,서울,20200427,15,S,95.9709439304638,0
41A01,서해안권,20200427,15,S,83.8345091275224,1
36000,세종,20200427,15,S,60.623415213267,0
A2000,수도권,20200427,15,S,88.4996555894539,0
31000,울산,20200427,15,S,92.3868826122792,0
28000,인천,20200427,15,S,86.6098269463027,0
A1000,전국,20200427,15,S,89.8437295355058,0
46000,전남,20200427,15,S,97.4479288066374,0
45000,전북,20200427,15,S,97.0955861955391,0
50000,제주,20200427,15,S,91.4624144064818,0
26A02,중부산권,20200427,15,S,84.2388240187788,1
A2001,지방권,20200427,15,S,90.9963213444948,0
44000,충남,20200427,15,S,92.6431453208613,0
43000,충북,20200427,15,S,94.0419443533622,0
A5000,5대광역시,20200420,11,D,85.0230141512561,0
A3000,6대광역시,20200420,11,D,84.5690360247208,0
A6000,8개도,20200420,11,D,84.0315267766357,0
A9000,9개도,20200420,11,D,85.223351374887,0
11A02,강남지역,20200420,11,D,94.6498299333257,1
11A01,강북지역,20200420,11,D,95.5886650378717,1
42000,강원,20200420,11,D,80.8670534056741,0
41000,경기,20200420,11,D,86.4278866887427,0
48000,경남,20200420,11,D,85.4781898301421,0
41A02,경부1권,20200420,11,D,91.6052179093103,1
41A03,경부2권,20200420,11,D,87.195745568775,1
47000,경북,20200420,11,D,84.1093136904235,0
41A05,경원권,20200420,11,D,89.1156832555318,1
41A04,경의권,20200420,11,D,89.6358265876938,1
29000,광주,20200420,11,D,90.7275391266557,0
27000,대구,20200420,11,D,88.195073743771,0
30000,대전,20200420,11,D,77.7648107817605,0
11A11,도심권,20200420,11,D,98.2944418722459,2
11A15,동남권,20200420,11,D,92.5011849878967,2
41A06,동부1권,20200420,11,D,82.7467089907188,1
41A07,동부2권,20200420,11,D,88.1073643021976,1
26A01,동부산권,20200420,11,D,85.4870031698815,1
11A12,동북권,20200420,11,D,95.8532352038034,2
26000,부산,20200420,11,D,87.4083753703401,0
11A14,서남권,20200420,11,D,97.225531198262,2
26A03,서부산권,20200420,11,D,88.1140629389467,1
11A13,서북권,20200420,11,D,94.2534894749822,2
11000,서울,20200420,11,D,95.0523468378697,0
41A01,서해안권,20200420,11,D,85.3213106012601,1
36000,세종,20200420,11,D,59.8570303287721,0
A2000,수도권,20200420,11,D,87.5945610004028,0
31000,울산,20200420,11,D,74.2882819530056,0
28000,인천,20200420,11,D,82.8991556755039,0
A1000,전국,20200420,11,D,84.6039716619027,0
46000,전남,20200420,11,D,94.423218664216,0
45000,전북,20200420,11,D,88.0713232464301,0
50000,제주,20200420,11,D,95.4824727602023,0
26A02,중부산권,20200420,11,D,88.5137068704325,1
A2001,지방권,20200420,11,D,82.2423816862429,0
44000,충남,20200420,11,D,76.9697641379331,0
43000,충북,20200420,11,D,81.111373883715,0
A5000,5대광역시,20200420,11,S,86.9780191510362,0
A3000,6대광역시,20200420,11,S,86.8148073638989,0
A6000,8개도,20200420,11,S,85.953520412198,0
A9000,9개도,20200420,11,S,85.1521485510207,0
11A02,강남지역,20200420,11,S,98.289103517414,1
11A01,강북지역,20200420,11,S,97.8984177387356,1
42000,강원,20200420,11,S,84.9985374089725,0
41000,경기,20200420,11,S,84.3609701485507,0
48000,경남,20200420,11,S,85.3735244376825,0
41A02,경부1권,20200420,11,S,88.3502769351635,1
41A03,경부2권,20200420,11,S,89.5406868136644,1
47000,경북,20200420,11,S,86.4690552964497,0
41A05,경원권,20200420,11,S,83.6044677901604,1
41A04,경의권,20200420,11,S,77.988151846966,1
29000,광주,20200420,11,S,91.6101782480828,0
27000,대구,20200420,11,S,90.4548429876296,0
30000,대전,20200420,11,S,81.7645689722897,0
11A11,도심권,20200420,11,S,99.2137888110391,2
11A15,동남권,20200420,11,S,97.9485770752495,2
41A06,동부1권,20200420,11,S,84.0998105348552,1
41A07,동부2권,20200420,11,S,89.6063347222187,1
26A01,동부산권,20200420,11,S,83.8449731233589,1
11A12,동북권,20200420,11,S,97.4573313639638,2
26000,부산,20200420,11,S,86.6277727804586,0
11A14,서남권,20200420,11,S,98.6887689052197,2
26A03,서부산권,20200420,11,S,87.6508945717784,1
11A13,서북권,20200420,11,S,98.1522375099806,2
11000,서울,20200420,11,S,98.1209374400157,0
41A01,서해안권,20200420,11,S,84.4253472456108,1
36000,세종,20200420,11,S,78.6368926076031,0
A2000,수도권,20200420,11,S,87.0991981802946,0
31000,울산,20200420,11,S,81.5079981436157,0
28000,인천,20200420,11,S,86.2095192585433,0
A1000,전국,20200420,11,S,86.3509132982026,0
46000,전남,20200420,11,S,96.9426827825847,0
45000,전북,20200420,11,S,88.7566150147719,0
50000,제주,20200420,11,S,97.6922659616063,0
26A02,중부산권,20200420,11,S,88.2473973407663,1
A2001,지방권,20200420,11,S,85.7458347780446,0
44000,충남,20200420,11,S,82.4063904006063,0
43000,충북,20200420,11,S,80.5824843855554,0
A5000,5대광역시,20200420,12,D,83.6866561804619,0
A3000,6대광역시,20200420,12,D,84.0245125807378,0
A6000,8개도,20200420,12,D,89.124402910413,0
A9000,9개도,20200420,12,D,89.6613798807387,0
11A02,강남지역,20200420,12,D,94.6655582246644,1
11A01,강북지역,20200420,12,D,95.318728529496,1
42000,강원,20200420,12,D,87.2518194575111,0
41000,경기,20200420,12,D,89.9903366431762,0
48000,경남,20200420,12,D,87.895173172983,0
41A02,경부1권,20200420,12,D,92.2836204258769,1
41A03,경부2권,20200420,12,D,89.3317405244128,1
47000,경북,20200420,12,D,89.7154609838113,0
41A05,경원권,20200420,12,D,87.228356541637,1
41A04,경의권,20200420,12,D,90.4246873872891,1
29000,광주,20200420,12,D,90.4661506128306,0
27000,대구,20200420,12,D,88.5261667200789,0
30000,대전,20200420,12,D,78.1639927986413,0
11A11,도심권,20200420,12,D,96.6810191659649,2
11A15,동남권,20200420,12,D,92.9658687290157,2
41A06,동부1권,20200420,12,D,90.0520139934093,1
41A07,동부2권,20200420,12,D,100.472252725407,1
26A01,동부산권,20200420,12,D,82.5073171801678,1
11A12,동북권,20200420,12,D,95.2915957533266,2
26000,부산,20200420,12,D,84.2012955219865,0
11A14,서남권,20200420,12,D,96.6046487883702,2
26A03,서부산권,20200420,12,D,82.3551577475254,1
11A13,서북권,20200420,12,D,94.8978309215536,2
11000,서울,20200420,12,D,95.0092619218962,0
41A01,서해안권,20200420,12,D,88.1090784989627,1
36000,세종,20200420,12,D,63.680063686138,0
A2000,수도권,20200420,12,D,90.2773875876371,0
31000,울산,20200420,12,D,73.7232676074543,0
28000,인천,20200420,12,D,84.8297114534889,0
A1000,전국,20200420,12,D,88.2056995924797,0
46000,전남,20200420,12,D,91.9715569952767,0
45000,전북,20200420,12,D,86.0313110863312,0
50000,제주,20200420,12,D,95.2656284465631,0
26A02,중부산권,20200420,12,D,89.209353006009,1
A2001,지방권,20200420,12,D,85.6107315914176,0
44000,충남,20200420,12,D,90.4041490350618,0
43000,충북,20200420,12,D,85.2232600532643,0
A5000,5대광역시,20200420,12,S,84.2660226088449,0
A3000,6대광역시,20200420,12,S,84.3989234077296,0
A6000,8개도,20200420,12,S,88.9962784251306,0
A9000,9개도,20200420,12,S,87.5959097085997,0
11A02,강남지역,20200420,12,S,98.0100510674928,1
11A01,강북지역,20200420,12,S,97.8115697667449,1
42000,강원,20200420,12,S,89.6901411899313,0
41000,경기,20200420,12,S,86.7530023962827,0
48000,경남,20200420,12,S,88.3388211997682,0
41A02,경부1권,20200420,12,S,88.4478724381658,1
41A03,경부2권,20200420,12,S,90.9834847211495,1
47000,경북,20200420,12,S,86.0054173248223,0
41A05,경원권,20200420,12,S,93.8373540514423,1
41A04,경의권,20200420,12,S,80.9977296082158,1
29000,광주,20200420,12,S,91.429206139631,0
27000,대구,20200420,12,S,85.3816608760385,0
30000,대전,20200420,12,S,82.6958481208216,0
11A11,도심권,20200420,12,S,98.5371028196154,2
11A15,동남권,20200420,12,S,97.2294393899254,2
41A06,동부1권,20200420,12,S,84.4101930919101,1
41A07,동부2권,20200420,12,S,99.9782286835925,1
26A01,동부산권,20200420,12,S,82.6546642828111,1
11A12,동북권,20200420,12,S,97.6767175019232,2
26000,부산,20200420,12,S,83.7075091226816,0
11A14,서남권,20200420,12,S,98.8911097311255,2
26A03,서부산권,20200420,12,S,82.8349277577875,1
11A13,서북권,20200420,12,S,97.7457768891607,2
11000,서울,20200420,12,S,97.9053882879578,0
41A01,서해안권,20200420,12,S,87.0640984707195,1
36000,세종,20200420,12,S,75.0486578656464,0
A2000,수도권,20200420,12,S,88.9857679495688,0
31000,울산,20200420,12,S,78.2550820726942,0
28000,인천,20200420,12,S,84.7143540067292,0
A1000,전국,20200420,12,S,87.7483640271446,0
46000,전남,20200420,12,S,94.2154969350527,0
45000,전북,20200420,12,S,89.1112830774943,0
50000,제주,20200420,12,S,95.9513468121865,0
26A02,중부산권,20200420,12,S,86.4778829258581,1
A2001,지방권,20200420,12,S,86.1820150831485,0
44000,충남,20200420,12,S,90.0162100930229,0
43000,충북,20200420,12,S,81.8404581405469,0
A5000,5대광역시,20200420,13,D,87.8181375820162,0
A3000,6대광역시,20200420,13,D,86.8615477735361,0
A6000,8개도,20200420,13,D,91.0455783274635,0
A9000,9개도,20200420,13,D,89.9792562116719,0
11A02,강남지역,20200420,13,D,94.2984168794811,1
11A01,강북지역,20200420,13,D,96.0522994440321,1
42000,강원,20200420,13,D,96.7466787617358,0
41000,경기,20200420,13,D,89.0483619039364,0
48000,경남,20200420,13,D,89.0630111679346,0
41A02,경부1권,20200420,13,D,93.9601327468211,1
41A03,경부2권,20200420,13,D,86.748335040267,1
47000,경북,20200420,13,D,96.209122595238,0
41A05,경원권,20200420,13,D,91.0107946525358,1
41A04,경의권,20200420,13,D,90.2346816319694,1
29000,광주,20200420,13,D,93.9940262077483,0
27000,대구,20200420,13,D,90.1162995838402,0
30000,대전,20200420,13,D,85.4253498357522,0
11A11,도심권,20200420,13,D,97.4573864144143,2
11A15,동남권,20200420,13,D,92.820340798585,2
41A06,동부1권,20200420,13,D,87.5047725999236,1
41A07,동부2권,20200420,13,D,97.1206343087516,1
26A01,동부산권,20200420,13,D,89.5717263675178,1
11A12,동북권,20200420,13,D,95.8090841042549,2
26000,부산,20200420,13,D,88.7334776518905,0
11A14,서남권,20200420,13,D,95.9735640440538,2
26A03,서부산권,20200420,13,D,86.8304891544336,1
11A13,서북권,20200420,13,D,96.0993576435754,2
11000,서울,20200420,13,D,95.0008143622933,0
41A01,서해안권,20200420,13,D,88.9249287310555,1
36000,세종,20200420,13,D,64.7404448550763,0
A2000,수도권,20200420,13,D,90.3744778277989,0
31000,울산,20200420,13,D,77.3847959332441,0
28000,인천,20200420,13,D,83.2133501745009,0
A1000,전국,20200420,13,D,89.8500988348114,0
46000,전남,20200420,13,D,98.6445565604837,0
45000,전북,20200420,13,D,94.7400795227607,0
50000,제주,20200420,13,D,98.4934704374907,0
26A02,중부산권,20200420,13,D,89.0681319807412,1
A2001,지방권,20200420,13,D,89.2883825964121,0
44000,충남,20200420,13,D,83.3877963372304,0
43000,충북,20200420,13,D,89.5849404146236,0
A5000,5대광역시,20200420,13,S,86.9593208906545,0
A3000,6대광역시,20200420,13,S,86.0372957707669,0
A6000,8개도,20200420,13,S,91.1687138297149,0
A9000,9개도,20200420,13,S,88.027944389605,0
11A02,강남지역,20200420,13,S,97.1030905375243,1
11A01,강북지역,20200420,13,S,97.6482794817969,1
42000,강원,20200420,13,S,96.4639265851773,0
41000,경기,20200420,13,S,85.3455195000192,0
48000,경남,20200420,13,S,90.654024892168,0
41A02,경부1권,20200420,13,S,87.8980068600944,1
41A03,경부2권,20200420,13,S,85.7770465281168,1
47000,경북,20200420,13,S,94.1557452554518,0
41A05,경원권,20200420,13,S,85.7388460350435,1
41A04,경의권,20200420,13,S,81.0008148069269,1
29000,광주,20200420,13,S,94.1002713490313,0
27000,대구,20200420,13,S,86.5921258113278,0
30000,대전,20200420,13,S,82.599741771181,0
11A11,도심권,20200420,13,S,98.2901156787746,2
11A15,동남권,20200420,13,S,96.7139160053027,2
41A06,동부1권,20200420,13,S,83.7896590563516,1
41A07,동부2권,20200420,13,S,96.9151655712544,1
26A01,동부산권,20200420,13,S,85.1543039720005,1
11A12,동북권,20200420,13,S,97.7106706259958,2
26000,부산,20200420,13,S,87.107011371591,0
11A14,서남권,20200420,13,S,97.5386919842935,2
26A03,서부산권,20200420,13,S,89.0443614558763,1
11A13,서북권,20200420,13,S,97.2364969244942,2
11000,서울,20200420,13,S,97.3222691553971,0
41A01,서해안권,20200420,13,S,86.0801552353775,1
36000,세종,20200420,13,S,64.4315732401308,0
A2000,수도권,20200420,13,S,88.9948622954094,0
31000,울산,20200420,13,S,84.646055970645,0
28000,인천,20200420,13,S,82.5183980439744,0
A1000,전국,20200420,13,S,88.9611376144151,0
46000,전남,20200420,13,S,98.5178267682988,0
45000,전북,20200420,13,S,94.2698086502762,0
50000,제주,20200420,13,S,99.5203729499561,0
26A02,중부산권,20200420,13,S,87.7759397839855,1
A2001,지방권,20200420,13,S,88.9248069060516,0
44000,충남,20200420,13,S,84.3751029098613,0
43000,충북,20200420,13,S,87.741084262235,0
A5000,5대광역시,20200420,14,D,88.6366023173577,0
A3000,6대광역시,20200420,14,D,88.0505320143926,0
A6000,8개도,20200420,14,D,93.7914610320591,0
A9000,9개도,20200420,14,D,90.4986498866293,0
11A02,강남지역,20200420,14,D,94.8210499469449,1
11A01,강북지역,20200420,14,D,95.4740095788143,1
42000,강원,20200420,14,D,92.4559371990646,0
41000,경기,20200420,14,D,88.1551741148127,0
48000,경남,20200420,14,D,97.0116458812752,0
41A02,경부1권,20200420,14,D,88.8793496868758,1
41A03,경부2권,20200420,14,D,87.2909536625276,1
47000,경북,20200420,14,D,94.0506003198775,0
41A05,경원권,20200420,14,D,87.0083220392871,1
41A04,경의권,20200420,14,D,89.4678329068782,1
29000,광주,20200420,14,D,96.0573237680004,0
