region_cd,region_nm,research_date,apt_type,contract_type,indices,level_no
A1000,전국,202109,1,1,129.3981671142761,0
A2001,지방,202107,1,1,125.82176903617874,0
A2000,수도권,202111,1,1,132.04027935719233,0
A2001,지방,202103,1,0,110.45529299084751,0
A2001,지방,202104,1,0,111.37434907852204,0
11000,서울,202102,1,0,168.74499377535602,0
11000,서울,202104,1,0,170.79259033531198,0
11A13,서북권,202105,1,0,167.5106716057815,1
11A13,서북권,202106,1,0,172.8661448267811,1
11A12,동북권,202106,1,0,189.67035914740197,1
11A15,동남권,202103,1,0,162.8238109193236,1
28000,인천,202103,1,0,121.14922076340737,0
11A14,서남권,202101,1,0,163.9355640216636,1
11A14,서남권,202102,1,0,166.38273454439664,1
11A14,서남권,202105,1,0,172.1808284283577,1
29000,광주,202101,1,0,120.50914434606096,0
36000,세종,202101,1,0,166.83017383101412,0
42000,강원,202101,1,0,95.88511721323508,0
42000,강원,202106,1,0,101.7973552119642,0
45000,전북,202103,1,0,102.50667780175795,0
44000,충남,202102,1,0,99.82953335906194,0
44000,충남,202104,1,0,101.88840919964723,0
27000,대구,202105,1,0,130.65424945735725,0
47000,경북,202102,1,0,97.22228891287531,0
47000,경북,202103,1,0,97.72810736386506,0
48000,경남,202101,1,0,94.09775833131593,0
48000,경남,202103,1,0,95.23676871927668,0
A5000,5대광역시,202103,1,0,120.80720755865848,0
A3000,6대광역시,202105,1,0,124.06574760530987,0
29000,광주,202101,1,1,116.03572502109036,0
29000,광주,202102,1,1,115.27851760740172,0
A3000,6대광역시,202103,1,1,120.22541555389934,0
A1000,전국,202103,1,1,119.48361645404998,0
30000,대전,202106,1,1,135.63336546011695,0
A5000,5대광역시,202106,1,1,124.06681671409744,0
50000,제주,202104,1,0,100.17680064440653,0
41000,경기,202102,1,1,117.80808562981926,0
43000,충북,202102,1,1,106.68195714078918,0
43000,충북,202106,1,1,114.38974529652727,0
11A15,동남권,202106,1,1,124.56333628550135,1
11A13,서북권,202103,1,1,120.94502299891344,1
11A13,서북권,202105,1,1,122.29649132738864,1
45000,전북,202102,1,1,103.88783052586994,0
45000,전북,202106,1,1,110.71846226068004,0
11A14,서남권,202101,1,1,119.66513283010963,1
11A14,서남권,202103,1,1,122.0828617750495,1
46000,전남,202101,1,1,111.70736804195397,0
26000,부산,202105,1,1,114.63499767879415,0
47000,경북,202105,1,1,119.72658086716844,0
47000,경북,202106,1,1,120.61420576572382,0
48000,경남,202104,1,1,119.85124737737246,0
28000,인천,202101,1,1,116.72236869446989,0
A2001,지방,202105,1,1,120.16609566972924,0
11000,서울,202103,3,0,123.34537408789545,0
A3000,6대광역시,202101,3,0,110.07030266540158,0
A5000,5대광역시,202102,3,0,113.7981055779623,0
A5000,5대광역시,202104,3,0,115.53811613844663,0
A6000,8개도,202104,3,0,92.79351642366886,0
41000,경기,202103,0,0,131.99489327589657,0
A6000,8개도,202101,0,0,97.11924893560051,0
11000,서울,202101,0,0,150.84085453757598,0
A1000,전국,202103,1,0,126.87361637606791,0
A2001,지방,202102,1,0,109.52501212868648,0
11A13,서북권,202103,1,0,164.55123292505246,1
11A12,동북권,202102,1,0,179.54639566351577,1
11A14,서남권,202103,1,0,166.87610375973466,1
A2000,수도권,202101,1,0,140.11496197642813,0
31000,울산,202103,1,0,103.98188654209883,0
31000,울산,202104,1,0,104.93837485487482,0
29000,광주,202104,1,0,122.84407718552579,0
41000,경기,202102,1,0,135.25388615359319,0
42000,강원,202103,1,0,98.35716645085608,0
45000,전북,202106,1,0,106.83592462339477,0
43000,충북,202102,1,0,97.72916966153524,0
47000,경북,202101,1,0,95.76188409453023,0
47000,경북,202106,1,0,100.3965752288432,0
48000,경남,202106,1,0,97.65028341376593,0
A6000,8개도,202104,1,0,100.69171588088442,0
A6000,8개도,202106,1,0,102.97198993055903,0
A3000,6대광역시,202104,1,0,122.36007454091262,0
50000,제주,202101,1,1,106.95023518372463,0
50000,제주,202104,1,1,109.06656746947462,0
A1000,전국,202102,1,1,117.40343265929846,0
A5000,5대광역시,202102,1,1,118.76467519336838,0
A5000,5대광역시,202103,1,1,120.5765861417187,0
50000,제주,202102,1,0,97.12162112380223,0
50000,제주,202103,1,0,99.66796599410056,0
11000,서울,202103,1,1,121.43013025619734,0
41000,경기,202101,1,1,117.68933418712322,0
41000,경기,202103,1,1,119.48575348668184,0
41000,경기,202105,1,1,121.8927509869931,0
42000,강원,202103,1,1,104.10519786995884,0
42000,강원,202105,1,1,107.69839076256751,0
11A15,동남권,202104,1,1,120.58508846985066,1
44000,충남,202103,1,1,119.05741936478171,0
11A14,서남권,202105,1,1,123.43806330570959,1
27000,대구,202101,1,1,124.45113606201312,0
27000,대구,202106,1,1,128.53509465859068,0
48000,경남,202106,1,1,121.84389468305557,0
28000,인천,202106,1,1,124.4419434788165,0
A6000,8개도,202106,1,1,117.24784944279153,0
A2001,지방,202103,1,1,118.40962863333978,0
A2001,지방,202104,1,1,119.81405376619132,0
A3000,6대광역시,202104,3,0,113.53190905049469,0
A3000,6대광역시,202106,3,0,114.96602979236951,0
A1000,전국,202101,3,0,111.74416924672599,0
A1000,전국,202106,3,0,116.09024598688318,0
28000,인천,202104,0,0,118.9132124738324,0
28000,인천,202105,0,0,121.88323132312814,0
A1000,전국,202102,0,0,122.27896632781653,0
28000,인천,202101,3,0,107.39452806929101,0
28000,인천,202102,3,0,107.73331257158236,0
A2000,수도권,202103,3,0,115.24898093057838,0
A2000,수도권,202104,3,0,116.98503308104351,0
A2000,수도권,202105,3,0,118.24609807440926,0
A6000,8개도,202103,3,0,92.76515202965074,0
A2001,지방,202101,3,0,101.78338515666266,0
41000,경기,202102,3,0,112.25845252590061,0
41000,경기,202104,3,0,113.28285682729829,0
41000,경기,202105,3,0,114.45317150635258,0
A3000,6대광역시,202103,0,0,119.25363200710954,0
11000,서울,202101,1,0,166.4172095647112,0
11A11,도심권,202101,1,0,156.06184667811675,1
11A15,동남권,202102,1,0,162.70960520873473,1
28000,인천,202104,1,0,124.45983415891453,0
26000,부산,202101,1,0,112.04427301937024,0
26000,부산,202103,1,0,113.8632882646359,0
26000,부산,202104,1,0,115.43414212979621,0
A2000,수도권,202102,1,0,143.4933644254855,0
A2000,수도권,202104,1,0,148.51659715762,0
41000,경기,202101,1,0,130.96269736822495,0
45000,전북,202101,1,0,99.92032853328006,0
43000,충북,202104,1,0,100.63266300339251,0
44000,충남,202103,1,0,101.30496065389232,0
27000,대구,202101,1,0,126.77037607099162,0
47000,경북,202105,1,0,99.5181144187416,0
A5000,5대광역시,202102,1,0,119.9562934338891,0
A5000,5대광역시,202104,1,0,121.93791603054713,0
A3000,6대광역시,202103,1,0,120.81486269707884,0
A1000,전국,202104,1,1,120.03457216573854,0
30000,대전,202105,1,1,133.53479225025694,0
A2000,수도권,202104,1,1,120.56976277008688,0
31000,울산,202102,1,1,116.25474283947291,0
11A15,동남권,202103,1,1,119.7934368280417,1
44000,충남,202102,1,1,117.51172982436607,0
11A14,서남권,202104,1,1,119.84575223541181,1
46000,전남,202104,1,1,113.61283177663738,0
47000,경북,202103,1,1,117.25288040252894,0
48000,경남,202102,1,1,114.40642197789612,0
28000,인천,202103,1,1,120.10922342734916,0
A6000,8개도,202101,1,1,111.81527495766117,0
A6000,8개도,202103,1,1,113.5333982027926,0
36000,세종,202102,1,1,161.38220295548462,0
36000,세종,202106,1,1,158.61349539947864,0
11000,서울,202101,3,0,122.58821472349028,0
11000,서울,202105,3,0,127.33429685298852,0
A3000,6대광역시,202103,3,0,112.46376862970662,0
A5000,5대광역시,202102,0,0,119.2294952344713,0
A1000,전국,202103,0,0,123.73008412958404,0
A1000,전국,202104,0,0,125.33755102080713,0
A2000,수도권,202106,3,0,119.54622441132825,0
A2000,수도권,202103,0,0,136.46051840777466,0
A2000,수도권,202104,0,0,138.71852137341904,0
A6000,8개도,202101,3,0,91.52639533885518,0
A6000,8개도,202102,3,0,92.10402837397132,0
A6000,8개도,202105,3,0,93.79107658012946,0
41000,경기,202105,0,0,137.7769009274554,0
A2001,지방,202104,0,0,110.48313920992389,0
A6000,8개도,202104,0,0,99.84017327879286,0
11000,서울,202103,0,0,152.92583774791285,0
11000,서울,202105,0,0,157.147112019564,0
A3000,6대광역시,202102,0,0,117.73788335347975,0
A1000,전국,202106,1,0,133.6325210165079,0
11A11,도심권,202103,1,0,157.35324498032514,1
11A13,서북권,202101,1,0,163.36626849497262,1
11A13,서북권,202104,1,0,167.3449449116133,1
28000,인천,202105,1,0,129.03861382164837,0
30000,대전,202101,1,0,143.69966178458606,0
31000,울산,202101,1,0,103.0703567623255,0
36000,세종,202105,1,0,170.1522618343599,0
42000,강원,202105,1,0,100.26049266732137,0
43000,충북,202106,1,0,104.43145870605106,0
47000,경북,202104,1,0,98.99828623283854,0
A3000,6대광역시,202106,1,0,126.66330160036192,0
50000,제주,202102,1,1,106.31533089409241,0
29000,광주,202104,1,1,117.22581972198154,0
A1000,전국,202105,1,1,121.55823243667426,0
A1000,전국,202106,1,1,123.7344572576587,0
30000,대전,202101,1,1,127.12674326101545,0
30000,대전,202104,1,1,134.33899123188186,0
A2000,수도권,202102,1,1,118.10539300503393,0
31000,울산,202105,1,1,118.0062163919353,0
50000,제주,202106,1,0,103.09347548155428,0
11A11,도심권,202106,1,1,129.04510051786195,1
11A12,동북권,202105,1,1,123.52366780520352,1
43000,충북,202101,1,1,108.4687658688155,0
44000,충남,202104,1,1,120.18288524711063,0
11A14,서남권,202102,1,1,119.16671418690997,1
46000,전남,202103,1,1,113.77841812227692,0
46000,전남,202105,1,1,114.71593316734364,0
47000,경북,202101,1,1,116.86769360261484,0
47000,경북,202104,1,1,118.09271028352086,0
48000,경남,202105,1,1,120.21549514715583,0
A2001,지방,202103,1,1,107.9179612731601,0
A2001,지방,202106,1,1,111.77675134770901,0
A2000,수도권,202106,1,0,127.16086130769521,0
A1000,전국,202103,1,0,108.38566929812107,0
A1000,전국,202106,1,0,112.59541622620736,0
A1000,전국,202102,3,0,113.47060764161118,0
A1000,전국,202105,3,0,117.3024109779357,0
A1000,전국,202106,3,0,118.55465661313059,0
11000,서울,202102,1,0,133.61361389936954,0
A2000,수도권,202103,1,0,120.96020708892148,0
A1000,전국,202103,1,1,111.66874388437955,0
A1000,전국,202104,1,1,113.06661071750078,0
11000,서울,202101,1,1,114.51916120431082,0
11000,서울,202106,1,1,116.65357137556344,0
A2001,지방,202104,1,0,102.51779545148803,0
A2001,지방,202102,1,1,108.05410195568635,0
A2000,수도권,202101,1,0,116.57120708449649,0
A1000,전국,202104,1,0,109.45950042156227,0
A1000,전국,202101,1,1,110.62295383575018,0
A1000,전국,202102,1,1,111.04056777368618,0
11000,서울,202103,1,1,115.22686145046332,0
A2000,수도권,202103,1,1,112.91915601538683,0
A2000,수도권,202105,1,1,114.71554957504591,0
A2000,수도권,202105,1,0,125.85649736948778,0
A1000,전국,202102,1,0,107.25964224523904,0
11000,서울,202105,1,1,117.3866333133019,0
A2001,지방,202105,1,1,110.09054479171802,0
A2000,수도권,202101,1,1,111.21976016467734,0
A2000,수도권,202104,1,1,114.03535688543602,0
A2000,수도권,202102,1,0,118.82339168964222,0
A1000,전국,202101,1,0,105.76893511351393,0
A1000,전국,202105,1,0,111.4036679827905,0
A1000,전국,202105,1,1,113.62709342697647,0
A2001,지방,202102,1,0,101.12339812203226,0
A2001,지방,202103,1,0,101.78858460383002,0
A1000,전국,202101,3,0,113.74428522319147,0
A1000,전국,202103,3,0,114.41580001115794,0
A1000,전국,202104,3,0,116.0967807788422,0
A2001,지방,202104,1,1,109.83317180586776,0
A2000,수도권,202104,1,0,122.6357836203178,0
A1000,전국,202106,1,1,115.23481671849876,0
11000,서울,202102,1,1,113.67502049365962,0
11000,서울,202104,1,1,115.42000448214499,0
A2001,지방,202101,1,1,108.27839981709866,0
11000,서울,202104,1,0,133.9154345088662,0
11000,서울,202105,1,0,136.39231286920054,0
11000,서울,202106,1,0,136.89205580444911,0
A2001,지방,202106,1,0,105.08389213973604,0
11000,서울,202101,1,0,132.59512268111135,0
11000,서울,202103,1,0,133.79722330362313,0
A2000,수도권,202102,1,1,111.94376050861419,0
A2000,수도권,202106,1,1,116.25365829068966,0
A2001,지방,202101,1,0,100.01444116229929,0
A2001,지방,202105,1,0,103.81989779900974,0
A2000,수도권,202102,1,0,132.95013995247157,0
A2001,지방,202102,1,0,101.25294544973231,0
A2001,지방,202105,1,0,103.78500632829815,0
A1000,전국,202101,1,1,114.53820457089935,0
A1000,전국,202104,1,0,116.16868899920436,0
11000,서울,202101,1,1,119.79453716208754,0
11000,서울,202102,1,1,118.63779148478706,0
A1000,전국,202106,1,1,120.31539992764486,0
A2001,지방,202102,1,1,111.66149435264991,0
11000,서울,202104,1,0,177.95014643491115,0
A2001,지방,202104,1,0,102.87601677925961,0
A1000,전국,202103,1,1,116.34838343435943,0
A1000,전국,202102,3,0,106.96062936498913,0
A1000,전국,202106,3,0,109.62160058803877,0
A2001,지방,202104,1,1,114.24554867098584,0
A2000,수도권,202103,1,0,136.30947245869655,0
A2001,지방,202103,1,0,102.04981645813227,0
A1000,전국,202103,1,0,114.5876239717102,0
A1000,전국,202105,1,0,118.35045860384608,0
11000,서울,202105,1,1,122.07775435697023,0
11000,서울,202106,1,1,125.03371161290765,0
A1000,전국,202103,3,0,106.7956140194032,0
11000,서울,202101,1,0,172.36309770399504,0
A2000,수도권,202102,1,1,115.85426180957454,0
A2001,지방,202106,1,0,104.86992979076297,0
A1000,전국,202102,1,1,114.50355297613474,0
A1000,전국,202101,1,0,111.06514709804851,0
A2001,지방,202101,1,1,111.23564019986587,0
11000,서울,202106,1,0,184.98046020061395,0
A2000,수도권,202103,1,1,117.93773025746945,0
A2000,수도권,202106,1,1,122.47530014175857,0
A1000,전국,202102,1,0,112.94382584488073,0
A1000,전국,202101,3,0,106.53756505856369,0
A1000,전국,202104,3,0,107.22870262834499,0
A2001,지방,202103,1,1,112.98057350295217,0
A2001,지방,202106,1,1,115.67424715986003,0
A2000,수도권,202104,1,1,117.84681982895675,0
A2000,수도권,202101,1,0,129.49699130825866,0
A2000,수도권,202106,1,0,149.14171254820195,0
A2000,수도권,202101,1,1,116.09121223207096,0
11000,서울,202103,1,1,121.27903692631594,0
A1000,전국,202105,3,0,108.74991353932204,0
A2001,지방,202105,1,1,114.57318941742103,0
11000,서울,202102,1,0,175.87296497709158,0
11000,서울,202103,1,0,176.3798350352621,0
11000,서울,202105,1,0,181.71190300602095,0
A2000,수도권,202105,1,1,119.34559787261111,0
A2000,수도권,202104,1,0,139.3856371051326,0
A2000,수도권,202105,1,0,143.8671448619953,0
A2001,지방,202101,1,0,100.15742998761057,0
A1000,전국,202106,1,0,120.74308465727428,0
11000,서울,202104,1,1,120.4826076977873,0
A1000,전국,202104,1,1,116.68407652539487,0
A1000,전국,202105,1,1,117.82106527864477,0
A2001,지방,202102,1,1,120.26886957956776,0
A2001,지방,202103,1,0,108.50759663441396,0
A2001,지방,202106,1,0,111.56774281471891,0
A1000,전국,202105,1,0,126.63517748133586,0
A1000,전국,202106,1,0,129.07044280254618,0
A2000,수도권,202106,1,1,126.37425360238647,0
A2000,수도권,202101,1,0,140.8625148662357,0
A2001,지방,202105,1,1,124.09170335283639,0
11000,서울,202105,1,1,123.1038148692606,0
11000,서울,202105,1,0,174.87351751753556,0
A2001,지방,202104,1,1,123.93311612855311,0
A1000,전국,202103,1,1,120.99593386876465,0
A1000,전국,202105,1,1,123.10816791468089,0
A2001,지방,202102,1,0,107.4265978057946,0
A2000,수도권,202102,1,1,118.97347656501583,0
11000,서울,202106,1,0,179.21142253347435,0
A1000,전국,202102,1,1,118.76150080447562,0
A1000,전국,202104,1,1,121.53836576673413,0
A2001,지방,202104,1,0,109.20933429605321,0
A1000,전국,202103,1,0,123.15463021230664,0
11000,서울,202103,1,0,171.33561646345683,0
A2000,수도권,202102,1,0,144.37957439063936,0
A2001,지방,202106,1,1,126.63176774878873,0
A1000,전국,202101,1,1,119.15026424323271,0
A2001,지방,202101,1,0,106.43193180560044,0
A1000,전국,202102,1,0,121.5973106861917,0
11000,서울,202102,1,0,170.96993233566917,0
A2000,수도권,202104,1,1,121.41484416572402,0
11000,서울,202102,1,1,118.0197689008605,0
A1000,전국,202101,1,0,119.82577343762442,0
A1000,전국,202104,1,0,124.60774968785569,0
11000,서울,202101,1,0,168.57933253432248,0
A2000,수도권,202103,1,1,121.29968922836922,0
A2000,수도권,202104,1,0,150.3757603021901,0
A1000,전국,202106,1,1,125.78368894664078,0
11000,서울,202101,1,1,119.10869461199991,0
11000,서울,202103,1,1,120.81829647346332,0
11000,서울,202104,1,1,120.06918756339836,0
11000,서울,202106,1,1,125.66556095629386,0
11000,서울,202104,1,0,172.5647760780538,0
A2000,수도권,202101,1,1,119.28901125180381,0
A2000,수도권,202103,1,0,147.3384612036861,0
A2000,수도권,202105,1,0,154.03762330269984,0
A2001,지방,202101,1,1,120.7983424181761,0
A2001,지방,202103,1,1,122.35349477433162,0
A2001,지방,202105,1,0,110.24611255650557,0
A2000,수도권,202105,1,1,123.60784957950271,0
A2000,수도권,202106,1,0,158.6736818300394,0
A1000,전국,202105,1,1,126.27672060930205,0
11000,서울,202106,1,1,128.11717049070376,0
A1000,전국,202105,1,0,141.85338332331057,0
11000,서울,202102,1,0,169.8322199809857,0
11000,서울,202103,1,0,171.87883234507245,0
A2001,지방,202101,1,0,116.18266535631578,0
A2001,지방,202102,1,0,117.42200898949528,0
11000,서울,202104,1,1,122.3224272947128,0
A2001,지방,202106,1,0,123.34180365535595,0
A2001,지방,202101,1,1,122.31005752574741,0
A2000,수도권,202101,1,1,121.36836393878114,0
11000,서울,202101,1,1,121.69143781273829,0
11000,서울,202105,1,1,127.03104146483766,0
A2000,수도권,202102,1,0,153.9069556416425,0
A2000,수도권,202103,1,0,156.82460242610122,0
A1000,전국,202102,1,0,135.95770952730587,0
A1000,전국,202103,1,0,137.95650869195777,0
A1000,전국,202104,1,0,140.04208473822095,0
A2001,지방,202102,1,1,120.02133265885219,0
A2000,수도권,202103,1,1,123.78501761504529,0
A2000,수도권,202104,1,1,123.67882394162729,0
11000,서울,202101,1,0,167.84186328477395,0
A2001,지방,202103,1,0,119.23405834234964,0
A1000,전국,202101,1,1,121.38229344334464,0
A1000,전국,202104,1,1,123.52604722345922,0
A1000,전국,202101,1,0,133.48941982604757,0
11000,서울,202105,1,0,174.02919781722025,0
11000,서울,202106,1,0,180.70513364844572,0
A1000,전국,202103,1,1,123.37129744765008,0
11000,서울,202102,1,1,120.08434797748512,0
A2000,수도권,202106,1,0,167.98401710204885,0
A2001,지방,202105,1,1,125.19365652273869,0
A2000,수도권,202102,1,1,119.79457768728732,0
A2001,지방,202104,1,0,120.7250479037737,0
A1000,전국,202102,1,1,119.65092111072647,0
11000,서울,202103,1,1,124.09763311968909,0
A2000,수도권,202105,1,0,161.71639800549764,0
A2001,지방,202104,1,1,123.91220097186908,0
A2000,수도권,202106,1,1,126.77559949878763,0
A1000,전국,202106,1,1,126.90879412055965,0
A2001,지방,202105,1,0,122.17564863625697,0
A2000,수도권,202101,1,0,150.11815465554767,0
A2000,수도권,202104,1,0,159.6456612799289,0
A1000,전국,202106,1,0,145.17279614057855,0
A2001,지방,202103,1,1,122.80954105221642,0
A2001,지방,202106,1,1,128.3483426577428,0
A2000,수도권,202105,1,1,126.84008199389808,0
11000,서울,202104,1,0,172.70182237633128,0
11000,서울,202102,1,1,121.48198625670373,0
A1000,전국,202104,1,0,141.20688222429038,0
A1000,전국,202103,1,1,124.59244746343425,0
A2000,수도권,202104,1,1,129.2584751736557,0
11000,서울,202103,1,1,119.96704887738464,0
A1000,전국,202101,1,0,135.11990959093154,0
11000,서울,202102,1,0,152.0862356894114,0
11000,서울,202105,1,0,158.59326485925635,0
A2001,지방,202102,1,0,123.07827143015906,0
A2000,수도권,202102,1,0,151.85034796721968,0
A2000,수도권,202104,1,0,154.22004117789206,0
A2000,수도권,202106,1,0,163.31562266309132,0
11000,서울,202106,1,0,163.50397379437715,0
11000,서울,202105,1,1,131.17868121404945,0
A2000,수도권,202103,1,0,152.38618757754008,0
A1000,전국,202102,1,0,138.0513754708002,0
A1000,전국,202101,1,1,123.74866332331811,0
A2000,수도권,202105,1,1,133.05584350079943,0
11000,서울,202103,1,0,152.06840106243612,0
11000,서울,202104,1,0,155.99149801246,0
A2001,지방,202104,1,0,127.2264089733056,0
A2001,지방,202106,1,0,129.4710882469635,0
11000,서울,202101,1,1,123.96047094909905,0
A2000,수도권,202105,1,0,157.60686779885606,0
A1000,전국,202105,1,0,143.03273299687217,0
A1000,전국,202105,1,1,131.29748349778276,0
A2001,지방,202106,1,1,122.71512601461956,0
A2000,수도권,202102,1,1,124.41688778294957,0
A2000,수도권,202106,1,1,131.0017943786813,0
A2001,지방,202105,1,0,127.62517024136748,0
11000,서울,202106,1,1,130.31584961149176,0
A2000,수도권,202101,1,0,147.82351742465855,0
A1000,전국,202103,1,0,138.80552878493637,0
A2001,지방,202103,1,1,124.33207243989872,0
A2000,수도권,202101,1,1,124.66263854954965,0
A2000,수도권,202103,1,1,124.71278009240136,0
11000,서울,202101,1,0,152.18933059248823,0
A2001,지방,202101,1,0,120.93016753797845,0
A1000,전국,202106,1,0,146.369089360325,0
A1000,전국,202106,1,1,129.3563748918237,0
A2001,지방,202102,1,1,114.86896241602874,0
A2001,지방,202105,1,1,124.15108794047754,0
A2001,지방,202103,1,0,124.01468199632362,0
11000,서울,202104,1,1,125.60325176138474,0
A1000,전국,202102,1,1,122.53909468495527,0
A1000,전국,202104,1,1,127.4644204550888,0
A2001,지방,202101,1,1,120.10138942209112,0
A2001,지방,202104,1,1,120.19988006114649,0
A1000,전국,202007,1,0,110.76238710990968,0
11000,서울,202008,1,0,151.9262480978773,0
11A11,도심권,202008,1,0,145.76882417122246,1
11A13,서북권,202010,1,0,153.32852181910616,1
11A15,동남권,202007,1,0,145.73852282951339,1
11A15,동남권,202010,1,0,150.38894727712878,1
28000,인천,202007,1,0,108.45699792267433,0
28000,인천,202011,1,0,110.09332772595741,0
A2000,수도권,202012,1,0,135.4778132738285,0
30000,대전,202007,1,0,129.56084067837438,0
36000,세종,202012,1,0,164.17720638904075,0
41000,경기,202010,1,0,119.73114977091971,0
41000,경기,202011,1,0,122.75035654415021,0
42000,강원,202008,1,0,89.28439334998345,0
42000,강원,202011,1,0,91.39947077053272,0
45000,전북,202007,1,0,94.22321070714625,0
45000,전북,202010,1,0,95.2241862484185,0
43000,충북,202007,1,0,90.87638099494522,0
44000,충남,202009,1,0,94.73410930444663,0
27000,대구,202012,1,0,123.00649001516607,0
47000,경북,202008,1,0,88.75512210219364,0
A5000,5대광역시,202010,1,0,109.09397104075305,0
29000,광주,202007,1,1,109.43425582009893,0
29000,광주,202010,1,1,114.57352222580839,0
A1000,전국,202011,1,1,117.77849442859957,0
30000,대전,202007,1,1,120.72280251675858,0
A2000,수도권,202008,1,1,113.10414003970288,0
31000,울산,202007,1,1,102.5778472798129,0
31000,울산,202008,1,1,102.80316357470993,0
46000,전남,202007,1,0,106.46644747319823,0
46000,전남,202009,1,0,107.13063015758821,0
46000,전남,202011,1,0,108.38806542359633,0
41000,경기,202012,1,1,118.55370607174305,0
42000,강원,202008,1,1,95.86747080445427,0
11A12,동북권,202007,1,1,113.1544363416643,1
11A12,동북권,202012,1,1,123.2055769022166,1
45000,전북,202009,1,1,98.13833730921175,0
11A14,서남권,202007,1,1,112.68244388676605,1
11A14,서남권,202008,1,1,114.96861857681394,1
26000,부산,202012,1,1,111.84950674064231,0
47000,경북,202012,1,1,115.43422441436003,0
A2001,지방,202011,1,1,116.2121668255412,0
36000,세종,202008,1,1,141.4361664623123,0
36000,세종,202010,1,1,149.69188716033483,0
A3000,6대광역시,202008,3,0,105.51356061847903,0
A1000,전국,202010,3,0,108.48160843218535,0
A5000,5대광역시,202012,0,0,115.83065557918377,0
A1000,전국,202009,0,0,111.9237600437103,0
28000,인천,202009,0,0,106.43080047218547,0
A5000,5대광역시,202007,3,0,108.96933672166654,0
A5000,5대광역시,202008,3,0,106.9786227886548,0
A2000,수도권,202008,3,0,109.2120438853423,0
A6000,8개도,202010,3,0,90.6124315338963,0
A2001,지방,202009,0,0,100.05392774541451,0
A2001,지방,202012,3,0,101.52042543424653,0
A2001,지방,202007,1,0,98.75632774976657,0
11000,서울,202009,1,0,153.96764721811732,0
11A13,서북권,202007,1,0,144.21950502839954,1
11A12,동북권,202008,1,0,159.39857073886512,1
11A14,서남권,202008,1,0,150.7933493470412,1
11A14,서남권,202009,1,0,152.27593465795727,1
11A14,서남권,202011,1,0,155.5732631436987,1
11A14,서남권,202012,1,0,158.95738892937536,1
26000,부산,202009,1,0,98.6396824364413,0
26000,부산,202012,1,0,110.77936592808793,0
A2000,수도권,202010,1,0,129.7032159211414,0
30000,대전,202008,1,0,131.74888198900572,0
31000,울산,202009,1,0,92.44179992556401,0
29000,광주,202009,1,0,114.05661534425555,0
29000,광주,202010,1,0,115.0338183815328,0
36000,세종,202009,1,0,150.00310653107746,0
36000,세종,202010,1,0,149.5135661104179,0
42000,강원,202007,1,0,89.4854318619497,0
42000,강원,202009,1,0,90.30566056480328,0
43000,충북,202012,1,0,94.21363111935204,0
44000,충남,202007,1,0,94.00714178532647,0
48000,경남,202011,1,0,90.70251133036452,0
A5000,5대광역시,202007,1,0,105.14300239182461,0
A5000,5대광역시,202008,1,0,105.9395627951466,0
A5000,5대광역시,202009,1,0,106.93274031071371,0
A6000,8개도,202007,1,0,92.27627170511347,0
A3000,6대광역시,202011,1,0,112.35842152063522,0
50000,제주,202009,1,1,104.61089259310752,0
29000,광주,202008,1,1,110.63318495755698,0
A3000,6대광역시,202012,1,1,119.16473140614261,0
A1000,전국,202010,1,1,115.33256712043205,0
30000,대전,202010,1,1,126.5055905549091,0
A5000,5대광역시,202008,1,1,111.27826442594605,0
A5000,5대광역시,202009,1,1,113.07893599968062,0
50000,제주,202008,1,0,93.35640367615618,0
50000,제주,202009,1,0,91.7736258364424,0
50000,제주,202011,1,0,92.83995790356632,0
11A11,도심권,202010,1,1,117.7186120253421,1
43000,충북,202012,1,1,107.36154078018207,0
11A15,동남권,202010,1,1,119.43961619115751,1
44000,충남,202010,1,1,114.48092628278259,0
44000,충남,202011,1,1,115.71729109694094,0
11A13,서북권,202012,1,1,123.05133277460634,1
45000,전북,202007,1,1,97.5121389422782,0
45000,전북,202011,1,1,102.59490326459995,0
11A14,서남권,202010,1,1,118.17797546101926,1
46000,전남,202010,1,1,108.59574904393223,0
47000,경북,202007,1,1,104.47992840247417,0
47000,경북,202009,1,1,108.08946690295721,0
27000,대구,202007,1,1,115.03099670053702,0
A6000,8개도,202007,1,1,103.63748547136025,0
A6000,8개도,202011,1,1,110.08139792514774,0
A6000,8개도,202012,1,1,111.85734472434716,0
A3000,6대광역시,202009,3,0,107.19328698107881,0
A1000,전국,202011,3,0,110.053061537237,0
28000,인천,202011,0,0,108.60856011946245,0
28000,인천,202012,3,0,107.10920691042634,0
A2000,수도권,202007,0,0,120.14377606532409,0
A6000,8개도,202009,3,0,91.80025461951917,0
41000,경기,202010,3,0,107.23973191220644,0
41000,경기,202011,0,0,119.4856268525933,0
A6000,8개도,202011,0,0,94.2519428313695,0
11000,서울,202010,0,0,142.09445178032715,0
11000,서울,202011,0,0,144.68190478791178,0
11000,서울,202012,0,0,147.11116864904398,0
A1000,전국,202011,1,0,117.11620713862135,0
A2001,지방,202010,1,0,101.45967176633172,0
11000,서울,202007,1,0,147.1899474211802,0
11000,서울,202011,1,0,158.06399310387846,0
11A12,동북권,202009,1,0,161.74001436252524,1
26000,부산,202007,1,0,97.1700473864905,0
26000,부산,202011,1,0,106.09470502572013,0
