region_cd,region_nm,research_date,deal_obj,all_area,age01_area,age02_area,age04_area,age05_area,age06_area,age07_area
28237,부평구,202001,07,62877.8213,3005.6065,12479.2721,14715.2569,8794.8417,3340.2258,3466.6682
27230,북구,202001,07,47340.41,995.9495,11026.7912,9304.2641,5831.2231,3764.4561,2183.5336
31170,동구,202001,07,11314.6004,510.6539,4020.8004,1321.3735,1145.3197,305.1746,376.7288
29155,남구,202001,07,24490.2824,1012.1443,5753.3873,4301.5209,2240.9655,1527.6143,1654.7497
30140,중구,202001,07,31004.2847,1021.0616,6296.7506,6996.4948,4313.0944,2147.0751,656.5713
29110,동구,202001,07,12848.2582,291.982,2568.0071,2118.8111,1114.9638,941.2593,4078.63
29140,서구,202001,07,37440.3397,1398.2727,9387.6324,7932.5464,3703.1716,1653.5885,961.5722
30000,대전,202001,07,244404.21575,10606.422,54351.9919,53625.7467,29082.24395,12733.5803,6077.6884
41115,팔달구,202001,07,32689.0045,2028.1457,8077.4618,7084.0637,3904.088,1230.4066,1487.1828
36110,세종시,202001,07,133964.0852,5086.4046,36160.5984,28726.6771,15750.176,2886.9155,1624.9954
36000,세종,202001,07,133964.0852,5086.4046,36160.5984,28726.6771,15750.176,2886.9155,1624.9954
41117,영통구,202001,07,118923.5315,7480.4478,34587.6781,19580.5164,8379.0326,3721.8243,6531.9335
41430,의왕시,202001,07,37851.21865,1623.9221,8506.3733,10034.312,4746.97695,2071.2611,526.8521
41287,일산서구,202001,07,60840.4335,2288.954,9980.268,17300.8216,7461.4431,2712.3076,2502.0212
41390,시흥시,202001,07,66019.8578,3585.6759,16595.0215,14131.7895,6572.0909,3007.177,2180.119
41220,평택시,202001,07,42607.0872,2015.1861,10003.634,8619.2728,5406.8008,1696.8175,1414.8276
41281,덕양구,202001,07,61918.0068,2091.3572,12396.3999,15487.0277,6780.0707,5397.5033,1129.4551
41285,일산동구,202001,07,42800.3396,2082.6702,7340.4014,11867.6083,4394.1737,1747.8896,507.17
41610,광주시,202001,07,27581.5052,979.3766,5153.1901,6859.6144,3351.1224,1941.6378,499.4271
41650,포천시,202001,07,4318.4455,188.372,506.1288,1035.7512,756.7448,262.5374,186.5844
51000,강원,202001,07,126191.291,4108.1196,22035.6242,26017.4022,17634.5427,6641.5365,12178.7265
41500,이천시,202001,07,13800.9294,615.0286,3289.6245,2343.8488,1128.3886,489.2222,452.431
41463,기흥구,202001,07,100402.4306,3936.6957,24501.6169,19228.3634,12097.1428,6106.9092,4932.0336
41820,가평군,202001,07,1251.687,0,0,0,204.38,736.08,0
51780,철원군,202001,07,99.63,0,0,0,0,0,0
51830,양양군,202001,07,777.1301,80.5321,83.9688,0,45.82,217.8055,174.1287
51110,춘천시,202001,07,27631.4689,1215.2377,4796.061,5776.4558,3752.1998,1493.76,1328.3986
51800,양구군,202001,07,436.903,0,339.748,0,0,0,0
51750,영월군,202001,07,894.0869,0,323.7979,181.97,91.16,109.76,0
51230,삼척시,202001,07,3698.0449,84.6585,543.1952,712.8274,593.632,259.748,67.23
51760,평창군,202001,07,986.1658,0,387.3026,127.8369,55.77,134.209,0
43760,괴산군,202001,07,236.1469,0,0,0,59.9939,56.18,0
43111,상당구,202001,07,18766.5721,803.3058,4044.9606,4820.6789,2344.2231,725.5416,592.4002
44250,계룡시,202001,07,7385.6145,351.6591,1139.3591,2488.5007,1010.9059,183.5061,84.9769
44790,청양군,202001,07,135.621,0,59.4,16.551,0,0,0
44810,예산군,202001,07,3573.2879,116.7647,763.7947,1061.8289,313.2902,237.9795,0
44760,부여군,202001,07,770.9703,0,163.8,329.0831,124.15,114.6372,0
45130,군산시,202001,07,30508.5122,751.0911,6920.5352,6563.6896,2841.2333,1575.0208,1537.5572
45740,장수군,202001,07,125.4281,0,0,48.705,0,0,0
45750,임실군,202001,07,290.9503,0,65.5263,59.58,0,0,0
45111,완산구,202001,07,41584.2369,2210.3931,9737.2759,7707.8826,4178.2331,1897.2948,2145.3866
45180,정읍시,202001,07,6937.5467,382.0006,1207.3231,1784.0715,861.092,626.117,0
45190,남원시,202001,07,2864.3841,151.9125,639.3581,500.9531,317.3138,190.9,0
46870,영광군,202001,07,927.1841,0,204.77,156.8941,205.96,119.83,0
46710,담양군,202001,07,433.1481,0,276.3029,84.75,0,72.0952,0
46830,영암군,202001,07,2197.6906,110.93,204.4109,534.3363,311.94,84.9834,305.58
46150,순천시,202001,07,24858.9455,1001.3078,6196.8714,6427.0913,2904.6566,894.1141,958.8404
46790,화순군,202001,07,2088.34285,59.985,199.52145,647.3828,239.706,159.5,42.75
46720,곡성군,202001,07,763.5155,59.91,346.9541,50.0722,57.817,26.4402,0
46840,무안군,202001,07,5405.6185,84.99,1083.5257,1337.0652,239.3004,144.87,169.8434
46800,장흥군,202001,07,1008.2429,0,265.82,212.94,84.9629,163.68,63.06
46170,나주시,202001,07,6095.6952,424.1975,1666.9562,1212.1743,925.6904,299.4641,139.8007
46860,함평군,202001,07,279.5953,0,143.0514,0,71.54,0,0
46730,구례군,202001,07,408.0504,0,168.1788,0,0,0,0
46770,고흥군,202001,07,1351.2151,214.8241,142.6452,299.5,323.7958,0,0
46810,강진군,202001,07,858.505,0,254.732,88.2841,0,167.25,0
46230,광양시,202001,07,15682.3064,915.6581,3848.0186,2732.096,1429.6332,497.93,1980.215
47290,경산시,202001,07,27412.4483,1065.9049,6638.6574,5045.1054,4375.0519,1949.7359,248.9082
46910,신안군,202001,07,84.09,0,0,84.09,0,0,0
47210,영주시,202001,07,4427.3793,133.807,775.0758,733.1823,978.4767,169.6064,125.3359
47000,경북,202001,07,204020.88185,6979.6462,50099.48405,41563.5266,24793.5852,10423.2205,6335.7473
47190,구미시,202001,07,35749.1459,2043.6223,11457.6595,5922.0136,2618.0057,535.3301,1729.4372
47230,영천시,202001,07,8473.0238,77.1334,1326.0654,2286.3603,879.8318,575.2386,0
47720,군위군,202001,07,339.7325,0,0,0,169.8218,0,0
47250,상주시,202001,07,3968.2129,59.3,756.503,791.014,717.1542,530.4948,49.81
46890,완도군,202001,07,939.3174,80.31,144.8802,222.1236,84.52,84.6,0
47111,남구,202001,07,30257.3397,1007.4045,9145.6728,5176.5741,2262.3478,1269.7314,1619.9469
47150,김천시,202001,07,8846.4951,276.6582,1672.4666,2172.6414,1034.4893,495.9511,218.74
46900,진도군,202001,07,229.8513,0,0,0,0,0,0
47113,북구,202001,07,40145.41835,1145.4939,9164.14645,8649.2652,5599.0264,2312.8445,1523.2439
47280,문경시,202001,07,2647.4762,59.47,337.8887,612.5984,463.4616,165.31,0
47170,안동시,202001,07,11448.0579,155.408,2630.933,2665.2905,1172.2119,705.75,229.18
47130,경주시,202001,07,15592.9891,453.3316,3483.9357,3911.0209,1946.2622,893.6155,353.4384
47820,청도군,202001,07,632.1732,0,137.3735,136.1935,240.0222,118.584,0
48129,진해구,202001,07,23330.6498,269.6338,5339.3508,3417.8913,2609.4866,486.1924,4374.9658
48121,의창구,202001,07,23492.4851,916.7105,5628.4749,5063.6823,3435.6372,335.49,2069.6495
47830,고령군,202001,07,439.2346,0,0,184.9346,127.49,0,41.82
47730,의성군,202001,07,1214.7028,212.5036,115.59,355.7608,76.0268,54.57,76.0268
47920,봉화군,202001,07,0,0,0,0,0,0,0
47750,청송군,202001,07,423.1586,0,0,51.8372,82.7799,84.6,0
44000,충남,202001,06,309288.2463,12847.6237,69916.6466,69729.2664,37061.487,15073.5834,17854.5896
43760,괴산군,202001,06,3056.5736,109.02,232.58,934.09,1039.9939,217.98,109.9367
43130,충주시,202001,06,30885.5275,1122.8888,5142.4902,8177.0418,4794.9335,1355.8653,1200.9795
46810,강진군,202001,06,2998.915,52,356.582,733.6941,965.99,240.72,147.28
47130,경주시,202001,06,23929.24,593.4416,4090.5007,6214.7966,3562.7874,1097.9255,1117.9884
47000,경북,202001,06,309161.06895,10397.6801,63572.56135,72472.0293,45598.6592,15760.5653,14109.8709
47720,군위군,202001,06,1460.1555,0,172.685,504.24,448.2218,56.728,0
47111,남구,202001,06,38198.9509,2198.7945,10269.944,6979.5255,3572.5478,1530.6114,1968.0269
47280,문경시,202001,06,4920.1012,105.88,832.8437,1327.5584,685.3116,224.81,192.76
47150,김천시,202001,06,13788.6051,347.7582,1739.1566,4976.1114,1821.6193,623.2111,330.88
46900,진도군,202001,06,925.7213,0,0,410.29,127,0,0
47170,안동시,202001,06,20719.5529,514.748,3554.323,4092.0555,4034.0819,961.2,2137.07
47820,청도군,202001,06,2290.5332,24.79,230.9635,852.3535,514.5522,252.824,164.86
48121,의창구,202001,06,31558.2547,1219.1005,6400.6149,6576.3503,5670.1372,335.49,3670.6095
47750,청송군,202001,06,1579.3786,0,111.63,585.2372,436.0599,84.6,0
47760,영양군,202001,06,628.91,0,137.17,82.8,134.93,0,0
47940,울릉군,202001,06,187.3947,0,54,0,9.6447,0,63
48880,거창군,202001,06,7326.7736,84.92,1728.2415,1766.4487,1198.6281,308.1544,979.84
44250,계룡시,202001,06,8512.2033,351.6591,1195.3027,2596.8059,1270.5659,257.0261,84.9769
44770,서천군,202001,06,2836.3946,101.07,240.59,611.7896,1187.56,161.33,0
44790,청양군,202001,06,1713.5715,0,59.4,195.091,376.475,122.9,404.98
44800,홍성군,202001,06,12414.361,656.1265,2226.4845,3867.6787,1443.8829,988.8305,0
44270,당진시,202001,06,13137.3484,169.8613,3923.283,3042.9849,1950.7669,476.0141,317.72
44131,동남구,202001,06,49277.4086,1881.841,11847.3104,10869.193,5301.2666,2190.1433,2267.8621
44810,예산군,202001,06,6238.4179,116.7647,789.7647,2150.1289,810.4402,641.2895,373.99
44230,논산시,202001,06,7169.1561,392.2053,1505.6131,2160.4166,1080.4666,515.5333,163.28
46000,전남,202001,06,197822.49495,7734.7595,31425.08545,52614.6908,29063.8651,11719.2623,13272.5089
45730,무주군,202001,06,2009.8695,17.452,294.4193,805.5272,59.35,0,169.4186
45130,군산시,202001,06,39276.9926,751.0911,8612.4602,8631.3079,4338.7033,2262.7558,2320.0272
45740,장수군,202001,06,686.6316,0,42.21,173.675,82.08,105.68,0
45770,순창군,202001,06,1372.3695,0,173.9696,208.2309,235.8,146.9,0
46110,목포시,202001,06,29024.3992,1522.296,3682.3943,5391.536,4444.1091,2110.1449,2844.324
45190,남원시,202001,06,5841.8188,151.9125,914.3528,1332.9931,1647.0038,265.8,0
45800,부안군,202001,06,2479.5605,84.9,99.665,787.9247,652.0358,270.04,169.7
45720,진안군,202001,06,2327.012,0,59.81,512.39,760.922,100.19,758.43
46820,해남군,202001,06,3923.3046,170.6018,408.0941,946.192,693.1915,240.84,0
46130,여수시,202001,06,40743.844,1394.5792,7007.3629,12492.2716,5957.2302,2369.0304,926.2684
46780,보성군,202001,06,2942.5087,0,331.55,1553.56,94.85,235.57,127.34
46720,곡성군,202001,06,1730.4657,59.91,400.0841,145.0883,317.597,185.6602,75.1777
46800,장흥군,202001,06,3150.605,0,422.29,619.33,940.9429,546.7,63.06
46170,나주시,202001,06,11092.2402,524.0475,2388.8662,3768.1943,1574.8154,465.8641,139.8007
46730,구례군,202001,06,1792.0737,49.94,168.1788,345.79,373.8833,84.2,0
48820,고성군,202001,06,3999.1147,0,1009.4032,796.0715,399.73,91.27,390.8
48170,진주시,202001,06,49862.5988,1469.0987,13610.0976,10101.3646,4949.4918,1493.2564,5237.7421
48890,합천군,202001,06,1280.7199,59.02,142.77,393.9325,228.44,189.2374,0
48270,밀양시,202001,06,9759.0618,576.686,1338.5076,3056.76,2414.0835,392.93,188.78
48240,사천시,202001,06,10872.7118,179.52,1993.9512,2323.9035,797.8997,281.44,2924.02
48740,창녕군,202001,06,4472.1994,161.535,465.9351,774.1486,934.9776,935.9705,84.73
50000,제주,202001,06,69501.7065,2513.7751,14397.3494,16969.6966,6841.717,1920.697,8838.1301
41111,장안구,202001,06,69562.9089,2298.9538,13254.6064,17135.3907,8118.1484,4155.1556,4629.5535
41390,시흥시,202001,06,77855.9502,3950.9359,17488.0415,18054.3445,8518.1809,4156.3594,3914.899
41281,덕양구,202001,06,82492.7184,3126.2072,15616.5733,19954.9687,10293.7787,6214.0561,3989.5951
41570,김포시,202001,06,64194.0323,1733.8218,13522.703,14354.2718,7671.2947,4458.1576,3245.9452
41650,포천시,202001,06,17052.863,370.7145,1247.8588,3163.3572,2324.1548,480.2314,6309.4144
51730,횡성군,202001,06,5048.1207,253.64,433.108,1387.54,1541.915,521.345,125.37
51130,원주시,202001,06,45824.7753,1681.9241,8068.2937,10433.5307,6729.9828,2391.6015,4603.8444
51150,강릉시,202001,06,42200.6301,743.8008,4817.9483,11127.8092,7043.0154,1305.3867,4157.3653
43770,음성군,202001,06,9058.2508,231.5475,811.7561,1696.4655,2044.8338,412.0253,2053.96
43150,제천시,202001,06,12050.9898,532.2147,1945.2683,2847.2782,1841.8706,740.375,336.0411
11230,동대문구,202001,06,48061.8354,811.8319,11253.7466,9358.938,6862.186,2599.1334,4766.3167
11200,성동구,202001,06,47316.3563,1183.2413,14412.3434,9468.9902,5640.0105,1048.721,4977.7839
26110,중구,202001,06,2488.5802,66.12,333.8164,624.8786,538.0052,180.54,460.95
11680,강남구,202001,06,52027.6534,575.367,9159.9197,10332.5082,4679.6422,2188.1221,6161.934
11530,구로구,202001,06,55031.4129,1872.53,15039.673,11520.3009,7872.2751,3236.9992,3456.904
11440,마포구,202001,06,51748.2273,1823.0716,13405.542,10369.2435,6189.0994,3056.7738,2602.834
26350,해운대구,202001,06,100353.6007,2096.4022,23166.4034,18861.0058,11239.878,3802.1929,6146.2604
26260,동래구,202001,06,63775.95695,1554.6199,12044.6912,12989.6481,7390.34615,2597.0986,10869.1501
28260,서구,202001,06,125946.0903,5104.2964,29909.7633,25556.7627,14986.3543,4775.3358,2501.2135
27200,남구,202001,06,25731.0442,682.4326,3284.0328,5777.0786,6792.0793,1849.4337,2098.055
27230,북구,202001,06,62739.6915,1379.2695,12058.6512,14680.5111,8744.6981,4380.1931,3380.6636
31110,중구,202001,06,41038.202,1263.3029,9167.6288,7208.5014,4660.804,3334.9988,2908.0429
30110,동구,202001,06,41447.34665,1422.7452,6007.7947,9843.6888,6265.43545,3447.1963,5167.5404
36110,세종시,202001,06,138105.6025,5086.4046,36315.4984,30110.2121,16817.986,3085.3955,2177.4504
41000,경기,202001,06,2491637.53762,99107.4938,526313.8381,555305.76157,308014.97855,133761.722,144864.6911
41117,영통구,202001,06,129324.5676,7925.0218,35102.4543,24217.0236,8825.2526,5168.9643,6577.9985
41360,남양주시,202001,06,117152.1621,2720.5976,21746.3804,28536.6933,15382.0834,7584.4627,4381.2352
41290,과천시,202001,06,3323.134,141.533,625.343,858.686,353.947,116.99,58.69
41285,일산동구,202001,06,48896.68,2688.9422,8170.7414,13731.2888,5390.9737,1956.5936,682.228
41630,양주시,202001,06,30929.17507,833.3921,6019.6347,6659.28427,5567.8653,2565.9448,1293.38
41461,처인구,202001,06,28986.4471,1364.8808,4889.0424,6454.7888,5668.134,1400.52,1499.3625
51190,태백시,202001,06,4811.0433,134.845,701.1809,458.19,670.2905,188.345,1662.1436
51800,양구군,202001,06,939.263,31.82,662.938,0,75.35,0,0
43800,단양군,202001,06,1948.5579,0,84.87,333.905,720.66,322.36,97.335
43112,서원구,202001,06,31883.8572,1007.4384,4352.4874,6996.164,6036.1868,788.6624,3052.5186
43750,진천군,202001,06,7117.8897,221.29,1147.9486,1332.9422,912.745,389.734,607.32
43111,상당구,202001,06,24681.1661,803.3058,5255.006,7201.8139,3398.5631,1032.6116,592.4002
48129,진해구,202001,06,26891.5133,269.6338,5932.5308,4197.6698,3290.4016,566.1224,5001.8358
47850,칠곡군,202001,06,11671.3201,692.079,1669.7737,3170.3828,1715.517,292.7213,119.86
48000,경남,202001,06,396131.4123,13054.4504,92777.7869,87497.4234,50994.4031,14796.8379,27405.7831
48250,김해시,202001,06,69977.5379,3365.7628,15869.4522,16028.6225,9871.2312,2853.9872,2076.958
48860,산청군,202001,06,2351.765,0,379.4198,1050.383,227.55,221.1622,65.07
48220,통영시,202001,06,11892.1698,468.5333,2564.5048,2233.3301,1814.0033,882.3768,262.78
50130,서귀포시,202001,06,18327.2534,399.9319,2421.5809,5332.789,1416.1682,890.127,3458.0875
11320,도봉구,202001,06,52168.917,1419.978,7996.6469,13491.7812,8059.6035,2765.937,5298.85
11650,서초구,202001,06,47847.4492,1252.7,9864.8929,8888.5935,7057.7419,1955.546,2757.5338
11410,서대문구,202001,06,47783.0673,2344.848,12526.221,9094.5641,5922.527,2685.141,2517.16
11620,관악구,202001,06,57751.8602,2896.64,10734.127,13077.1249,10148.9353,3762.465,3341.12
27110,중구,202001,06,12643.8582,516.1138,3517.4223,2736.2953,1869.2902,183.2228,476.148
28185,연수구,202001,06,83697.4084,2834.8409,22598.6668,18569.7059,7258.3187,2444.6283,1355.2762
27710,달성군,202001,06,39460.7219,1675.0536,11257.1456,7869.3648,3445.097,1884.6144,1465.4606
28000,인천,202001,06,557600.5804,21815.1473,115131.9037,119716.6604,70181.4217,26936.2681,38848.842
29000,광주,202001,06,243230.5462,8538.8758,52318.9347,50349.7805,23897.4735,11862.7307,26715.4483
30170,서구,202001,06,121486.1833,5138.6817,24577.4662,25282.7417,16372.123,7823.377,2885.5259
41133,중원구,202001,06,39859.1596,2850.9024,7515.0933,9873.0686,5661.0164,2347.22,2437.6537
41220,평택시,202001,06,59405.6342,2274.0961,12116.854,12726.2848,7812.3608,3667.9575,5135.8576
41450,하남시,202001,06,34524.7859,692.275,7121.634,6471.5254,6925.3885,3112.042,1139.8859
51770,정선군,202001,06,1229.213,0,121.03,485.412,443.491,39.99,0
51110,춘천시,202001,06,38567.6829,1634.0077,6428.651,9187.7288,5614.5398,1913.56,2060.1566
43730,옥천군,202001,06,3882.0548,61.88,712.8226,570.73,961.7892,209.97,273.2684
44180,보령시,202001,06,8353.3771,333.4842,1253.4113,2333.1284,1631.1345,518.8331,187.1684
44760,부여군,202001,06,3704.2403,0,439.22,1176.0031,794.16,710.5872,0
45210,김제시,202001,06,7495.9715,492.3358,1105.2686,1649.6298,864.4576,739.46,692.2802
45140,익산시,202001,06,33389.2425,874.109,6520.7187,7698.1438,4168.1756,1811.0203,2765.9343
45180,정읍시,202001,06,12890.8317,415.6706,1433.0831,2806.0415,4158.862,773.347,175.97
45113,덕진구,202001,06,61223.9987,3121.334,14783.683,12572.7851,5137.7155,2719.5315,4013.1301
46840,무안군,202001,06,7551.5915,150.99,1186.5257,1576.1752,785.9684,286.89,1031.4234
46860,함평군,202001,06,1937.8953,0,143.0514,1163.02,293.95,0,56.48
47230,영천시,202001,06,11361.2938,77.1334,1659.6554,3147.5303,1682.6318,1183.1486,61.81
46890,완도군,202001,06,3541.8225,125.98,736.7702,1161.0816,529.68,84.6,0
47830,고령군,202001,06,1697.0707,0,162.99,685.8907,476.92,84.45,41.82
47840,성주군,202001,06,3575.0678,0,295.2571,1213.3359,596.6532,189.2469,424.6829
47900,예천군,202001,06,4530.2975,84.7598,960.4273,1308.9412,558.4292,518.14,0
48850,하동군,202001,06,3160.359,0,130.9728,1144.34,1123.4506,218.895,0
48310,거제시,202001,06,22072.7875,715.2034,5664.3081,4794.0084,2673.0312,638.9602,999.6381
50110,제주시,202001,06,51174.4531,2113.8432,11975.7685,11636.9076,5425.5488,1030.57,5380.0426
11170,용산구,202001,06,51531.2816,883.289,6670.622,10008.4262,4206.625,1108.0649,17846.639
11140,중구,202001,06,17391.0379,483.4,3778.6237,3187.701,2231.82,838.35,2463.6948
26170,동구,202001,06,5700.7523,245.24,1182.5073,1738.9159,811.8972,188.45,327.764
26530,사상구,202001,06,20010.9833,1195.9676,3749.6041,4054.8087,3524.742,764.54,2104.8679
26230,부산진구,202001,06,59576.3006,2215.1502,10129.4643,10470.9135,8652.395,3328.747,12022.6383
27260,수성구,202001,06,84064.4675,2891.21,14476.7929,21565.3922,11049.4135,4981.6546,1425.3599
28245,계양구,202001,06,39411.8974,2095.825,6969.3816,11378.1337,6836.6213,2188.4619,356.95
29200,광산구,202001,06,68168.1624,3149.1169,16768.3886,14713.5746,6134.3907,2025.91,2129.8351
41113,권선구,202001,06,107373.8486,4348.0288,21982.0463,26454.8188,13975.7388,5530.8762,8752.2263
41171,만안구,202001,06,51369.5576,2924.8829,11253.5863,11459.8995,6768.935,2861.1866,635.302
41173,동안구,202001,06,78223.2465,4041.1857,17034.5512,19869.8706,9859.9966,3047.563,1020.0927
41273,단원구,202001,06,64618.1472,3996.1123,13844.2332,16730.4178,7477.9774,1803.5583,3597.9849
51000,강원,202001,06,188964.37,5392.1926,27536.5492,45544.7019,32662.5813,10309.3165,17157.8955
51790,화천군,202001,06,1005.995,0,386.27,115.32,185.94,0,0
43740,영동군,202001,06,2189.3124,0,530.6379,697.5898,382.8856,136.1,0
43720,보은군,202001,06,1905.6037,0,319.8734,404.1342,512.619,131.2,0
44200,아산시,202001,06,68059.3162,2846.9368,15791.4061,13262.5245,6660.6236,2465.1017,6362.493
44825,태안군,202001,06,6739.6996,315.84,1451.3588,2254.7087,1213.992,188.03,0
45750,임실군,202001,06,915.1003,0,150.2263,186.74,0,0,0
45790,고창군,202001,06,3250.6022,0,815.9783,716.6792,464.3324,170.19,208.1246
46880,장성군,202001,06,3480.1085,0,278.915,1081.45,390.3167,256.86,546.3533
46150,순천시,202001,06,36458.1558,1208.4778,7300.4214,9668.3426,3779.1166,1646.3541,3759.5594
46230,광양시,202001,06,23433.2458,1221.7581,4252.455,5197.851,3972.2392,1399.7,2034.932
47730,의성군,202001,06,3740.7698,212.5036,621.052,936.6108,1195.5568,106.17,216.0868
47290,경산시,202001,06,35534.4822,1108.3849,7476.5874,8460.0243,6101.2919,2379.0959,1103.7982
48125,마산합포구,202001,06,14780.4348,409.431,3003.1118,2857.0945,2381.8592,859.2118,299.6157
48840,남해군,202001,06,2258.6854,72.72,690.0534,657.89,656.202,59.5,72.73
48730,함안군,202001,06,4433.1289,286.17,1058.5774,1107.5043,849.9534,84.9906,0
11350,노원구,202001,06,82245.054,3932.527,22045.8063,14487.8789,9275.4631,3407.2117,1420.5243
26320,북구,202002,06,37429.0684,1009.8297,7736.6477,8903.5527,6084.7927,2814.4772,1109.697
27000,대구,202002,06,487387.0115,12648.1162,79507.0833,106401.968,70524.3996,27754.4057,62950.7432
28245,계양구,202002,06,43534.2613,2262.422,8058.5283,13194.419,6604.0357,1880.1734,1409.5893
29155,남구,202002,06,40762.1765,958.2385,10170.6543,9049.4407,4184.058,2217.528,2108.6166
31000,울산,202002,06,195681.5637,5837.9459,48976.9898,40294.5146,22923.0367,6599.8541,12208.1727
41133,중원구,202002,06,49660.582,2951.9326,8842.0717,10229.5544,9227.499,4368.3538,3094.4274
41173,동안구,202002,06,106320.2565,5172.981,27677.9134,23229.7912,13281.7417,4741.9706,3004.957
41370,오산시,202002,06,72176.7028,3095.4642,16288.195,12083.5378,6256.3147,2165.0912,8626.5682
41290,과천시,202002,06,2995.1309,0,537.237,877.8464,271.5845,299.14,388.472
41800,연천군,202002,06,3068.546,0,329.429,738.402,863.545,263.67,513.4
41650,포천시,202002,06,14782.6316,369.98,1873.2414,3961.4589,2847.7889,2215.531,541.904
41830,양평군,202002,06,22047.9795,593.777,2604.7738,5787.7489,5678.6568,2151.0109,1764.9964
51790,화천군,202002,06,990.2926,31.41,155.2126,422.79,124.72,0,0
51820,고성군,202002,06,3121.4412,179.04,345.42,1226.6712,531.2,247.27,59.52
51800,양구군,202002,06,795.86,0,141.24,134.91,419.81,0,0
43800,단양군,202002,06,1972.853,0,222.09,448.39,398.55,118.59,0
44800,홍성군,202002,06,12918.5661,715.75,3537.1915,3317.998,886.6708,898.9177,0
44710,금산군,202002,06,5788.9105,107,1333.8822,1893.0983,1128.33,637.11,170.29
45140,익산시,202002,06,38197.0008,1486.7342,4933.3956,9588.3063,4705.0706,2654.9764,4251.7134
45180,정읍시,202002,06,14126.5588,721.876,3297.3406,2342.1802,2370.5126,1490.2499,412.605
46000,전남,202002,06,232776.316,8918.6677,43806.159,59730.6708,31697.9876,14443.2389,11927.467
46780,보성군,202002,06,3177.5854,170.93,529.2378,1081.5628,548.5576,86.8,58
47210,영주시,202002,06,11015.7668,423.01,2076.8158,3066.4885,2408.6746,873.8532,279.12
47130,경주시,202002,06,36929.2537,1009.0297,7775.0649,8697.2573,4091.319,1326.4802,2888.4046
47850,칠곡군,202002,06,13806.3934,276.0098,1828.8985,2446.4305,3622.0229,753.81,509.3622
47830,고령군,202002,06,2934.9808,258.12,229.9268,642.07,725.5076,318.7496,84.9568
48820,고성군,202002,06,3839.4678,82.81,548.5554,1481.3774,750.4183,0,0
48270,밀양시,202002,06,8054.7796,181.5348,1093.4008,1939.0106,1681.6194,404.53,49.67
48860,산청군,202002,06,2707.1584,72.5032,59.94,485.7829,791.3276,0,0
11350,노원구,202002,06,82217.8432,3412.0737,22222.1593,18750.5361,8575.2284,4480.0157,904.3364
11260,중랑구,202002,06,44214.6126,857.32,8158.7047,11166.7295,7502.0108,4298.907,2236.9815
11530,구로구,202002,06,64205.4641,1574.883,18280.5588,12254.8611,8060.7923,2956.459,5377.8582
26470,연제구,202002,06,34811.3345,1180.7578,7915.4568,8479.0238,4040.3117,2001.6538,2495.7266
28000,인천,202002,06,757301.0791,27916.0505,148498.4036,165755.2897,99680.5046,35854.943,59534.2306
30140,중구,202002,06,53538.2444,1189.5375,8082.4545,11807.1022,8301.3652,3428.4077,7063.2161
31200,북구,202002,06,35649.8029,849.9297,10681.3734,7116.1127,3629.4464,892.0029,1563.4267
31110,중구,202002,07,37984.4697,1283.2907,9354.0006,6316.2925,3162.2548,1576.4107,861.8828
29200,광산구,202002,07,48968.459,2436.4593,10733.7905,10284.9981,4964.2405,2380.6724,1367.3299
30000,대전,202002,07,250698.8104,9971.1059,53956.955,54963.8741,29775.8895,13140.9621,11769.5991
30200,유성구,202002,07,77637.4412,1906.7495,20492.0067,15405.7813,7597.4766,2254.8949,3175.0188
41133,중원구,202002,07,16412.9207,728.438,4377.024,3698.843,2132.5168,1259.4488,359.43
31710,울주군,202002,07,21095.2333,549.2684,5436.6295,5089.1925,3109.7363,760.3698,217.7616
41171,만안구,202002,07,37602.2045,1444.0263,9782.7865,8710.7242,4562.2051,1821.7993,70.98
41173,동안구,202002,07,93164.5805,4295.656,25757.7604,19737.1382,11157.7967,3737.5906,2031.862
41135,분당구,202002,07,63423.8183,1266.45,20005.0311,9760.372,5420.0565,3394.039,472.41
36110,세종시,202002,07,111128.0446,3779.3832,28956.1616,20649.6823,14739.604,4432.0505,2855.2448
41250,동두천시,202002,07,10273.6479,59.8404,2252.7992,2467.4658,2111.7701,832.9009,171.43
41287,일산서구,202002,07,60882.5468,2036.7624,11453.848,14457.8334,7883.0112,3386.0163,1758.7597
41210,광명시,202002,07,38318.1113,1325.86,12280.9745,6933.1503,4868.314,2008.5638,542.8104
41273,단원구,202002,07,67953.8089,2634.8672,15196.3728,16323.486,7850.7721,1437.463,3828.1628
41310,구리시,202002,07,40958.4899,1439.8046,10089.4347,9417.3213,4718.0769,2214.6227,462.4454
41461,처인구,202002,07,37899.8662,1145.0932,5413.8924,5534.7402,3038.5304,1620.0138,13059.4262
41630,양주시,202002,07,24576.312,1566.2547,4664.0035,6147.3916,3843.0787,1570.1831,402.5823
41800,연천군,202002,07,486.186,0,99.239,134.172,192.925,0,0
41650,포천시,202002,07,6123.0246,274.8,1208.6614,1971.7049,512.4459,472.881,149.904
51760,평창군,202002,07,1452.2943,85.625,262.83,393.312,174.49,38.365,72.125
41830,양평군,202002,07,4742.5015,153.677,797.3138,755.2689,480.7768,939.3309,83.3764
51230,삼척시,202002,07,3743.1125,214.125,730.092,1202.4735,583.7639,236.76,0
