STAT_CODE,STAT_NAME,ITEM_CODE1,ITEM_NAME1,UNIT_NAME,TIME,DATA_VALUE
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198311,23699.2
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198312,24150.3
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198401,24548.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198402,24692.2
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198403,25027.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198404,25305.3
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198405,25718.5
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198406,26191.5
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198407,26509.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198408,26950.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198409,27210.2
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198410,27548.5
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198411,27855.3
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198412,27978.9
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198501,28346.9
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198502,28650.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198503,29111
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198504,29753.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198505,30398.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198506,31066.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198507,31625.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198508,32361.8
